,id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid,degrees,betweenness,harmonic_centrality,transitivity_undirected,pagerank,eccentricity
17,104,55-65,0,30001-50000,Sherbrooke,Estrie,Jacques-Cartier,J1H,109,10365,12,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
18,105,18-30,0,0-10000,Sherbrooke,Estrie,Mont-Bellevue,J1K,109,10362,2,0.0,0.38716323296355254,0.056760724188549994,0.0004466212562138576,8.0
19,120,0,0,0,Waterville,Estrie,,J0B,109,10348,1,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
20,129,55-65,0,20001-30000,Sherbrooke,Estrie,Fleurimont,J1G,109,10342,1,0.0,0.27567353407289824,0.056760724188549994,0.0004466212562138576,8.0
21,133,31-54,0,30001-50000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,10335,2,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
22,180,31-54,1,30001-50000,Waterville,Estrie,,J0B,109,10289,4,0.0,0.3166666666666661,0.056760724188549994,0.0004466212562138576,7.0
23,183,31-54,1,50001-,Sherbrooke,Estrie,Jacques-Cartier,J1N,109,10286,1,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
24,187,31-54,0,50001-,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,10279,1,0.0,0.29960380348652765,0.056760724188549994,0.0004466212562138576,7.0
25,188,31-54,0,50001-,Sherbrooke,Estrie,Jacques-Cartier,J1L,109,10280,1,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
26,197,66-80,0,10001-20000,Sherbrooke,Estrie,Jacques-Cartier,J1L,109,10272,20,0.0,0.39059693608029833,0.056760724188549994,0.0004466212562138576,6.0
27,198,0,\N,,Waterville,Estrie,,J0B,109,10271,3,0.0,0.39112519809825924,0.056760724188549994,0.0015013759496816225,8.0
28,220,55-65,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,10251,8,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
29,231,31-54,1,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,10241,1,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
30,232,31-54,0,20001-30000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,10237,2,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
31,240,55-65,0,30001-50000,Sherbrooke,Estrie,Fleurimont,J1G,109,10227,15,44.25364470664132,0.38980454305335704,0.056760724188549994,0.00045953422171474454,7.0
32,241,31-54,0,50001-,Sherbrooke,Estrie,Fleurimont,J1E,109,10228,2,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
33,253,31-54,0,30001-50000,Bolton-Est,Estrie,,J0E,109,10214,1,0.0,0.21564032903177185,0.056760724188549994,0.0006364352901047471,0.0
34,265,31-54,1,50001-,Sherbrooke,Estrie,Fleurimont,J1E,109,10202,7,123.79649830064538,0.3030903328050701,0.056760724188549994,0.000579472515070232,7.0
35,271,31-54,1,30001-50000,Sherbrooke,Estrie,Jacques-Cartier,J1L,109,10197,7,0.0,0.3949550977284757,0.056760724188549994,0.0004466212562138576,7.0
36,280,55-65,1,0,North Hatley,Estrie,,J0B,109,10189,3,0.0,0.38861595351294503,0.056760724188549994,0.0004466212562138576,8.0
37,285,31-54,0,30001-50000,Sherbrooke,Estrie,Mont-Bellevue,J1K,109,10183,4,0.0,0.387427363972533,0.056760724188549994,0.0004466212562138576,7.0
38,286,31-54,0,30001-50000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,10181,3,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
39,291,31-54,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,10176,2,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
40,313,55-65,0,30001-50000,Sherbrooke,Estrie,Rock Forest--Saint-Élie--Deauville,J1N,109,10155,75,921.7218472576175,0.39799260433175093,0.056760724188549994,0.0006622391214278736,6.0
41,326,55-65,0,20001-30000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,10142,6,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
42,327,55-65,0,10001-20000,Sherbrooke,Estrie,Jacques-Cartier,J1H,109,10143,7,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
43,336,31-54,1,50001-,Saint-Louis-de-Blandford,Centre-du-Québec,,G0Z,109,10130,1,0.0,0.2804543053354443,0.056760724188549994,0.0005030489656086322,0.0
44,338,55-65,0,0,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,10132,2,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
45,356,18-30,0,0-10000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,10112,4,0.0,0.3030639197041717,0.056760724188549994,0.0004466212562138576,6.0
46,360,18-30,0,0-10000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,10109,12,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
47,368,0,0,0,Sherbrooke,Estrie,Fleurimont,J1E,109,10100,1,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
48,371,31-54,0,50001-,Sherbrooke,Estrie,Fleurimont,J1E,109,10096,3,0.0,0.387427363972533,0.056760724188549994,0.0004466212562138576,8.0
49,372,31-54,1,30001-50000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,10095,3,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
50,375,18-30,1,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,10092,1,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
51,376,31-54,0,0,Sherbrooke,Estrie,Jacques-Cartier,J1H,109,10093,1,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
52,377,31-54,0,30001-50000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,10094,2,0.0,0.28003169572107556,0.056760724188549994,0.0004466212562138576,7.0
53,379,18-30,1,10001-20000,Sherbrooke,Estrie,Jacques-Cartier,J1H,109,10090,7,0.0,0.39706814580031924,0.056760724188549994,0.0004466212562138576,7.0
54,382,18-30,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,10086,1,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
55,384,55-65,0,30001-50000,Kingsbury,Estrie,,J0B,109,10084,2,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
56,405,31-54,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,10061,2,0.0,0.3879556259904939,0.056760724188549994,0.0004466212562138576,8.0
57,406,0,0,0,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,10062,5,722.0,0.2823296354992056,0.056760724188549994,0.0009927279778203196,9.0
58,424,66-80,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,10044,1,0.0,0.29960380348652765,0.056760724188549994,0.0005427596231906487,0.0
59,438,66-80,1,50001-,Sherbrooke,Estrie,Fleurimont,J1E,109,10029,5,0.07755315554819436,0.387427363972533,0.056760724188549994,0.0005098926008441541,8.0
60,450,0,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,10017,1,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
61,481,55-65,0,20001-30000,Sherbrooke,Estrie,Rock Forest--Saint-Élie--Deauville,J1X,109,9999,3,0.0,0.387427363972533,0.056760724188549994,0.0004466212562138576,8.0
62,484,66-80,0,30001-50000,Sherbrooke,Estrie,Fleurimont,J1E,109,10002,1,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
63,498,0,1,30001-50000,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,9966,2,0.0,0.28985736925514827,0.056760724188549994,0.0004774911433160881,0.0
64,499,31-54,0,10001-20000,Sherbrooke,Estrie,Fleurimont,J1L,109,9967,1,0.0,0.29540412044373854,0.056760724188549994,0.0004466212562138576,8.0
65,500,31-54,0,30001-50000,Sherbrooke,Estrie,Rock Forest--Saint-Élie--Deauville,J1N,109,9964,2,0.0,0.30346011621764235,0.056760724188549994,0.0005139915887750104,0.0
66,501,31-54,0,30001-50000,Magog,Estrie,,J1X,109,9958,6,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
67,508,31-54,0,10001-20000,Sherbrooke,Estrie,Fleurimont,J1E,109,9957,3,0.009313769941964735,0.3908610670892788,0.056760724188549994,0.00046041882531878633,8.0
68,514,31-54,0,0,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9954,4,0.0,0.38716323296355254,0.056760724188549994,0.0004845840629920355,8.0
69,527,31-54,0,20001-30000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9934,8,591.2634931384453,0.3887480190174352,0.056760724188549994,0.0013853470543065739,8.0
70,533,18-30,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9940,1,0.0,0.30068674062334755,0.056760724188549994,0.0004466212562138576,7.0
71,540,55-65,1,50001-,Sherbrooke,Estrie,Jacques-Cartier,J1L,109,9925,13,0.0,0.3199154780771257,0.056760724188549994,0.0004466212562138576,6.0
72,544,31-54,0,30001-50000,Sherbrooke,Estrie,Fleurimont,J1E,109,9922,13,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
73,545,66-80,0,30001-50000,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,9923,3,0.0,0.38716323296355254,0.056760724188549994,0.0004845840629920355,8.0
74,547,0,\N,,Granby,Montérégie,,J2G,120,9916,1,0.0,0.27297939778129765,0.056760724188549994,0.0005731639454744506,0.0
75,564,31-54,0,10001-20000,Hatley,Estrie,,J0B,109,9902,4,0.0,0.38914421553090595,0.056760724188549994,0.0004466212562138576,7.0
76,573,66-80,1,10001-20000,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,9891,6,0.0,0.3133122028526142,0.056760724188549994,0.0004466212562138576,6.0
77,578,31-54,0,30001-50000,Sherbrooke,Estrie,Jacques-Cartier,J1H,109,9885,1,0.0,0.2506867406233473,0.056760724188549994,0.00048113289873947385,0.0
78,609,31-54,0,20001-30000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9858,1,0.0,0.2789751716851538,0.056760724188549994,0.0004466212562138576,7.0
79,612,55-65,0,30001-50000,Franklin,Montérégie,,J0S,114,9857,24,0.0,0.24247226624405477,0.056760724188549994,0.0010560613868595566,0.0
80,622,31-54,0,0-10000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9847,52,0.0,0.39059693608029833,0.056760724188549994,0.0004904268384455636,8.0
81,678,66-80,1,20001-30000,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,9793,17,0.0,0.3973322768092997,0.056760724188549994,0.0004466212562138576,6.0
82,713,31-54,1,30001-50000,Sherbrooke,Estrie,Fleurimont,J1G,109,9751,27,1345.7402913956178,0.4016904384574772,0.056760724188549994,0.0013618758443846267,6.0
83,714,18-30,0,10001-20000,Sherbrooke,Estrie,Fleurimont,J1G,109,9752,4,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
84,718,66-80,1,30001-50000,Sherbrooke,Estrie,Rock Forest--Saint-Élie--Deauville,J1N,109,9749,1,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
85,724,66-80,0,20001-30000,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,9741,1,0.0,0.2741679873217096,0.056760724188549994,0.0004466212562138576,8.0
86,726,55-65,0,0,Sherbrooke,Estrie,Brompton,J1H,109,9739,10,0.0,0.39587955625990745,0.056760724188549994,0.0004466212562138576,7.0
87,735,18-30,0,0-10000,Orford,Estrie,,J1X,109,9731,5,296.04996900669715,0.3946909667194953,0.056760724188549994,0.0008379772577348283,7.0
88,738,66-80,0,30001-50000,Sherbrooke,Estrie,Rock Forest--Saint-Élie--Deauville,J1N,109,9734,5,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
89,739,31-54,0,50001-,Sherbrooke,Estrie,Jacques-Cartier,J1H,109,9735,2,24.852135582149245,0.3127575277337551,0.056760724188549994,0.0005427596231905852,7.0
90,741,31-54,0,30001-50000,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,9728,4,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
91,752,66-80,0,10001-20000,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,9716,13,0.0,0.3882197569994743,0.056760724188549994,0.0004466212562138576,7.0
92,758,18-30,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9713,5,0.0,0.388615953512945,0.056760724188549994,0.0004990780053137148,8.0
93,777,66-80,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9694,18,930.6944501294706,0.39878499735869233,0.056760724188549994,0.0008169699510185806,6.0
94,783,18-30,0,0-10000,Sherbrooke,Estrie,Jacques-Cartier,J1H,109,9686,1,0.0,0.30081880612783773,0.056760724188549994,0.0004466212562138576,6.0
95,784,18-30,1,0-10000,Sherbrooke,Estrie,Jacques-Cartier,J1H,109,9687,4,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
96,786,31-54,0,0-10000,Waterville,Estrie,,J0B,109,9689,1,0.0,0.2844426835710491,0.056760724188549994,0.0004466212562138576,7.0
97,787,66-80,1,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9690,13,0.0,0.3907290015847886,0.056760724188549994,0.0004466212562138576,7.0
98,800,66-80,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9668,4,0.0,0.2861067089276259,0.056760724188549994,0.0010344600037142874,0.0
99,808,66-80,0,20001-30000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9657,20,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
100,828,31-54,0,0,Sherbrooke,Estrie,Fleurimont,J1G,109,9641,5,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
101,831,31-54,0,30001-50000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9639,4,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
102,860,31-54,0,0-10000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9610,1,0.0,0.2741679873217096,0.056760724188549994,0.0004466212562138576,8.0
103,865,55-65,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9604,3,0.0,0.31040676175382903,0.056760724188549994,0.0004466212562138576,7.0
104,868,18-30,0,0,Ham-Nord,Centre-du-Québec,,G0P,109,9601,1,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
105,882,31-54,1,10001-20000,Sherbrooke,Estrie,Jacques-Cartier,J1H,109,9580,1,0.0,0.29342313787638485,0.056760724188549994,0.0004466212562138576,8.0
106,912,66-80,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9553,9,162.26057330810104,0.39006867406233753,0.056760724188549994,0.0008262493239956366,8.0
107,940,55-65,1,10001-20000,Sherbrooke,Estrie,Rock Forest--Saint-Élie--Deauville,J1N,109,9525,4,89.15098374909547,0.2950871632329613,0.056760724188549994,0.0005167908112355281,10.0
108,946,0,1,50001-,Sherbrooke,Estrie,Jacques-Cartier,J1L,109,9522,30,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
109,951,31-54,0,30001-50000,Compton,Estrie,,J0B,109,9516,1,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
110,952,18-30,1,0-10000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9517,4,0.0,0.30837295298467954,0.056760724188549994,0.0004466212562138576,7.0
111,953,31-54,1,30001-50000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9514,19,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
112,962,81-95,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9509,10,0.0,0.39350237717908326,0.056760724188549994,0.0005270351216174338,8.0
113,966,66-80,0,30001-50000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9504,8,0.0,0.387427363972533,0.056760724188549994,0.0004466212562138576,8.0
114,975,66-80,1,30001-50000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9498,1,0.0,0.2844426835710491,0.056760724188549994,0.0004466212562138576,7.0
115,977,31-54,0,30001-50000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9491,13,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
116,983,31-54,1,50001-,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9488,1,0.0,0.3027469624933954,0.056760724188549994,0.0004466212562138576,7.0
117,986,66-80,0,50001-,Sherbrooke,Estrie,Rock Forest--Saint-Élie--Deauville,J1N,109,9484,21,0.0,0.39928684627575595,0.056760724188549994,0.0004466212562138576,7.0
118,987,31-54,0,30001-50000,Ascot Corner,Estrie,,J0B,109,9485,4,5.345366049647641,0.3966719492868487,0.056760724188549994,0.000557680484038309,7.0
119,1000,31-54,1,0-10000,Saint-Jean-sur-Richelieu,Montérégie,,J2X,109,9472,1,0.0,0.3863708399366112,0.056760724188549994,0.02782909025293615,0.0
120,1007,31-54,0,20001-30000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9456,8,21.397934338697837,0.4023243528790312,0.056760724188549994,0.0004646987832510851,7.0
121,1008,66-80,1,0,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9457,4,0.0,0.39099313259376894,0.056760724188549994,0.0004466212562138576,7.0
122,1009,81-95,1,50001-,Sherbrooke,Estrie,Jacques-Cartier,J1G,109,9458,3,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
123,1010,31-54,0,10001-20000,Sherbrooke,Estrie,Jacques-Cartier,J1H,109,9459,1,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
124,1061,96-150,0,10001-20000,Sherbrooke,Estrie,Fleurimont,J1E,109,9409,2,0.0,0.3034865293185408,0.056760724188549994,0.0004466212562138576,7.0
125,1063,66-80,0,0-10000,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,9408,3,0.0,0.2641310089804524,0.056760724188549994,0.00048801396352865197,0.0
126,1069,31-54,1,10001-20000,Waterville,Estrie,,J0B,109,9400,4,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
127,1115,31-54,0,0,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9351,2,0.0,0.30404120443739957,0.056760724188549994,0.0004466212562138576,7.0
128,1116,31-54,1,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9352,6,0.0,0.3960116217643975,0.056760724188549994,0.0004466212562138576,6.0
129,1117,0,0,10001-20000,Sherbrooke,Estrie,Fleurimont,J1E,109,9353,8,0.0,0.38848388800845474,0.056760724188549994,0.0004650206884672023,8.0
130,1119,31-54,0,30001-50000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9355,1,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
131,1120,55-65,0,0-10000,Magog,Estrie,,J1X,109,9356,1,0.0,0.3027469624933954,0.056760724188549994,0.0004840301122733369,0.0
132,1125,66-80,0,20001-30000,Sherbrooke,Estrie,Fleurimont,J1E,109,9346,7,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
133,1141,18-30,0,10001-20000,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,9327,1,0.0,0.30081880612783773,0.056760724188549994,0.0004466212562138576,6.0
134,1161,55-65,1,20001-30000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9305,6,15.802543171395834,0.3213153724247222,0.056760724188549994,0.0006584377336168142,7.0
135,1202,31-54,0,20001-30000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2G,114,9272,1,0.0,0.235816164817748,0.056760724188549994,0.0004574482455673401,0.0
136,1214,31-54,0,10001-20000,Sherbrooke,Estrie,Jacques-Cartier,J1N,109,9252,9,19.51078478667793,0.32348124669836203,0.056760724188549994,0.0008093492454597717,7.0
137,1216,18-30,0,0-10000,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,9254,1,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
138,1217,31-54,1,20001-30000,Sherbrooke,Estrie,Jacques-Cartier,J1H,109,9255,2,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
139,1272,66-80,0,0-10000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9193,4,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
140,1274,31-54,1,10001-20000,Stoke,Estrie,,J0B,109,9195,1,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
141,1275,31-54,1,0-10000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9196,1,0.0,0.30081880612783773,0.056760724188549994,0.0004466212562138576,6.0
142,1339,55-65,0,30001-50000,Sherbrooke,Estrie,Fleurimont,J1G,109,9132,2,0.0,0.2994981510829355,0.056760724188549994,0.0004466212562138576,8.0
143,1343,31-54,0,30001-50000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9123,1,0.0,0.278526148969887,0.056760724188549994,0.0005243489689879974,0.0
144,1375,66-80,1,20001-30000,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,9089,4,0.0,0.31901743264659227,0.056760724188549994,0.0004466212562138576,6.0
145,1377,31-54,0,50001-,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,9091,89,239.85047957764175,0.4044638140517719,0.056760724188549994,0.0004864425419948399,6.0
146,1379,55-65,0,10001-20000,Sherbrooke,Estrie,Fleurimont,J1G,109,9093,4,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
147,1381,31-54,1,20001-30000,Sherbrooke,Estrie,Mont-Bellevue,J1N,109,9095,32,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
148,1456,18-30,0,0-10000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,9013,8,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
149,1471,55-65,0,50001-,Sherbrooke,Estrie,Mont-Bellevue,J1K,109,8997,16,2.0775892230901323,0.3892762810353962,0.056760724188549994,0.0006206174539471729,8.0
150,1517,66-80,0,10001-20000,Compton,Estrie,,J0B,109,8948,1,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
151,1519,55-65,1,10001-20000,Compton,Estrie,,J0B,109,8950,2,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
152,1520,31-54,0,30001-50000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,8951,1,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
153,1536,31-54,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,8928,2,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
154,1552,31-54,0,20001-30000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,8913,11,0.0,0.3978605388272607,0.056760724188549994,0.0004466212562138576,7.0
155,1588,66-80,0,30001-50000,Sherbrooke,Estrie,Jacques-Cartier,J1J,109,8875,3,298.0,0.27699418911780044,0.056760724188549994,0.0005731639454744506,9.0
156,1589,31-54,0,30001-50000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,8876,21,0.0,0.3887480190174352,0.056760724188549994,0.0004466212562138576,7.0
157,1590,31-54,1,20001-30000,Sherbrooke,Estrie,Fleurimont,J1E,109,8877,42,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
158,1632,31-54,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,8832,3,0.0,0.3863708399366112,0.056760724188549994,0.0004466212562138576,8.0
159,1635,31-54,0,10001-20000,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,8835,5,0.0,0.299181193872159,0.056760724188549994,0.0004466212562138576,7.0
160,1652,55-65,0,0,Magog,Estrie,,J1X,109,8811,39,5587.000000000001,0.318991019545694,0.056760724188549994,0.0004840301122733369,1.0
161,1654,31-54,0,10001-20000,Sherbrooke,Estrie,Lennoxville,J1C,109,8813,9,0.0,0.3942947702060249,0.056760724188549994,0.0004466212562138576,8.0
162,1667,31-54,0,50001-,Sherbrooke,Estrie,Jacques-Cartier,J1N,109,8802,8,801.8351308845282,0.39970945589012374,0.056760724188549994,0.0005486662078174571,7.0
