source,target,duree,date,service,detailservice,accorderie,id
84,89,01:00:00,2014-06-26,Travaux / Entretien / Jardinage,Ménage léger,113.0,46408
84,89,01:00:00,2014-06-26,Accompagnement / Gardiennage / Animaux,Accompagnement marche,113.0,46409
66,80,01:00:00,2014-06-26,Sports / Loisirs / Animation,Partenaire jeux de cartes,113.0,46410
80,66,01:00:00,2014-06-26,Accompagnement / Gardiennage / Animaux,Accompagnement jeux de société,113.0,46411
72,77,01:00:00,2014-06-26,Informatique / Bureautique,Initiation générale à l'informatique,113.0,46413
84,87,00:30:00,2014-06-26,Sports / Loisirs / Animation,Organisation petits événements,113.0,46415
84,79,00:30:00,2014-06-26,Sports / Loisirs / Animation,Organisation petits événements,113.0,46416
84,81,00:30:00,2014-06-26,Sports / Loisirs / Animation,Organisation petits événements,113.0,46417
84,77,00:30:00,2014-06-26,Sports / Loisirs / Animation,Organisation petits événements,113.0,46419
84,74,00:30:00,2014-06-26,Sports / Loisirs / Animation,Organisation petits événements,113.0,46420
84,75,00:30:00,2014-06-26,Sports / Loisirs / Animation,Organisation petits événements,113.0,46421
84,66,00:30:00,2014-06-26,Sports / Loisirs / Animation,Organisation petits événements,113.0,46422
84,72,00:30:00,2014-06-26,Sports / Loisirs / Animation,Organisation petits événements,113.0,46423
66,89,03:00:00,2014-06-26,Échanges associatifs,Entretien ménager des locaux,113.0,46427
74,66,01:00:00,2014-06-26,Santé / Maternité / Esthétique,Épilation des sourcils,113.0,46425
75,72,01:00:00,2014-06-26,Cuisine / Alimentation,Aide pour cuisiner,113.0,46426
71,84,01:00:00,2014-06-26,Administration / Emploi / Organisation,Relations médias,113.0,46428
71,84,01:00:00,2014-06-26,Informatique / Bureautique,Optimisation système d'exploitation (software),113.0,46429
88,89,01:00:00,2014-06-17,Échanges associatifs,Organisation / animation activité de L'Accorderie,113.0,46825
80,84,00:30:00,2014-07-17,Informatique / Bureautique,Installation de logiciels libres,113.0,47102
80,84,01:00:00,2014-07-18,Informatique / Bureautique,Installation de logiciels,113.0,47104
119,108,01:00:00,2014-07-21,Transport / Déménagement,Transport de matériel avec voiture,113.0,47174
119,89,01:00:00,2014-07-21,Transport / Déménagement,Transport de matériel avec voiture,113.0,47176
119,108,01:00:00,2014-07-21,Transport / Déménagement,Covoiturage dans la ville de Montréal,113.0,47177
84,79,01:00:00,2014-08-01,Accompagnement / Gardiennage / Animaux,Accompagnement marche,113.0,47314
72,70,01:30:00,2014-08-01,Informatique / Bureautique,Initiation générale à l'informatique,113.0,47315
103,73,03:00:00,2014-08-05,Arts / Culture / Éducation,Prise de photos général,113.0,47736
112,100,01:30:00,2014-07-05,Travaux / Entretien / Jardinage,Bricoleur pour petits travaux,113.0,47760
58,106,02:00:00,2014-08-24,Informatique / Bureautique,Petites annonces sur internet,113.0,47916
68,89,01:00:00,2014-08-26,Échanges associatifs,Tâches manuelles pour L'Accorderie,113.0,47948
68,89,01:00:00,2014-08-26,Échanges associatifs,Organisation / animation activité de L'Accorderie,113.0,47949
68,89,01:00:00,2014-08-14,Échanges associatifs,Tâches manuelles pour L'Accorderie,113.0,47950
84,68,00:30:00,2014-08-14,Langues / Littérature,Apprentissage de l'espagnol,113.0,47951
84,79,00:30:00,2014-08-14,Langues / Littérature,Apprentissage de l'espagnol,113.0,47952
84,81,00:30:00,2014-08-14,Langues / Littérature,Apprentissage de l'espagnol,113.0,47953
85,89,01:00:00,2014-08-14,Échanges associatifs,Communications pour L'Accorderie,113.0,47954
84,81,01:00:00,2014-08-14,Langues / Littérature,Apprentissage de l'espagnol,113.0,47955
77,89,01:00:00,2014-08-22,Échanges associatifs,Organisation / animation activité de L'Accorderie,113.0,47956
62,65,01:00:00,2014-08-27,Échanges associatifs,Entretien ménager des locaux,113.0,47964
62,65,00:30:00,2014-08-27,Échanges associatifs,Entretien ménager des locaux,113.0,47965
58,99,03:00:00,2014-09-03,Informatique / Bureautique,Initiation générale à l'informatique,113.0,48055
53,67,01:00:00,2014-10-06,Échanges associatifs,Tâches cléricales pour L'Accorderie,113.0,49309
119,79,01:00:00,2014-09-05,Transport / Déménagement,Transport de matériel avec voiture,113.0,48277
53,67,01:00:00,2014-09-08,Échanges associatifs,Tâches cléricales pour L'Accorderie,113.0,48507
53,67,01:00:00,2014-09-11,Échanges associatifs,Tâches cléricales pour L'Accorderie,113.0,48508
56,62,00:30:00,2014-09-11,,,113.0,48509
56,54,00:30:00,2014-09-11,,,113.0,48510
56,64,00:30:00,2014-09-11,,,113.0,48511
56,64,00:30:00,2014-09-11,,,113.0,48512
56,54,00:30:00,2014-09-04,,,113.0,48514
56,62,00:30:00,2014-09-04,,,113.0,48515
56,64,00:30:00,2014-09-04,,,113.0,48516
62,54,00:30:00,2014-09-11,Santé / Maternité / Esthétique,Initiation qi gong,113.0,48517
62,54,01:00:00,2014-09-11,Santé / Maternité / Esthétique,Initiation qi gong,113.0,48518
62,64,01:00:00,2014-09-11,Santé / Maternité / Esthétique,Initiation qi gong,113.0,48519
56,67,04:00:00,2014-09-18,Informatique / Bureautique,Dépannage pour ordinateurs P.C.,113.0,48520
56,62,00:30:00,2014-09-19,,,113.0,48538
56,64,00:30:00,2014-09-19,,,113.0,48539
56,54,00:30:00,2014-09-19,,,113.0,48540
72,80,00:30:00,2014-09-24,Cuisine / Alimentation,Cuisine plats ou repas,113.0,48738
80,66,00:30:00,2014-09-24,Cuisine / Alimentation,Cuisine plats ou repas,113.0,48742
69,77,00:30:00,2014-09-24,Cuisine / Alimentation,Cuisine plats ou repas,113.0,48741
66,69,00:30:00,2014-09-24,Cuisine / Alimentation,Cuisine plats ou repas,113.0,48747
77,87,00:30:00,2014-09-24,Cuisine / Alimentation,Cuisine plats ou repas,113.0,48744
87,85,00:30:00,2014-09-24,Cuisine / Alimentation,Cuisine plats ou repas,113.0,48745
85,79,00:30:00,2014-09-24,Cuisine / Alimentation,Cuisine plats ou repas,113.0,48746
79,78,00:30:00,2014-09-24,Cuisine / Alimentation,Cuisine plats ou repas,113.0,48748
78,76,00:30:00,2014-09-24,Cuisine / Alimentation,Cuisine plats ou repas,113.0,48749
76,75,00:30:00,2014-09-24,Cuisine / Alimentation,Cuisine plats ou repas,113.0,48750
75,83,00:30:00,2014-09-24,Cuisine / Alimentation,Cuisine plats ou repas,113.0,48751
83,82,00:30:00,2014-09-24,Cuisine / Alimentation,Cuisine plats ou repas,113.0,48752
82,84,00:30:00,2014-09-25,Cuisine / Alimentation,Cuisine plats ou repas,113.0,48789
84,70,00:30:00,2014-09-25,Cuisine / Alimentation,Cuisine plats ou repas,113.0,48790
62,67,00:30:00,2014-10-08,Échanges associatifs,Organisation / animation activité de L'Accorderie,113.0,49722
80,99,00:30:00,2014-09-25,Cuisine / Alimentation,Cuisine plats ou repas,113.0,48792
85,89,03:00:00,2014-09-05,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,113.0,48797
87,89,03:00:00,2014-09-05,Cuisine / Alimentation,Cuisine plats ou repas,113.0,48798
84,89,03:00:00,2014-09-05,Accompagnement / Gardiennage / Animaux,Accompagnement marche,113.0,48799
85,89,01:30:00,2014-09-25,Administration / Emploi / Organisation,Rapport d'impôt personnel,113.0,48800
80,85,01:00:00,2014-07-29,Transport / Déménagement,Des bras pour moyen déménagement,113.0,48801
75,84,01:00:00,2014-09-25,Cuisine / Alimentation,Cuisine plats ou repas,113.0,48803
56,62,00:30:00,2014-09-25,,,113.0,48858
56,54,00:30:00,2014-09-25,,,113.0,48859
56,67,04:00:00,2014-09-19,Informatique / Bureautique,Dépannage pour ordinateurs P.C.,113.0,48860
53,67,01:00:00,2014-09-29,Échanges associatifs,Tâches cléricales pour L'Accorderie,113.0,48861
112,100,00:30:00,2014-10-08,Travaux / Entretien / Jardinage,Réparation petits appareils électriques,113.0,49263
59,56,01:00:00,2014-10-02,,,113.0,49311
56,62,00:30:00,2014-10-02,,,113.0,49301
56,54,00:30:00,2014-10-02,,,113.0,49302
56,64,00:30:00,2014-10-02,,,113.0,49303
56,64,00:30:00,2014-10-09,,,113.0,49304
56,54,00:30:00,2014-10-09,,,113.0,49305
56,62,00:30:00,2014-10-09,,,113.0,49306
57,62,00:30:00,2014-10-29,Cuisine / Alimentation,Cuisine plats ou repas,113.0,49685
62,54,00:30:00,2014-10-29,Cuisine / Alimentation,Cuisine plats ou repas,113.0,49686
54,57,00:30:00,2014-10-29,Cuisine / Alimentation,Cuisine plats ou repas,113.0,49687
63,53,00:30:00,2014-10-21,Cuisine / Alimentation,Cuisine plats ou repas,113.0,49688
64,63,00:30:00,2014-10-21,Cuisine / Alimentation,Cuisine plats ou repas,113.0,49689
53,64,00:30:00,2014-10-21,Cuisine / Alimentation,Cuisine plats ou repas,113.0,49690
54,56,00:30:00,2014-10-21,Cuisine / Alimentation,Cuisine plats ou repas,113.0,49691
84,89,03:00:00,2014-10-27,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,113.0,49721
85,89,02:00:00,2014-10-09,Échanges associatifs,Communications pour L'Accorderie,113.0,49718
85,89,01:30:00,2014-09-23,Échanges associatifs,Communications pour L'Accorderie,113.0,49694
75,84,01:00:00,2014-09-18,Accompagnement / Gardiennage / Animaux,Accompagnement magasinage,113.0,49695
66,80,00:30:00,2014-09-26,Cuisine / Alimentation,Cuisine plats ou repas,113.0,49697
80,87,00:30:00,2014-09-26,Cuisine / Alimentation,Cuisine plats ou repas,113.0,49698
87,85,00:30:00,2014-09-26,Cuisine / Alimentation,Cuisine plats ou repas,113.0,49699
85,79,00:30:00,2014-09-26,Cuisine / Alimentation,Cuisine plats ou repas,113.0,49700
79,83,00:30:00,2014-09-26,Cuisine / Alimentation,Cuisine plats ou repas,113.0,49701
55,67,01:00:00,2013-08-26,Informatique / Bureautique,Dépannage pour ordinateurs P.C.,113.0,49703
83,82,00:30:00,2014-09-26,Cuisine / Alimentation,Cuisine plats ou repas,113.0,49704
53,67,01:00:00,2014-10-27,Échanges associatifs,Tâches cléricales pour L'Accorderie,113.0,49723
82,84,00:30:00,2014-09-26,Cuisine / Alimentation,Cuisine plats ou repas,113.0,49706
55,67,00:30:00,2014-10-08,Échanges associatifs,Organisation / animation activité de L'Accorderie,113.0,49707
84,66,00:30:00,2014-09-26,Cuisine / Alimentation,Cuisine plats ou repas,113.0,49708
85,89,03:00:00,2014-10-27,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,113.0,49720
85,89,02:00:00,2014-10-20,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,113.0,49719
53,67,00:30:00,2014-10-08,Échanges associatifs,Organisation / animation activité de L'Accorderie,113.0,49712
54,67,00:30:00,2014-10-08,Échanges associatifs,Organisation / animation activité de L'Accorderie,113.0,49714
56,67,00:30:00,2014-10-08,Échanges associatifs,Organisation / animation activité de L'Accorderie,113.0,49715
64,67,00:30:00,2014-10-08,Échanges associatifs,Organisation / animation activité de L'Accorderie,113.0,49717
62,109,00:30:00,2014-10-16,Santé / Maternité / Esthétique,Initiation qi gong,113.0,50011
62,54,00:30:00,2014-10-16,Santé / Maternité / Esthétique,Initiation qi gong,113.0,50012
88,89,01:00:00,2014-10-08,Échanges associatifs,Organisation / animation activité de L'Accorderie,113.0,50092
68,89,01:00:00,2014-08-12,Transport / Déménagement,Transport de matériel avec voiture,113.0,50356
68,67,01:00:00,2014-10-31,Transport / Déménagement,Transport de matériel avec voiture,113.0,50355
85,119,03:00:00,2014-11-27,Artisanat / Couture / Vêtements,Réparation ou restauration d'objets décoratifs,113.0,50858
84,89,03:00:00,2013-12-24,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,113.0,50861
69,84,00:30:00,2014-11-28,Transport / Déménagement,Transport besoins divers,113.0,50860
85,89,03:00:00,2014-11-24,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,113.0,50862
84,89,03:00:00,2014-10-24,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,113.0,50863
69,89,01:00:00,2014-10-11,Transport / Déménagement,Transport besoins divers,113.0,50865
78,89,01:00:00,2014-10-11,Transport / Déménagement,Transport besoins divers,113.0,50866
82,89,03:00:00,2014-10-24,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,113.0,50867
83,89,03:00:00,2014-10-24,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,113.0,50868
84,89,03:00:00,2014-11-10,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,113.0,50869
85,89,03:00:00,2014-11-10,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,113.0,50870
85,89,02:00:00,2014-11-27,Échanges associatifs,Communications pour L'Accorderie,113.0,50871
85,89,02:00:00,2014-11-20,Échanges associatifs,Communications pour L'Accorderie,113.0,50872
80,85,00:30:00,2014-11-28,Cuisine / Alimentation,Cuisine plats ou repas,113.0,50873
85,49,00:30:00,2014-11-28,Cuisine / Alimentation,Cuisine plats ou repas,113.0,50874
49,98,00:30:00,2014-11-28,Cuisine / Alimentation,Cuisine plats ou repas,113.0,50877
80,83,00:30:00,2014-11-28,Cuisine / Alimentation,Cuisine plats ou repas,113.0,50878
83,82,00:30:00,2014-11-28,Cuisine / Alimentation,Cuisine plats ou repas,113.0,50879
82,66,00:30:00,2014-11-28,Cuisine / Alimentation,Cuisine plats ou repas,113.0,50880
84,67,00:30:00,2014-12-05,Cuisine / Alimentation,Cuisine plats ou repas,113.0,51133
84,83,00:30:00,2014-12-05,Cuisine / Alimentation,Cuisine plats ou repas,113.0,51134
84,83,00:30:00,2014-12-05,Cuisine / Alimentation,Cuisine plats ou repas,113.0,51135
83,82,00:30:00,2014-12-05,Cuisine / Alimentation,Cuisine plats ou repas,113.0,51136
119,94,04:00:00,2014-10-21,Transport / Déménagement,Transport de matériel avec voiture,113.0,51167
88,84,00:30:00,2014-11-28,Cuisine / Alimentation,Cuisine plats ou repas,113.0,51959
88,89,03:00:00,2014-11-10,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,113.0,51960
88,84,00:30:00,2014-11-10,Artisanat / Couture / Vêtements,Réparation ou restauration d'objets décoratifs,113.0,51961
88,81,00:30:00,2014-11-10,Artisanat / Couture / Vêtements,Réparation ou restauration d'objets décoratifs,113.0,51962
88,83,00:30:00,2014-11-10,Artisanat / Couture / Vêtements,Réparation ou restauration d'objets décoratifs,113.0,51963
88,85,00:30:00,2014-11-10,Artisanat / Couture / Vêtements,Réparation ou restauration d'objets décoratifs,113.0,51964
84,67,02:30:00,2014-12-09,,,113.0,52167
84,67,05:00:00,2014-12-15,,,113.0,52168
50,119,10:00:00,2014-05-10,Accompagnement / Gardiennage / Animaux,Accompagnement marche,113.0,52272
50,119,10:00:00,2014-05-12,Transport / Déménagement,Transport de matériel avec voiture,113.0,52273
50,119,12:30:00,2014-05-12,Cuisine / Alimentation,Aide pour cuisiner,113.0,52274
50,119,10:00:00,2014-11-08,Cuisine / Alimentation,Aide pour cuisiner,113.0,52275
50,119,10:00:00,2014-11-08,Transport / Déménagement,Transport de matériel avec voiture,113.0,52276
50,119,06:00:00,2014-11-08,Accompagnement / Gardiennage / Animaux,Accompagnement marche,113.0,52277
50,119,10:00:00,2014-11-08,Cuisine / Alimentation,Aide pour cuisiner,113.0,52279
50,119,03:00:00,2014-11-08,Transport / Déménagement,Transport de matériel avec voiture,113.0,52280
50,119,00:30:00,2014-11-08,Transport / Déménagement,Des bras pour moyen déménagement,113.0,52281
50,52,02:30:00,2015-01-14,Travaux / Entretien / Jardinage,Aide pour rénovation,113.0,52283
53,67,01:00:00,2015-01-27,Échanges associatifs,Tâches cléricales pour L'Accorderie,113.0,52594
85,89,02:00:00,2015-01-09,Échanges associatifs,Communications pour L'Accorderie,113.0,52882
50,52,02:00:00,2015-01-14,Travaux / Entretien / Jardinage,Aide pour rénovation,113.0,52883
88,89,00:30:00,2015-01-21,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,113.0,52908
88,75,01:00:00,2015-01-29,Artisanat / Couture / Vêtements,Réparation ou restauration d'objets décoratifs,113.0,52910
88,80,01:00:00,2015-01-29,Artisanat / Couture / Vêtements,Réparation ou restauration d'objets décoratifs,113.0,52911
88,89,01:00:00,2015-02-10,Échanges associatifs,Communications pour L'Accorderie,113.0,52912
72,80,00:30:00,2015-02-12,Cuisine / Alimentation,Cuisine plats ou repas,113.0,53002
80,88,00:30:00,2015-02-12,Cuisine / Alimentation,Cuisine plats ou repas,113.0,53003
88,45,00:30:00,2015-02-12,Cuisine / Alimentation,Cuisine plats ou repas,113.0,53004
40,85,00:30:00,2015-02-12,Cuisine / Alimentation,Cuisine plats ou repas,113.0,53010
45,40,00:30:00,2015-02-12,Cuisine / Alimentation,Cuisine plats ou repas,113.0,53006
85,75,00:30:00,2015-02-12,Cuisine / Alimentation,Cuisine plats ou repas,113.0,53011
75,83,00:30:00,2015-02-12,Cuisine / Alimentation,Cuisine plats ou repas,113.0,53012
83,81,00:30:00,2015-02-12,Cuisine / Alimentation,Cuisine plats ou repas,113.0,53013
81,84,00:30:00,2015-02-12,Cuisine / Alimentation,Cuisine plats ou repas,113.0,53015
84,44,00:30:00,2015-02-12,Cuisine / Alimentation,Cuisine plats ou repas,113.0,53017
44,74,00:30:00,2015-02-12,Cuisine / Alimentation,Cuisine plats ou repas,113.0,53018
74,72,00:30:00,2015-02-12,Cuisine / Alimentation,Cuisine plats ou repas,113.0,53019
119,72,00:30:00,2015-01-23,Cuisine / Alimentation,Cuisine plats haïtiens,113.0,53020
119,80,00:30:00,2015-01-23,Cuisine / Alimentation,Cuisine plats haïtiens,113.0,53021
119,88,00:30:00,2015-01-23,Cuisine / Alimentation,Cuisine plats haïtiens,113.0,53022
119,45,00:30:00,2015-02-12,Cuisine / Alimentation,Cuisine plats haïtiens,113.0,53023
119,75,00:30:00,2015-02-12,Cuisine / Alimentation,Cuisine plats haïtiens,113.0,53024
119,81,00:30:00,2015-01-23,Cuisine / Alimentation,Cuisine plats haïtiens,113.0,53025
119,47,00:30:00,2015-01-23,Cuisine / Alimentation,Cuisine plats haïtiens,113.0,53026
119,44,00:30:00,2015-01-23,Cuisine / Alimentation,Cuisine plats haïtiens,113.0,53027
43,57,00:30:00,2015-01-22,Artisanat / Couture / Vêtements,Confection cartes de souhait artisanales,113.0,53108
43,54,00:30:00,2015-01-22,Artisanat / Couture / Vêtements,Confection cartes de souhait artisanales,113.0,53109
43,64,00:30:00,2015-01-22,Artisanat / Couture / Vêtements,Confection cartes de souhait artisanales,113.0,53110
43,64,00:30:00,2015-02-04,Artisanat / Couture / Vêtements,Confection objets en carton / papier recyclé,113.0,53111
43,54,00:30:00,2015-02-04,Artisanat / Couture / Vêtements,Confection objets en carton / papier recyclé,113.0,53112
43,53,00:30:00,2015-02-04,Artisanat / Couture / Vêtements,Confection objets en carton / papier recyclé,113.0,53113
53,89,01:00:00,2015-02-16,Échanges associatifs,Tâches cléricales pour L'Accorderie,113.0,53114
53,67,01:00:00,2015-02-10,Cuisine / Alimentation,Cuisine plats ou repas,113.0,53116
57,43,00:30:00,2015-02-13,Cuisine / Alimentation,Cuisine plats ou repas,113.0,53117
43,57,00:30:00,2015-02-13,Cuisine / Alimentation,Cuisine plats ou repas,113.0,53118
41,59,00:30:00,2015-02-13,Cuisine / Alimentation,Cuisine plats ou repas,113.0,53119
59,41,00:30:00,2015-02-13,Cuisine / Alimentation,Cuisine plats ou repas,113.0,53120
54,63,00:30:00,2015-02-13,Cuisine / Alimentation,Cuisine plats ou repas,113.0,53121
63,54,00:30:00,2015-02-13,Cuisine / Alimentation,Cuisine plats ou repas,113.0,53122
53,64,00:30:00,2015-02-13,Cuisine / Alimentation,Cuisine plats ou repas,113.0,53123
64,53,00:30:00,2015-02-13,Cuisine / Alimentation,Cuisine plats ou repas,113.0,53124
69,46,00:30:00,2015-01-12,Travaux / Entretien / Jardinage,Survoltage batterie auto,113.0,53125
69,46,00:30:00,2015-01-12,Travaux / Entretien / Jardinage,Petit déneigement,113.0,53126
69,46,00:30:00,2015-01-12,Travaux / Entretien / Jardinage,Petit déneigement,113.0,53127
88,40,02:00:00,2015-01-23,Arts / Culture / Éducation,Initiation bricolage artistique,113.0,53469
88,40,02:00:00,2015-01-23,Arts / Culture / Éducation,Initiation bricolage artistique,113.0,53470
46,91,02:00:00,2015-01-29,Transport / Déménagement,Transport besoins divers,113.0,53473
46,91,01:30:00,2015-01-29,Transport / Déménagement,Transport besoins divers,113.0,53474
85,89,03:00:00,2015-02-03,Échanges associatifs,Tâches cléricales pour L'Accorderie,113.0,53483
85,89,02:00:00,2015-02-05,Échanges associatifs,Tâches cléricales pour L'Accorderie,113.0,53486
