id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid
5451,66-80,0,30001-50000,Sainte-Cécile-de-Whitton,Estrie,,G0Y,112,5019
5460,66-80,0,20001-30000,Beaulac-Garthby,Chaudière-Appalaches,,G0Y,112,5167
5467,31-54,0,0-10000,Marston,Estrie,,G0Y,112,5012
5468,31-54,0,30001-50000,Beaulac-Garthby,Chaudière-Appalaches,,G0Y,112,5084
5473,66-80,0,20001-30000,Lac-Drolet,Estrie,,G0Y,112,5011
5493,66-80,1,10001-20000,Val-Racine,Estrie,,G0Y,112,4976
5494,55-65,1,20001-30000,Notre-Dame-des-Bois,Estrie,,J0B,112,4978
5495,31-54,0,30001-50000,Notre-Dame-des-Bois,Estrie,,J0B,112,4979
5496,31-54,1,0-10000,Lac-Mégantic,Estrie,,G6B,112,4974
5499,66-80,0,20001-30000,Val-Racine,Estrie,,G0Y,112,4985
5500,66-80,1,20001-30000,Notre-Dame-des-Bois,Estrie,,J0B,112,4991
5504,31-54,0,30001-50000,Saint-Ludger,Estrie,,G0M,112,4973
5522,31-54,0,30001-50000,Nantes,Estrie,,G6B,112,4965
5524,55-65,0,50001-,Lac-Mégantic,Estrie,,G6B,112,4967
5572,81-95,1,10001-20000,Sainte-Cécile-de-Whitton,Estrie,,G0Y,112,4912
5592,66-80,1,0,Lac-Mégantic,Estrie,,G6B,112,4880
5593,66-80,0,10001-20000,Lac-Mégantic,Estrie,,G6B,112,4881
5594,66-80,0,30001-50000,Sainte-Cécile-de-Whitton,Estrie,,G0Y,112,4882
5595,55-65,0,30001-50000,Nantes,Estrie,,G0Y,112,4892
5597,31-54,0,30001-50000,Lac-Mégantic,Estrie,,G6B,112,4875
5625,31-54,0,50001-,Lac-Mégantic,Estrie,,G6B,112,4848
5648,31-54,0,20001-30000,Frontenac,Estrie,,G6B,112,4825
5649,31-54,0,30001-50000,Frontenac,Estrie,,G6B,112,4822
5650,31-54,1,50001-,Lac-Mégantic,Estrie,,G6B,112,4823
5651,31-54,0,50001-,Nantes,Estrie,,G0Y,112,4826
5652,31-54,0,0-10000,Lac-Mégantic,Estrie,,G6B,112,4827
5653,31-54,1,0-10000,Lac-Mégantic,Estrie,,G6B,112,4828
5657,66-80,0,30001-50000,Val-Racine,Estrie,,G0Y,112,4817
5658,66-80,1,30001-50000,Val-Racine,Estrie,,G0Y,112,4818
5659,0,1,20001-30000,Lac-Drolet,Estrie,,G0Y,112,4819
5667,66-80,1,30001-50000,Saint-Sébastien,Estrie,,G0Y,112,4802
5668,55-65,0,10001-20000,Nantes,Estrie,,G6B,112,4803
5669,31-54,0,20001-30000,Nantes,Estrie,,G6B,112,4804
5671,66-80,0,0,Frontenac,Estrie,,G6B,112,4806
5674,66-80,0,50001-,Lac-Mégantic,Estrie,,G6B,112,4809
5680,66-80,1,0,Notre-Dame-des-Bois,Estrie,,J0B,112,4799
5682,66-80,0,20001-30000,Piopolis,Estrie,,G0Y,112,4789
5683,66-80,1,20001-30000,Piopolis,Estrie,,G0Y,112,4790
5688,31-54,0,30001-50000,Saint-Ludger,Estrie,,G0M,112,4795
5696,31-54,1,10001-20000,Frontenac,Estrie,,G6B,112,4778
5697,31-54,0,10001-20000,Frontenac,Estrie,,G6B,112,4779
5698,31-54,1,30001-50000,Saint-Ludger,Estrie,,G0M,112,4780
5699,66-80,0,20001-30000,Lac-Mégantic,Estrie,,G6B,112,4781
5702,55-65,1,20001-30000,Lac-Mégantic,Estrie,,G6B,112,4771
5710,0,1,20001-30000,Lac-Mégantic,Estrie,,G6B,110,4767
5717,55-65,0,20001-30000,Frontenac,Estrie,,G6B,112,4764
5718,55-65,0,10001-20000,Lambton,Estrie,,G0M,112,4765
5745,55-65,0,0-10000,Lac-Mégantic,Estrie,,G6B,112,4737
5746,31-54,0,50001-,Lac-Mégantic,Estrie,,G6B,112,4738
5769,55-65,0,30001-50000,Saint-Ludger,Estrie,,G0M,112,4718
5773,0,0,20001-30000,Sainte-Cécile-de-Whitton,Estrie,,G0Y,112,4705
5775,31-54,0,20001-30000,Marston,Estrie,,G0Y,112,4709
5814,31-54,1,10001-20000,Marston,Estrie,,G0Y,112,4664
5821,0,\N,,Nantes,Estrie,,G6B,112,4657
7327,0,\N,,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,2434
7380,66-80,0,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,3089
8338,55-65,0,50001-,Montréal,Montréal,Côte-des-Neiges--Notre-Dame-de-Grâce,H4B,88,2107
8343,31-54,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,2112
8385,0,0,0,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H1Z,104,2076
8589,0,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,1861
8625,81-95,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1825
8657,66-80,0,0-10000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1792
8715,81-95,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,1738
8716,66-80,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1739
8759,66-80,1,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1692
8801,0,0,10001-20000,Montréal,Montréal,Le Sud-Ouest,H4E,88,1647
8824,0,0,50001-,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1625
8934,81-95,0,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1518
8946,55-65,0,0-10000,Lac-Mégantic,Estrie,,G6B,112,1504
9366,81-95,0,50001-,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1116
10126,66-80,0,10001-20000,Beauceville,Chaudière-Appalaches,,G5X,104,612
10339,55-65,0,20001-30000,Saint-Robert-Bellarmin,Estrie,,G0M,112,6723
