source,target,duree,date,service,detailservice,accorderie,id
160,110,01:30:00,2014-03-10,,,112.0,43506
160,144,01:30:00,2014-03-10,,,112.0,43507
153,159,01:30:00,2014-03-19,Arts / Culture / Éducation,Apprentissage du piano,112.0,43838
133,161,01:30:00,2014-03-18,Échanges associatifs,Accueil/réception permanence Accorderie,112.0,43839
146,161,00:30:00,2014-03-18,Échanges associatifs,Graphisme pour L'Accorderie,112.0,43840
149,160,00:30:00,2014-03-23,Transport / Déménagement,Transport besoins divers,112.0,43844
116,122,01:30:00,2014-04-01,Informatique / Bureautique,Initiation générale à l'informatique,112.0,43851
146,161,00:30:00,2014-04-01,Échanges associatifs,Graphisme pour L'Accorderie,112.0,43852
127,100,01:00:00,2014-03-30,,,112.0,43854
160,111,01:30:00,2014-03-10,,,112.0,43855
101,133,01:00:00,2014-04-02,Administration / Emploi / Organisation,Rapport d'impôt personnel,112.0,43913
101,134,01:00:00,2014-04-02,Administration / Emploi / Organisation,Rapport d'impôt personnel,112.0,43914
116,122,02:00:00,2014-04-08,Informatique / Bureautique,Initiation générale à l'informatique,112.0,44262
120,159,05:00:00,2014-04-03,Accompagnement / Gardiennage / Animaux,Garde d'enfants à votre maison,112.0,44263
160,156,01:30:00,2014-04-03,Transport / Déménagement,Transport avec remorque,112.0,44264
101,154,00:30:00,2014-04-02,Administration / Emploi / Organisation,Rapport d'impôt personnel,112.0,44265
127,159,01:00:00,2014-04-06,,,112.0,44266
127,132,01:00:00,2014-04-06,,,112.0,44267
127,129,01:00:00,2014-04-06,,,112.0,44268
146,161,02:00:00,2014-04-03,Échanges associatifs,Graphisme pour L'Accorderie,112.0,44270
146,161,01:00:00,2014-04-10,Échanges associatifs,Graphisme pour L'Accorderie,112.0,44271
133,161,01:00:00,2014-04-02,Échanges associatifs,Accueil/réception permanence Accorderie,112.0,44273
133,161,01:00:00,2014-04-17,Échanges associatifs,Accueil/réception permanence Accorderie,112.0,44274
134,160,03:00:00,2014-05-15,Travaux / Entretien / Jardinage,Travaux d'entretien de terrains,112.0,45264
146,161,00:30:00,2014-05-14,Échanges associatifs,Graphisme pour L'Accorderie,112.0,45265
146,161,01:00:00,2014-05-08,Échanges associatifs,Graphisme pour L'Accorderie,112.0,45266
106,161,13:00:00,2014-05-08,Échanges associatifs,Graphisme pour L'Accorderie,112.0,45267
146,161,01:30:00,2014-04-30,Échanges associatifs,Graphisme pour L'Accorderie,112.0,45268
100,127,01:00:00,2014-04-26,,,112.0,45270
100,160,01:00:00,2014-04-26,,,112.0,45271
146,161,00:30:00,2014-04-16,Échanges associatifs,Graphisme pour L'Accorderie,112.0,45272
159,127,01:00:00,2014-04-19,,,112.0,45273
159,100,01:00:00,2014-04-19,,,112.0,45274
160,156,00:30:00,2014-05-14,Transport / Déménagement,Transport avec remorque,112.0,45275
151,139,16:00:00,2014-05-05,Artisanat / Couture / Vêtements,Coud bas de pantalon,112.0,45276
160,109,01:30:00,2014-03-10,,,112.0,45277
150,124,01:00:00,2014-05-08,Informatique / Bureautique,Tableaux Excel,112.0,45714
146,161,00:30:00,2014-05-21,Échanges associatifs,Graphisme pour L'Accorderie,112.0,45715
106,146,01:00:00,2014-05-26,Administration / Emploi / Organisation,Aide pour préparation plan d'affaires,112.0,45719
107,159,01:30:00,2014-05-26,Cuisine / Alimentation,Cuisine plats ou repas,112.0,45720
146,161,00:30:00,2014-05-28,Échanges associatifs,Graphisme pour L'Accorderie,112.0,45721
122,130,01:00:00,2014-05-27,Santé / Maternité / Esthétique,Massothérapie thérapeutique,112.0,45722
122,161,03:00:00,2014-05-28,Échanges associatifs,Animation kiosque pour L'Accorderie,112.0,45723
130,89,03:00:00,2014-05-29,Transport / Déménagement,Aide pour préparer déménagement,112.0,45725
130,122,04:30:00,2014-05-30,Travaux / Entretien / Jardinage,Aide au désencombrement,112.0,45726
130,89,02:30:00,2014-06-03,Transport / Déménagement,Aide pour préparer déménagement,112.0,45727
130,122,05:00:00,2014-06-03,Travaux / Entretien / Jardinage,Aide au désencombrement,112.0,45728
154,161,02:30:00,2014-06-03,Échanges associatifs,Communications pour L'Accorderie,112.0,45734
122,161,01:30:00,2014-06-02,Échanges associatifs,Communications pour L'Accorderie,112.0,45732
158,159,02:30:00,2014-06-02,Accompagnement / Gardiennage / Animaux,Garde d'enfants à votre maison,112.0,45733
133,161,00:30:00,2014-06-04,Échanges associatifs,Accueil/réception permanence Accorderie,112.0,45735
133,161,00:30:00,2014-05-15,Échanges associatifs,Accueil/réception permanence Accorderie,112.0,45736
108,122,01:30:00,2014-06-04,Travaux / Entretien / Jardinage,Création ou élaboration d'un potager,112.0,45774
122,161,01:00:00,2014-06-12,Échanges associatifs,Communications pour L'Accorderie,112.0,45994
146,161,01:00:00,2014-06-11,Échanges associatifs,Graphisme pour L'Accorderie,112.0,45995
108,161,03:30:00,2014-06-07,Échanges associatifs,Animation kiosque pour L'Accorderie,112.0,45997
119,161,03:00:00,2014-06-07,Échanges associatifs,Animation kiosque pour L'Accorderie,112.0,45998
119,161,00:30:00,2014-06-06,Échanges associatifs,Communications pour L'Accorderie,112.0,45999
122,160,02:30:00,2014-06-08,Accompagnement / Gardiennage / Animaux,Accompagnement sortie nautique,112.0,46000
122,161,01:00:00,2014-06-06,Échanges associatifs,Communications pour L'Accorderie,112.0,46001
116,134,02:30:00,2014-06-09,Informatique / Bureautique,Dépannage pour ordinateurs P.C.,112.0,46002
116,133,01:30:00,2014-06-09,Informatique / Bureautique,Dépannage pour ordinateurs P.C.,112.0,46003
107,159,00:30:00,2014-06-09,Cuisine / Alimentation,Cuisine plats ou repas,112.0,46004
133,161,01:30:00,2014-06-14,Échanges associatifs,Accueil/réception permanence Accorderie,112.0,46005
159,130,02:00:00,2014-05-08,Santé / Maternité / Esthétique,Initiation fabrication savon naturel,112.0,46071
146,161,01:00:00,2014-07-03,Échanges associatifs,Graphisme pour L'Accorderie,112.0,46585
160,89,05:00:00,2014-06-28,Transport / Déménagement,Transport avec remorque,112.0,46587
122,161,00:30:00,2014-06-25,Échanges associatifs,Communications pour L'Accorderie,112.0,46588
122,161,01:00:00,2014-06-20,Échanges associatifs,Communications pour L'Accorderie,112.0,46590
122,161,02:00:00,2014-06-16,Échanges associatifs,Communications pour L'Accorderie,112.0,46592
139,161,07:00:00,2014-06-15,Échanges associatifs,Animation kiosque pour L'Accorderie,112.0,46593
133,161,00:30:00,2014-07-04,Échanges associatifs,Accueil/réception permanence Accorderie,112.0,46594
120,159,03:00:00,2014-07-11,Accompagnement / Gardiennage / Animaux,Garde d'animaux à votre maison,112.0,47455
140,159,06:00:00,2014-07-12,Accompagnement / Gardiennage / Animaux,Garde d'animaux à ma maison,112.0,47247
96,160,06:30:00,2014-07-17,Travaux / Entretien / Jardinage,Aide cordage de bois,112.0,47248
122,161,01:00:00,2014-07-04,Échanges associatifs,Communications pour L'Accorderie,112.0,47251
122,161,00:30:00,2014-07-25,Échanges associatifs,Communications pour L'Accorderie,112.0,47252
146,161,00:30:00,2014-07-30,Échanges associatifs,Graphisme pour L'Accorderie,112.0,47253
146,161,01:00:00,2014-07-22,Échanges associatifs,Graphisme pour L'Accorderie,112.0,47254
133,161,00:30:00,2014-07-31,Échanges associatifs,Accueil/réception permanence Accorderie,112.0,47258
102,154,01:00:00,2014-08-04,Informatique / Bureautique,Initiation médias sociaux sur Internet,112.0,47413
122,161,00:30:00,2014-08-01,Échanges associatifs,Communications pour L'Accorderie,112.0,47414
122,161,00:30:00,2014-08-29,Échanges associatifs,Communications pour L'Accorderie,112.0,48023
90,122,06:30:00,2014-08-28,Travaux / Entretien / Jardinage,Aide pour rénovation,112.0,48024
120,107,12:30:00,2014-08-27,Accompagnement / Gardiennage / Animaux,Garde d'animaux à votre maison,112.0,48025
90,122,06:30:00,2014-08-27,Travaux / Entretien / Jardinage,Aide pour rénovation,112.0,48026
119,161,02:00:00,2014-08-20,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,48027
88,161,02:00:00,2014-08-20,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,48028
122,161,02:30:00,2014-08-20,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,48029
146,161,03:00:00,2014-08-20,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,48030
157,161,02:00:00,2014-08-20,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,48031
81,161,02:00:00,2014-08-20,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,48032
82,161,02:00:00,2014-08-20,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,48033
83,122,05:00:00,2014-08-21,Travaux / Entretien / Jardinage,Entretien de plates-bandes,112.0,48034
122,161,01:00:00,2014-08-10,Échanges associatifs,Communications pour L'Accorderie,112.0,48036
122,161,00:30:00,2014-08-15,Échanges associatifs,Communications pour L'Accorderie,112.0,48037
159,120,02:00:00,2014-08-05,Sports / Loisirs / Animation,Initiation équitation,112.0,48038
89,161,02:00:00,2014-08-13,Échanges associatifs,Communications pour L'Accorderie,112.0,48039
133,161,00:30:00,2014-09-01,Échanges associatifs,Accueil/réception permanence Accorderie,112.0,48040
135,161,02:00:00,2014-08-28,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,48155
176,161,01:30:00,2014-08-27,Échanges associatifs,Tâches cléricales pour L'Accorderie,112.0,48149
136,161,02:00:00,2014-08-28,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,48150
117,161,02:00:00,2014-08-28,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,48154
154,161,05:00:00,2014-08-30,Échanges associatifs,Animation kiosque pour L'Accorderie,112.0,48162
157,161,01:30:00,2014-08-28,Échanges associatifs,Tâches cléricales pour L'Accorderie,112.0,48180
86,161,04:00:00,2014-08-31,Informatique / Bureautique,Tableaux Excel,112.0,48181
89,161,04:30:00,2014-09-11,Échanges associatifs,Session d'accueil de L'Accorderie,112.0,48570
95,161,02:00:00,2014-09-11,Échanges associatifs,Session d'accueil de L'Accorderie,112.0,48571
96,161,02:00:00,2014-09-11,Échanges associatifs,Session d'accueil de L'Accorderie,112.0,48572
143,118,02:00:00,2014-09-15,Travaux / Entretien / Jardinage,Bricoleur pour petits travaux,112.0,48573
99,74,02:30:00,2014-09-15,Travaux / Entretien / Jardinage,Ménage lourd,112.0,48574
100,136,00:30:00,2014-09-15,Hébergement / Voyage / Stationnement,Conseils préparation voyage à Cuba,112.0,48575
145,136,00:30:00,2014-09-14,Travaux / Entretien / Jardinage,Menus travaux plomberie,112.0,48576
117,136,01:00:00,2014-09-13,Artisanat / Couture / Vêtements,Petites réparations vêtements,112.0,48577
90,122,06:30:00,2014-09-04,Travaux / Entretien / Jardinage,Aide pour rénovation,112.0,48579
122,161,01:00:00,2014-09-07,Échanges associatifs,Communications pour L'Accorderie,112.0,48580
122,161,00:30:00,2014-09-12,Échanges associatifs,Communications pour L'Accorderie,112.0,48581
96,95,03:00:00,2014-09-14,,,112.0,48582
160,95,05:30:00,2014-09-14,,,112.0,48583
95,82,02:00:00,2014-09-14,,,112.0,48584
95,81,02:00:00,2014-09-14,,,112.0,48585
95,149,02:00:00,2014-09-14,,,112.0,48586
95,119,02:00:00,2014-09-14,,,112.0,48587
95,120,02:00:00,2014-09-14,,,112.0,48588
95,69,02:00:00,2014-09-14,,,112.0,48589
95,70,02:00:00,2014-09-14,,,112.0,48590
133,161,00:30:00,2014-09-21,Échanges associatifs,Accueil/réception permanence Accorderie,112.0,48591
159,120,02:00:00,2014-09-16,Sports / Loisirs / Animation,Initiation équitation,112.0,48833
146,161,03:30:00,2014-09-18,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,48834
88,161,02:00:00,2014-09-18,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,48835
157,161,02:30:00,2014-09-18,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,48836
122,161,03:30:00,2014-09-18,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,48837
81,161,02:30:00,2014-09-18,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,48838
82,161,02:30:00,2014-09-18,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,48839
122,161,01:00:00,2014-09-19,Échanges associatifs,Communications pour L'Accorderie,112.0,48840
122,161,00:30:00,2014-09-18,Échanges associatifs,Communications pour L'Accorderie,112.0,48841
89,161,02:00:00,2014-09-18,Échanges associatifs,Session d'accueil de L'Accorderie,112.0,48842
70,78,04:00:00,2014-09-24,Travaux / Entretien / Jardinage,Aide pour jardinage,112.0,48843
92,98,04:00:00,2014-09-23,Accompagnement / Gardiennage / Animaux,Garde d'enfants à ma maison avec les miens,112.0,48844
133,161,00:30:00,2014-09-29,Échanges associatifs,Accueil/réception permanence Accorderie,112.0,48846
122,161,01:00:00,2014-09-26,Échanges associatifs,Communications pour L'Accorderie,112.0,48891
120,159,04:30:00,2014-09-24,Accompagnement / Gardiennage / Animaux,Garde d'enfants à votre maison,112.0,48940
102,161,01:00:00,2014-09-24,Échanges associatifs,Graphisme pour L'Accorderie,112.0,48941
136,161,01:30:00,2014-09-22,Échanges associatifs,Communications pour L'Accorderie,112.0,48942
113,118,03:30:00,2014-09-29,Accompagnement / Gardiennage / Animaux,Accompagnement rendez-vous divers,112.0,48943
65,122,07:00:00,2014-09-26,Travaux / Entretien / Jardinage,Aide pour rénovation,112.0,48944
160,134,01:30:00,2014-09-29,Transport / Déménagement,Transport avec remorque,112.0,48945
122,77,04:00:00,2014-10-07,Accompagnement / Gardiennage / Animaux,Accompagnement longue distance,112.0,49379
139,77,01:30:00,2014-10-10,Accompagnement / Gardiennage / Animaux,Accompagnement longue distance,112.0,49380
129,159,03:00:00,2014-10-18,Accompagnement / Gardiennage / Animaux,Garde d'enfants à ma maison avec les miens,112.0,49660
102,161,01:00:00,2014-10-15,Échanges associatifs,Graphisme pour L'Accorderie,112.0,49661
75,134,02:00:00,2014-10-12,Informatique / Bureautique,Dépannage pour ordinateurs P.C.,112.0,49664
133,161,02:30:00,2014-10-14,Échanges associatifs,Session d'accueil de L'Accorderie,112.0,49665
65,139,00:30:00,2014-10-13,Travaux / Entretien / Jardinage,Bricoleur pour petits travaux,112.0,49666
65,78,07:00:00,2014-10-07,Travaux / Entretien / Jardinage,Bricoleur pour petits travaux,112.0,49667
102,161,01:30:00,2014-10-08,Échanges associatifs,Graphisme pour L'Accorderie,112.0,49668
158,160,09:00:00,2014-10-05,Accompagnement / Gardiennage / Animaux,Garde d'enfants à votre maison,112.0,49669
160,129,03:00:00,2014-10-04,Travaux / Entretien / Jardinage,Aide cordage de bois,112.0,49670
88,161,00:30:00,2014-10-02,Échanges associatifs,Développement d'outils pour L'Accorderie,112.0,49671
65,78,14:00:00,2014-10-19,Travaux / Entretien / Jardinage,Aide pour rénovation,112.0,49672
102,161,01:00:00,2014-10-01,Échanges associatifs,Graphisme pour L'Accorderie,112.0,49673
122,112,04:00:00,2014-10-19,Accompagnement / Gardiennage / Animaux,Accompagnement longue distance,112.0,49674
122,161,00:30:00,2014-10-16,Échanges associatifs,Communications pour L'Accorderie,112.0,49675
122,161,01:00:00,2014-10-17,Échanges associatifs,Communications pour L'Accorderie,112.0,49676
122,161,00:30:00,2014-10-08,Échanges associatifs,Communications pour L'Accorderie,112.0,49677
122,161,01:00:00,2014-10-05,Échanges associatifs,Communications pour L'Accorderie,112.0,49678
122,161,00:30:00,2014-10-05,Échanges associatifs,Communications pour L'Accorderie,112.0,49679
133,161,00:30:00,2014-10-28,Échanges associatifs,Accueil/réception permanence Accorderie,112.0,49680
122,161,00:30:00,2014-10-23,Échanges associatifs,Communications pour L'Accorderie,112.0,49681
150,161,02:00:00,2014-10-23,Échanges associatifs,Session d'accueil de L'Accorderie,112.0,49682
118,161,04:00:00,2014-10-29,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,49773
81,119,01:00:00,2014-10-09,Transport / Déménagement,Covoiturage entre villes et villages - région de Mégantic,112.0,49772
133,161,02:30:00,2014-10-29,Accompagnement / Gardiennage / Animaux,Accompagnement marche,112.0,49774
72,161,03:30:00,2014-10-29,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,49776
68,161,03:00:00,2014-10-29,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,49777
63,161,02:30:00,2014-10-29,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,49779
136,161,03:30:00,2014-10-29,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,49780
78,161,01:30:00,2014-10-29,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,49781
146,161,03:30:00,2014-10-29,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,112.0,49784
89,95,03:00:00,2014-10-31,Artisanat / Couture / Vêtements,Petites réparations vêtements,112.0,49813
122,161,00:30:00,2014-10-31,Échanges associatifs,Communications pour L'Accorderie,112.0,49815
72,101,03:00:00,2014-10-31,Arts / Culture / Éducation,Transfert sur CD,112.0,49851
69,161,01:00:00,2014-11-10,Échanges associatifs,Session d'accueil de L'Accorderie,112.0,50232
70,161,01:00:00,2014-11-10,Échanges associatifs,Session d'accueil de L'Accorderie,112.0,50234
146,161,01:00:00,2014-11-10,Échanges associatifs,Organisation / animation activité de L'Accorderie,112.0,50236
123,89,02:30:00,2014-11-03,Accompagnement / Gardiennage / Animaux,Accompagnement rendez-vous divers,112.0,50238
72,161,01:30:00,2014-11-10,Échanges associatifs,Session d'accueil de L'Accorderie,112.0,50239
68,161,02:00:00,2014-11-10,Échanges associatifs,Session d'accueil de L'Accorderie,112.0,50240
75,136,03:00:00,2014-11-04,Informatique / Bureautique,Dépannage pour ordinateurs P.C.,112.0,50241
151,139,01:00:00,2014-11-06,Artisanat / Couture / Vêtements,Coud bas de pantalon,112.0,50242
122,161,06:00:00,2014-11-07,Échanges associatifs,Animation kiosque pour L'Accorderie,112.0,50244
122,161,01:00:00,2014-11-10,Échanges associatifs,Communications pour L'Accorderie,112.0,50245
122,161,02:00:00,2014-10-03,Échanges associatifs,Communications pour L'Accorderie,112.0,50246
88,161,00:30:00,2014-11-03,Échanges associatifs,Développement d'outils pour L'Accorderie,112.0,50247
146,161,01:30:00,2014-11-01,Échanges associatifs,Organisation / animation activité de L'Accorderie,112.0,50248
160,147,01:30:00,2014-11-09,Transport / Déménagement,Cours de conduite manuelle,112.0,50249
133,161,01:30:00,2014-11-03,Échanges associatifs,Communications pour L'Accorderie,112.0,50250
133,161,00:30:00,2014-11-11,Échanges associatifs,Accueil/réception permanence Accorderie,112.0,50251
122,161,00:30:00,2014-11-14,Échanges associatifs,Communications pour L'Accorderie,112.0,50600
122,161,01:00:00,2014-11-17,Échanges associatifs,Communications pour L'Accorderie,112.0,50601
75,123,02:00:00,2014-11-18,Informatique / Bureautique,Initiation médias sociaux sur Internet,112.0,50602
62,89,03:30:00,2014-11-12,Accompagnement / Gardiennage / Animaux,Accompagnement rendez-vous divers,112.0,50603
61,122,03:30:00,2014-11-11,Cuisine / Alimentation,Préparation repas à congeler,112.0,50604
60,122,04:30:00,2014-11-11,Travaux / Entretien / Jardinage,Aide pour rénovation,112.0,50605
123,89,01:30:00,2014-11-17,Accompagnement / Gardiennage / Animaux,Accompagnement rendez-vous divers,112.0,50607
146,161,01:30:00,2014-11-12,Échanges associatifs,Graphisme pour L'Accorderie,112.0,50608
133,161,00:30:00,2014-11-21,Échanges associatifs,Tâches cléricales pour L'Accorderie,112.0,50609
122,112,04:00:00,2014-11-15,Accompagnement / Gardiennage / Animaux,Accompagnement magasinage,112.0,50670
89,161,01:00:00,2014-11-12,Échanges associatifs,Tâches cléricales pour L'Accorderie,112.0,50671
121,161,00:30:00,2014-11-13,Langues / Littérature,Correction textes en français,112.0,50672
160,65,02:00:00,2014-11-15,,,112.0,50673
160,155,01:00:00,2014-11-15,,,112.0,50674
160,141,01:00:00,2014-11-15,,,112.0,50675
160,119,01:00:00,2014-11-15,,,112.0,50676
160,55,01:00:00,2014-11-15,,,112.0,50677
160,54,01:00:00,2014-11-15,,,112.0,50678
146,161,01:00:00,2014-11-19,Échanges associatifs,Graphisme pour L'Accorderie,112.0,50719
146,161,02:00:00,2014-11-18,Échanges associatifs,Tâches cléricales pour L'Accorderie,112.0,50720
121,161,01:00:00,2014-11-18,Échanges associatifs,Graphisme pour L'Accorderie,112.0,50721
121,161,02:00:00,2014-11-11,Échanges associatifs,Graphisme pour L'Accorderie,112.0,50722
121,161,01:00:00,2014-11-20,Échanges associatifs,Graphisme pour L'Accorderie,112.0,50723
121,161,00:30:00,2014-11-27,Échanges associatifs,Graphisme pour L'Accorderie,112.0,50724
146,161,01:00:00,2014-11-26,Échanges associatifs,Graphisme pour L'Accorderie,112.0,50725
176,161,01:00:00,2014-11-27,Échanges associatifs,Organisation / animation activité de L'Accorderie,112.0,50726
89,161,01:00:00,2014-11-26,Échanges associatifs,Tâches cléricales pour L'Accorderie,112.0,50728
151,139,01:00:00,2014-11-24,Artisanat / Couture / Vêtements,Coud bas de pantalon,112.0,50729
60,122,04:00:00,2014-11-25,Travaux / Entretien / Jardinage,Aide pour rénovation,112.0,50730
81,119,01:00:00,2014-11-18,Transport / Déménagement,Covoiturage entre villes et villages - région de Mégantic,112.0,50731
122,161,02:30:00,2014-11-25,Échanges associatifs,Transport pour L'Accorderie,112.0,50732
160,150,02:00:00,2014-11-22,Travaux / Entretien / Jardinage,Aide cordage de bois,112.0,50733
122,161,01:00:00,2014-11-21,Échanges associatifs,Communications pour L'Accorderie,112.0,50734
63,150,02:00:00,2014-11-22,Travaux / Entretien / Jardinage,Aide cordage de bois,112.0,50735
150,161,00:30:00,2014-11-20,Échanges associatifs,Session d'accueil de L'Accorderie,112.0,50736
62,89,04:00:00,2014-11-17,Transport / Déménagement,Transport besoins divers,112.0,50737
133,161,00:30:00,2014-11-29,Échanges associatifs,Tâches cléricales pour L'Accorderie,112.0,50738
63,150,02:00:00,2014-11-26,Travaux / Entretien / Jardinage,Aide cordage de bois,112.0,50739
133,161,00:30:00,2014-11-29,Échanges associatifs,Organisation / animation activité de L'Accorderie,112.0,50740
123,62,04:30:00,2014-12-01,Transport / Déménagement,Transport de matériel avec voiture,112.0,51054
158,161,10:00:00,2015-04-08,Échanges associatifs,Communications pour L'Accorderie,112.0,55177
139,161,01:00:00,2015-04-09,Échanges associatifs,Communications pour L'Accorderie,112.0,55176
122,60,03:30:00,2014-11-26,Travaux / Entretien / Jardinage,Aide installation garage de toile (tempo),112.0,51157
122,60,02:30:00,2014-11-26,Travaux / Entretien / Jardinage,Aide installation garage de toile (tempo),112.0,51158
75,160,01:00:00,2014-12-01,Travaux / Entretien / Jardinage,Réparation appareils électroniques,112.0,51540
