source,target,duree,date,service,detailservice,accorderie,id
4146,6291,,2022-01-19,,,,
1280,3440,,2018-11-01,,,,
696,6485,,2019-09-22,,,,
602,1400,,2014-06-26,,,,
1339,2189,,2014-01-12,,,,
3073,3217,,2018-07-30,,,,
810,4280,,2018-05-29,,,,
2589,6447,,2013-07-06,,,,
3687,5415,,2017-12-17,,,,
420,4438,,2021-09-13,,,,
1803,2816,,2020-05-17,,,,
2291,5429,,2020-12-09,,,,
1065,2405,,2022-05-10,,,,
5242,6605,,2021-12-02,,,,
1373,1617,,2015-01-06,,,,
5248,6406,,2022-06-09,,,,
3899,6511,,2022-05-01,,,,
726,5782,,2021-09-10,,,,
275,6110,,2021-12-20,,,,
442,6791,,2014-06-19,,,,
2267,3487,,2016-08-26,,,,
1762,4015,,2021-08-12,,,,
1052,3721,,2022-05-25,,,,
3348,3985,,2015-08-27,,,,
1427,5464,,2019-12-19,,,,
171,553,,2014-08-15,,,,
44,5954,,2021-05-23,,,,
3216,5502,,2020-06-01,,,,
244,5516,,2020-02-28,,,,
767,5276,,2022-07-15,,,,
783,4834,,2020-09-23,,,,
4865,6804,,2017-08-09,,,,
3089,3807,,2022-01-24,,,,
4754,5429,,2022-02-05,,,,
3515,6634,,2017-01-27,,,,
2561,3263,,2015-06-05,,,,
4612,6419,,2014-05-06,,,,
1331,4979,,2019-09-07,,,,
3542,4191,,2016-05-16,,,,
987,2716,,2022-09-08,,,,
419,2981,,2022-03-01,,,,
1121,6364,,2018-01-07,,,,
2210,6325,,2020-02-26,,,,
704,2410,,2022-03-05,,,,
1269,2068,,2022-04-27,,,,
659,6143,,2021-06-29,,,,
3298,6144,,2019-12-19,,,,
2934,4130,,2015-07-27,,,,
1,4971,,2020-12-18,,,,
108,4604,,2021-07-10,,,,
1079,3207,,2018-11-04,,,,
904,1628,,2020-01-09,,,,
3571,6063,,2022-02-20,,,,
1799,1860,,2018-11-17,,,,
1341,1545,,2016-03-30,,,,
551,1003,,2017-08-19,,,,
2863,4308,,2019-11-29,,,,
1375,5048,,2020-02-01,,,,
1396,2974,,2021-11-02,,,,
4149,5040,,2022-01-29,,,,
861,4668,,2013-08-12,,,,
201,1566,,2021-04-19,,,,
2284,6553,,2014-01-26,,,,
687,3432,,2019-12-02,,,,
2556,4929,,2015-03-16,,,,
4797,5154,,2013-06-06,,,,
2211,5153,,2017-04-17,,,,
1589,3781,,2018-12-12,,,,
4015,6613,,2020-08-13,,,,
607,2048,,2016-02-04,,,,
1650,4290,,2016-04-01,,,,
976,2292,,2013-10-06,,,,
567,4976,,2021-09-07,,,,
2418,3265,,2021-06-16,,,,
3870,3908,,2022-06-09,,,,
929,4666,,2017-10-22,,,,
2043,4030,,2018-02-15,,,,
2910,4008,,2020-02-20,,,,
1646,3075,,2021-02-08,,,,
5090,5867,,2019-11-22,,,,
3906,6666,,2020-04-02,,,,
4597,4680,,2018-11-11,,,,
1080,3505,,2015-09-28,,,,
1139,5656,,2017-06-24,,,,
2059,6179,,2022-10-28,,,,
1648,3962,,2020-08-18,,,,
1158,5859,,2021-11-15,,,,
95,1701,,2018-10-15,,,,
3800,4702,,2022-04-08,,,,
166,729,,2021-07-11,,,,
2323,5069,,2018-10-23,,,,
3748,3764,,2019-07-15,,,,
1511,1874,,2019-09-24,,,,
3400,4465,,2014-04-19,,,,
2786,5334,,2016-09-28,,,,
426,2602,,2017-10-05,,,,
2443,6846,,2012-04-16,,,,
3440,5105,,2019-03-29,,,,
1094,4884,,2017-11-08,,,,
1004,4549,,2014-10-29,,,,
3886,4702,,2017-02-10,,,,
1207,6033,,2016-09-13,,,,
811,2816,,2016-04-02,,,,
1234,1268,,2022-03-08,,,,
5753,5809,,2015-09-08,,,,
6057,6834,,2020-01-12,,,,
816,4231,,2014-01-11,,,,
4040,6060,,2019-08-04,,,,
4080,4737,,2019-05-29,,,,
5174,6376,,2020-01-17,,,,
1662,2738,,2022-06-08,,,,
1028,5660,,2015-02-14,,,,
391,4437,,2022-08-01,,,,
4504,4990,,2020-01-31,,,,
2587,3183,,2022-04-06,,,,
3606,4468,,2016-01-22,,,,
2854,4846,,2017-11-03,,,,
5119,6124,,2019-08-17,,,,
601,2681,,2020-06-05,,,,
1581,4020,,2016-04-29,,,,
3875,5565,,2021-06-13,,,,
457,3192,,2020-11-28,,,,
2382,5415,,2021-09-05,,,,
1812,4680,,2022-06-20,,,,
3674,3731,,2016-06-27,,,,
4390,5810,,2018-07-06,,,,
4686,5523,,2013-04-25,,,,
1336,2620,,2020-06-04,,,,
619,2039,,2021-03-18,,,,
1990,5284,,2020-03-21,,,,
523,6432,,2016-02-24,,,,
1250,1854,,2014-12-10,,,,
637,6168,,2016-05-23,,,,
340,1740,,2018-02-20,,,,
1091,6457,,2016-03-05,,,,
1972,5028,,2022-12-06,,,,
2311,5702,,2016-10-03,,,,
2653,2812,,2017-06-15,,,,
69,3855,,2019-06-27,,,,
3611,4349,,2017-04-01,,,,
1505,4909,,2019-01-14,,,,
3982,5741,,2018-12-09,,,,
959,2080,,2016-04-30,,,,
2040,5500,,2020-11-27,,,,
4755,5201,,2022-09-17,,,,
121,892,,2022-12-18,,,,
1919,4756,,2018-02-14,,,,
2766,6485,,2022-10-06,,,,
1331,4642,,2020-10-01,,,,
869,3256,,2020-04-12,,,,
2287,6649,,2021-06-16,,,,
2211,2515,,2018-01-26,,,,
1678,3863,,2021-10-01,,,,
1036,5616,,2020-11-19,,,,
272,6154,,2020-05-28,,,,
1732,4299,,2018-06-20,,,,
4146,4620,,2021-06-08,,,,
2031,4603,,2013-02-25,,,,
3730,4500,,2022-03-26,,,,
179,3273,,2021-07-07,,,,
404,4761,,2020-02-05,,,,
2816,4223,,2012-10-06,,,,
57,2852,,2020-09-11,,,,
2551,4594,,2017-08-21,,,,
1724,6482,,2018-01-27,,,,
1082,3015,,2017-11-24,,,,
832,4924,,2020-09-24,,,,
485,2816,,2018-08-13,,,,
3725,6829,,2021-08-13,,,,
478,2455,,2022-12-16,,,,
822,5551,,2016-07-30,,,,
81,1280,,2019-12-14,,,,
701,5810,,2021-11-14,,,,
1344,6386,,2016-08-27,,,,
1232,2727,,2016-07-07,,,,
2088,4361,,2014-03-20,,,,
1256,2511,,2022-04-02,,,,
691,2368,,2018-09-11,,,,
3135,5932,,2022-01-12,,,,
547,4834,,2018-12-08,,,,
701,3380,,2022-01-08,,,,
2364,3982,,2022-02-02,,,,
2367,5123,,2022-10-05,,,,
437,2352,,2017-04-28,,,,
3726,5415,,2019-08-21,,,,
4297,6530,,2012-08-04,,,,
904,6739,,2020-03-30,,,,
2211,3274,,2020-10-08,,,,
5267,5491,,2018-08-12,,,,
3534,6447,,2021-03-16,,,,
3156,6603,,2017-08-01,,,,
5732,6622,,2019-07-05,,,,
304,5343,,2021-09-09,,,,
5778,6274,,2021-09-10,,,,
84,6319,,2016-03-02,,,,
2330,4805,,2020-05-22,,,,
2248,2396,,2020-12-10,,,,
3651,4696,,2022-04-01,,,,
747,5889,,2018-04-29,,,,
3709,6048,,2013-12-10,,,,
2399,3094,,2020-07-06,,,,
2813,4202,,2020-06-11,,,,
4668,4949,,2015-07-26,,,,
699,1310,,2022-10-28,,,,
2630,5648,,2017-12-07,,,,
2211,6297,,2019-12-02,,,,
2048,2819,,2017-08-29,,,,
1147,5603,,2019-07-14,,,,
1663,1987,,2022-10-10,,,,
3226,5206,,2019-08-10,,,,
3569,6510,,2020-07-24,,,,
4068,5009,,2020-07-17,,,,
479,6715,,2019-10-19,,,,
1837,5650,,2017-09-28,,,,
2225,4968,,2019-10-05,,,,
3458,6665,,2017-06-07,,,,
253,656,,2016-11-27,,,,
22,6373,,2022-11-02,,,,
1893,2332,,2022-10-16,,,,
3582,6772,,2016-03-24,,,,
27,888,,2015-05-12,,,,
3924,5406,,2018-02-13,,,,
1791,3645,,2021-05-16,,,,
2868,4249,,2019-02-23,,,,
5415,5630,,2016-06-02,,,,
1782,3991,,2021-10-26,,,,
1377,6799,,2019-08-09,,,,
5360,6156,,2016-05-14,,,,
3239,5534,,2017-10-01,,,,
462,1948,,2022-01-13,,,,
1382,5117,,2017-07-07,,,,
5249,5415,,2019-04-07,,,,
1439,5553,,2017-08-11,,,,
1424,4033,,2017-03-30,,,,
1522,2087,,2012-08-23,,,,
1739,5142,,2013-03-19,,,,
76,3558,,2020-03-04,,,,
1331,3400,,2019-11-15,,,,
6022,6837,,2018-07-20,,,,
5979,6064,,2022-03-13,,,,
452,4924,,2018-08-21,,,,
4966,6361,,2020-10-09,,,,
3765,5138,,2018-02-17,,,,
8,5009,,2019-08-07,,,,
2000,4647,,2021-06-05,,,,
2816,4398,,2021-06-12,,,,
757,1764,,2018-08-22,,,,
1650,6661,,2018-04-22,,,,
2959,5608,,2020-11-15,,,,
457,4392,,2022-05-21,,,,
1060,6357,,2018-12-25,,,,
4002,6716,,2022-03-14,,,,
6697,6773,,2019-10-31,,,,
5238,6514,,2019-07-11,,,,
1084,4069,,2018-06-24,,,,
407,4403,,2022-06-09,,,,
383,1904,,2022-01-24,,,,
5967,6517,,2021-05-05,,,,
1977,2180,,2021-07-25,,,,
3831,5501,,2015-01-05,,,,
501,2513,,2019-03-11,,,,
387,462,,2017-05-31,,,,
6102,6240,,2016-11-10,,,,
740,6076,,2015-06-28,,,,
4293,5488,,2017-12-27,,,,
4122,4439,,2021-12-28,,,,
724,1201,,2020-09-25,,,,
6046,6286,,2022-03-29,,,,
2480,5291,,2017-07-03,,,,
2434,3786,,2020-03-10,,,,
3268,5395,,2022-11-05,,,,
698,5949,,2014-10-10,,,,
3780,5806,,2021-07-10,,,,
3815,6735,,2018-03-04,,,,
387,939,,2022-04-04,,,,
3445,6158,,2021-12-26,,,,
1874,3934,,2014-11-17,,,,
135,5163,,2012-09-11,,,,
3495,4855,,2022-12-29,,,,
3118,5726,,2016-01-08,,,,
1491,5194,,2021-12-06,,,,
2415,5778,,2020-04-02,,,,
2435,4088,,2016-11-24,,,,
852,3679,,2020-10-18,,,,
2865,4955,,2018-05-31,,,,
3596,5391,,2018-04-18,,,,
2297,6143,,2017-03-20,,,,
3386,5500,,2015-10-08,,,,
187,4745,,2021-09-15,,,,
1150,4991,,2021-03-26,,,,
3470,5921,,2020-12-09,,,,
2211,3912,,2014-10-02,,,,
833,3056,,2021-05-31,,,,
3991,4015,,2021-09-24,,,,
4951,6485,,2021-12-09,,,,
1860,4263,,2018-06-30,,,,
1062,3623,,2022-11-20,,,,
2508,4342,,2022-04-09,,,,
2211,4989,,2022-07-04,,,,
305,5787,,2014-12-02,,,,
5744,6800,,2015-01-11,,,,
453,5009,,2016-12-09,,,,
1757,6072,,2014-12-10,,,,
39,5009,,2017-02-01,,,,
3935,5009,,2014-11-14,,,,
1666,1696,,2014-12-20,,,,
3786,5668,,2021-05-05,,,,
2359,4170,,2021-05-07,,,,
419,3931,,2017-05-15,,,,
2810,6240,,2021-08-07,,,,
4010,5009,,2020-03-05,,,,
2524,6096,,2018-09-29,,,,
1860,5500,,2021-07-15,,,,
1520,4795,,2021-03-30,,,,
902,2785,,2020-03-31,,,,
2897,6462,,2022-03-21,,,,
2906,6591,,2022-07-31,,,,
2008,2211,,2016-02-28,,,,
506,6659,,2022-12-12,,,,
2816,5379,,2022-09-06,,,,
2807,4786,,2022-03-21,,,,
1562,6759,,2017-06-18,,,,
4465,6700,,2019-09-02,,,,
3693,4443,,2022-03-25,,,,
839,3861,,2022-04-14,,,,
335,1725,,2014-10-01,,,,
3515,5169,,2018-09-06,,,,
2250,4920,,2020-02-07,,,,
3852,6052,,2019-02-21,,,,
2278,5567,,2016-05-14,,,,
3409,5009,,2022-10-28,,,,
295,3862,,2013-10-16,,,,
3612,4992,,2018-09-26,,,,
4109,5373,,2020-10-03,,,,
5009,5500,,2020-05-22,,,,
934,2256,,2019-11-05,,,,
5,4622,,2019-01-12,,,,
2457,5644,,2015-01-11,,,,
2353,2407,,2020-08-09,,,,
3719,6759,,2018-05-10,,,,
1461,2928,,2018-07-17,,,,
3060,6020,,2017-07-12,,,,
3031,4485,,2020-12-04,,,,
3613,5000,,2021-09-29,,,,
5643,6382,,2019-05-25,,,,
137,2758,,2013-10-02,,,,
1393,6224,,2019-09-26,,,,
2456,6531,,2017-12-24,,,,
3982,5688,,2022-04-20,,,,
6627,6814,,2015-10-11,,,,
2502,6058,,2015-03-10,,,,
2315,5272,,2019-03-25,,,,
1467,6504,,2017-11-02,,,,
1439,3621,,2015-07-17,,,,
3594,6662,,2020-09-19,,,,
3106,3529,,2014-12-17,,,,
4612,6536,,2021-09-03,,,,
559,4095,,2020-12-14,,,,
529,2753,,2020-07-14,,,,
746,5228,,2022-08-08,,,,
4178,5680,,2017-07-24,,,,
1777,5273,,2020-05-08,,,,
108,6734,,2021-08-30,,,,
1226,6839,,2019-12-16,,,,
4800,6247,,2021-03-03,,,,
850,5685,,2018-01-24,,,,
2219,5012,,2018-06-19,,,,
389,1654,,2022-02-28,,,,
824,5743,,2020-03-14,,,,
1779,2212,,2017-09-12,,,,
2414,5654,,2022-07-13,,,,
5016,5367,,2021-10-05,,,,
250,1852,,2022-08-12,,,,
5201,5999,,2019-05-24,,,,
6192,6195,,2017-01-03,,,,
1331,2211,,2021-08-20,,,,
4139,4256,,2021-12-19,,,,
2321,6563,,2021-03-18,,,,
697,6414,,2017-11-12,,,,
2464,3302,,2014-03-31,,,,
4234,5864,,2013-03-21,,,,
303,5156,,2018-12-27,,,,
3221,4253,,2019-08-11,,,,
3590,5414,,2019-12-14,,,,
1131,5009,,2022-05-29,,,,
4354,5550,,2016-09-01,,,,
2405,6652,,2022-05-23,,,,
396,5218,,2015-08-17,,,,
3515,5559,,2022-04-07,,,,
514,1204,,2019-08-12,,,,
387,942,,2021-04-03,,,,
259,6350,,2021-02-19,,,,
5949,6499,,2020-05-11,,,,
2211,3455,,2020-08-30,,,,
3292,3540,,2018-11-22,,,,
6211,6727,,2015-07-29,,,,
1393,3230,,2017-10-09,,,,
1691,6635,,2022-09-27,,,,
588,6410,,2019-06-01,,,,
3372,5561,,2022-01-20,,,,
1481,3344,,2019-07-30,,,,
4020,5498,,2021-03-05,,,,
1895,4965,,2014-05-15,,,,
3145,4918,,2021-01-13,,,,
2432,6408,,2022-12-28,,,,
96,3210,,2021-07-31,,,,
5986,6118,,2020-10-10,,,,
1210,6113,,2018-08-29,,,,
291,2403,,2022-05-12,,,,
7,5785,,2017-04-19,,,,
4582,5621,,2022-03-16,,,,
1841,4103,,2018-12-27,,,,
2791,4306,,2015-04-12,,,,
2534,4623,,2021-03-15,,,,
580,844,,2022-06-28,,,,
2129,3624,,2022-06-14,,,,
5215,6581,,2015-03-27,,,,
3777,5821,,2020-10-26,,,,
3771,6391,,2014-08-03,,,,
2817,3280,,2015-11-18,,,,
862,2432,,2018-09-17,,,,
373,3590,,2021-12-23,,,,
1172,5985,,2022-03-09,,,,
1396,6058,,2014-06-10,,,,
2522,4985,,2017-07-21,,,,
1737,4505,,2017-09-07,,,,
1306,5415,,2020-04-03,,,,
5152,5602,,2016-04-20,,,,
2816,4093,,2020-08-11,,,,
1959,4077,,2021-06-09,,,,
3124,3234,,2021-11-20,,,,
67,3446,,2020-05-24,,,,
4364,5903,,2021-11-13,,,,
2881,6261,,2021-07-18,,,,
1161,2816,,2021-10-22,,,,
2469,5007,,2017-05-19,,,,
91,5508,,2013-06-04,,,,
1589,6674,,2019-05-26,,,,
2870,3420,,2018-12-05,,,,
5439,6644,,2019-03-05,,,,
463,5409,,2019-08-15,,,,
4818,5854,,2019-02-16,,,,
1012,3690,,2015-09-13,,,,
77,4943,,2018-11-11,,,,
3184,4945,,2020-09-09,,,,
3476,4213,,2022-07-14,,,,
2211,2985,,2017-01-04,,,,
4573,5114,,2014-02-08,,,,
2816,5822,,2014-05-14,,,,
714,2266,,2015-04-13,,,,
2065,6758,,2013-12-26,,,,
80,6237,,2021-12-16,,,,
2611,2816,,2020-08-29,,,,
2959,5786,,2014-03-09,,,,
2377,3522,,2016-09-28,,,,
2310,5999,,2022-11-30,,,,
5270,5885,,2013-11-05,,,,
2500,5454,,2012-04-06,,,,
4003,4099,,2018-01-07,,,,
2485,2883,,2021-05-10,,,,
1908,2500,,2019-05-26,,,,
636,1025,,2018-09-04,,,,
2427,5266,,2022-10-13,,,,
2561,3714,,2021-01-13,,,,
1117,5648,,2019-06-22,,,,
1301,4979,,2022-10-10,,,,
1394,2763,,2016-09-24,,,,
3879,5667,,2013-04-16,,,,
2562,4843,,2020-05-16,,,,
354,706,,2022-04-02,,,,
2000,4514,,2022-06-27,,,,
1658,5486,,2014-05-05,,,,
1219,4170,,2014-09-15,,,,
332,2086,,2022-06-05,,,,
1947,6041,,2019-04-29,,,,
1126,2352,,2020-06-26,,,,
1160,4270,,2017-02-07,,,,
3814,3840,,2021-08-08,,,,
30,6034,,2016-09-05,,,,
2399,3004,,2018-03-16,,,,
473,4573,,2019-01-14,,,,
2059,6610,,2014-07-17,,,,
6518,6847,,2016-04-12,,,,
1452,3894,,2016-06-06,,,,
2354,3787,,2021-03-23,,,,
2216,5609,,2020-06-07,,,,
2253,6666,,2022-11-11,,,,
2973,4058,,2018-07-29,,,,
2557,3085,,2022-11-29,,,,
2623,6310,,2022-07-06,,,,
611,3888,,2020-06-17,,,,
545,1860,,2014-11-25,,,,
558,5218,,2019-07-01,,,,
3938,4652,,2016-09-09,,,,
4240,5814,,2022-11-24,,,,
4687,5265,,2022-06-04,,,,
1248,2786,,2021-07-15,,,,
2452,6219,,2017-11-12,,,,
782,1590,,2014-01-31,,,,
3488,4261,,2018-06-15,,,,
2499,4404,,2015-10-14,,,,
2950,4194,,2015-01-06,,,,
1314,1777,,2015-05-26,,,,
424,2646,,2019-04-01,,,,
3720,4067,,2022-11-13,,,,
3900,6607,,2015-12-09,,,,
2016,2432,,2021-12-17,,,,
1424,6335,,2014-10-25,,,,
1630,3124,,2021-09-19,,,,
1324,2784,,2015-08-26,,,,
2352,6344,,2014-12-31,,,,
5580,5917,,2021-05-09,,,,
2567,2952,,2022-02-06,,,,
3554,6150,,2018-03-30,,,,
4167,4833,,2018-11-17,,,,
196,846,,2021-05-21,,,,
331,4437,,2021-03-09,,,,
14,1439,,2015-07-08,,,,
533,2741,,2020-02-20,,,,
1094,1155,,2018-08-10,,,,
705,5788,,2017-03-11,,,,
1956,5009,,2018-07-09,,,,
2816,5904,,2018-05-30,,,,
1972,5704,,2020-08-20,,,,
3544,6510,,2021-09-12,,,,
254,4015,,2020-12-06,,,,
638,2073,,2015-01-30,,,,
1785,5068,,2019-03-24,,,,
2255,2960,,2019-08-01,,,,
1157,6021,,2022-06-04,,,,
1854,3341,,2018-10-14,,,,
131,4096,,2021-11-01,,,,
1439,5409,,2022-01-15,,,,
2352,5794,,2015-02-27,,,,
1922,2352,,2018-09-28,,,,
3679,5756,,2019-10-02,,,,
2494,6311,,2017-12-07,,,,
1593,2854,,2018-02-24,,,,
2414,4440,,2015-09-28,,,,
1577,2643,,2016-01-14,,,,
2203,2211,,2017-11-03,,,,
521,6837,,2018-08-07,,,,
1756,4381,,2016-08-20,,,,
932,4332,,2020-07-27,,,,
283,2232,,2018-11-14,,,,
546,3948,,2022-04-18,,,,
1868,5897,,2017-09-12,,,,
1543,4439,,2014-09-22,,,,
149,6097,,2016-07-23,,,,
856,1693,,2018-08-29,,,,
1362,5036,,2021-01-30,,,,
1327,5554,,2019-07-19,,,,
3144,5088,,2018-06-05,,,,
867,4184,,2017-03-26,,,,
793,6834,,2018-02-28,,,,
5505,6182,,2018-05-12,,,,
997,6098,,2017-12-27,,,,
539,3071,,2017-01-01,,,,
3729,5731,,2017-05-30,,,,
2119,6556,,2020-07-05,,,,
583,5703,,2020-05-05,,,,
148,3699,,2020-10-31,,,,
3362,4662,,2017-03-10,,,,
462,6724,,2015-07-30,,,,
1980,6280,,2017-10-11,,,,
480,3619,,2019-10-19,,,,
3833,4881,,2020-05-11,,,,
2911,6026,,2015-09-17,,,,
2543,6680,,2019-10-19,,,,
4383,5503,,2019-03-29,,,,
3911,4667,,2015-11-20,,,,
5167,6473,,2017-03-18,,,,
1537,1706,,2014-06-08,,,,
3219,4828,,2021-09-02,,,,
2770,4788,,2018-04-13,,,,
3849,4574,,2021-07-17,,,,
3197,3465,,2022-10-16,,,,
2235,5415,,2017-04-30,,,,
587,2391,,2021-07-14,,,,
279,1813,,2019-04-01,,,,
3598,4985,,2015-05-11,,,,
1603,4368,,2020-08-10,,,,
2773,4980,,2021-09-23,,,,
5693,6445,,2016-04-18,,,,
1428,3654,,2014-01-05,,,,
2671,5009,,2022-12-08,,,,
4217,6047,,2017-08-29,,,,
3506,6655,,2018-01-05,,,,
4960,6384,,2017-06-15,,,,
57,1411,,2021-04-26,,,,
4115,5101,,2021-02-10,,,,
2058,6176,,2016-06-11,,,,
1693,4971,,2021-12-03,,,,
2448,2978,,2017-03-18,,,,
1284,2061,,2016-01-14,,,,
2033,2914,,2020-04-11,,,,
1124,6060,,2019-07-03,,,,
1064,1781,,2018-11-13,,,,
3362,6725,,2021-08-24,,,,
469,3733,,2020-06-14,,,,
392,6696,,2022-10-14,,,,
1487,2477,,2022-02-25,,,,
1255,4785,,2018-07-16,,,,
1029,4236,,2018-02-05,,,,
1814,1972,,2018-12-23,,,,
1056,5467,,2022-08-07,,,,
97,6510,,2016-02-24,,,,
1748,3924,,2015-09-13,,,,
2642,5980,,2020-12-02,,,,
3948,4614,,2018-09-02,,,,
1380,2643,,2021-05-27,,,,
2617,3263,,2013-11-24,,,,
781,6320,,2019-03-19,,,,
1410,2504,,2017-11-15,,,,
3979,6443,,2017-05-03,,,,
2877,3633,,2018-09-24,,,,
674,5298,,2021-09-28,,,,
447,2803,,2020-11-21,,,,
1367,4228,,2022-04-21,,,,
1031,5226,,2021-06-23,,,,
3672,4678,,2020-10-30,,,,
597,1004,,2016-01-06,,,,
2275,3787,,2019-02-15,,,,
1910,5531,,2017-09-17,,,,
2731,5736,,2020-10-20,,,,
2780,4817,,2020-11-03,,,,
802,2318,,2022-02-22,,,,
3352,6374,,2016-10-01,,,,
3951,5023,,2021-07-15,,,,
1125,6843,,2022-12-07,,,,
2271,4889,,2022-01-23,,,,
2578,6225,,2013-05-27,,,,
6592,6617,,2022-01-14,,,,
759,1055,,2018-09-03,,,,
2026,3475,,2022-04-18,,,,
4348,5471,,2020-09-09,,,,
137,3133,,2022-07-07,,,,
