,id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid,degrees,betweenness,harmonic_centrality,transitivity_undirected,pagerank,eccentricity
14,712,31-54,1,10001-20000,Montréal,Montréal,Montréal-Nord,H1K,104,9755,1,0.0,0.37813531353134905,0.038354274974612364,0.0005841351052853799,6.0
15,719,18-30,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1L,104,9748,2,0.0,0.269801980198019,0.038354274974612364,0.0005841351052853799,1.0
16,743,18-30,1,0,Montréal,Montréal,Montréal-Nord,H1H,104,9727,10,0.0,0.3809405940594016,0.038354274974612364,0.0005841351052853799,6.0
17,750,0,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,9718,22,658.7810326569625,0.38399339933992926,0.038354274974612364,0.001044278960989157,6.0
18,751,31-54,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,9717,1,0.0,0.37813531353134905,0.038354274974612364,0.0005841351052853799,6.0
19,782,66-80,0,0-10000,Montréal,Montréal,Montréal-Nord,H1G,104,9685,2,34.96050475863127,0.37904290429042486,0.038354274974612364,0.0006342337907232099,6.0
20,811,18-30,1,20001-30000,Montréal,Montréal,Le Plateau-Mont-Royal,H2K,104,9660,12,1142.9882195062303,0.38907590759075356,0.038354274974612364,0.0008347388720258532,6.0
21,812,31-54,0,0,Mascouche,Lanaudière,,J7K,104,9661,1,0.0,0.0009900990099009901,0.038354274974612364,0.0005841351052853799,1.0
22,823,31-54,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,9646,3,0.0,0.28082508250825117,0.038354274974612364,0.0007844267419877476,0.0
23,863,31-54,1,10001-20000,Longueuil,Montérégie,Le Vieux-Longueuil,J4H,115,9606,1,0.0,0.28024752475247566,0.038354274974612364,0.0006667721396537747,0.0
24,874,31-54,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,9595,1,0.0,0.2704950495049498,0.038354274974612364,0.0007082638151585229,0.0
25,919,31-54,0,0,Montréal,Montréal,Montréal-Nord,H1H,104,9551,22,1558.5746134402098,0.39661716171616507,0.038354274974612364,0.0010474992842439308,6.0
26,957,55-65,0,50001-,Lorraine,Laurentides,,J6Z,104,9513,1,0.0,0.37813531353134905,0.038354274974612364,0.0005841351052853799,6.0
27,1085,31-54,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,9386,1,0.0,0.37813531353134905,0.038354274974612364,0.0005841351052853799,6.0
28,1132,31-54,0,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2G,114,9345,1,0.0,0.3072607260726095,0.038354274974612364,0.0005946374035109268,0.0
29,1315,18-30,0,0-10000,Montréal,Montréal,Ville-Marie,H2X,104,9156,4,0.0,0.38259075907590295,0.038354274974612364,0.0005841351052853799,6.0
30,1562,31-54,1,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,8921,4,0.0,0.37912541254125,0.038354274974612364,0.0005841351052853799,6.0
31,1650,66-80,1,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1L,88,8818,2,0.0,0.37813531353134905,0.038354274974612364,0.0007082512247123389,0.0
32,1725,31-54,1,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1N,88,8742,2,0.0,0.37813531353134905,0.038354274974612364,0.0007082512247123389,0.0
33,1728,55-65,1,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,8764,4,0.0,0.38118811881187675,0.038354274974612364,0.0005841351052853799,6.0
34,1755,31-54,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,8704,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
35,1800,31-54,0,50001-,Montréal,Montréal,Ahuntsic-Cartierville,H3L,104,8664,5,304.3040898708899,0.2821452145214525,0.038354274974612364,0.0007868574027768162,7.0
36,1870,31-54,1,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2G,104,8592,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
37,1911,31-54,1,0-10000,Montréal,Montréal,Le Plateau-Mont-Royal,H2T,88,8557,1,0.0,0.2667161716171602,0.038354274974612364,0.0010165480029612596,0.0
38,2034,31-54,1,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,8437,13,0.0,0.37813531353134905,0.038354274974612364,0.0009564834635645197,6.0
39,2045,31-54,0,50001-,Montréal,Montréal,Montréal-Nord,H1H,88,8421,1,0.0,0.0009900990099009901,0.038354274974612364,0.0010806499447779526,0.0
40,2055,0,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,8420,33,139.54186375043403,0.3815181518151771,0.038354274974612364,0.0012485857555639493,6.0
41,2125,31-54,0,30001-50000,Montréal,Montréal,Ville-Marie,H3H,88,8342,2,0.0,0.37813531353134905,0.038354274974612364,0.0007082512247123389,0.0
42,2178,18-30,0,0-10000,Montréal,Montréal,Le Plateau-Mont-Royal,H2T,2,8283,1,0.0,0.0009900990099009901,0.038354274974612364,0.0010806499447779526,0.0
43,2207,31-54,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,8258,2,0.0,0.268514851485147,0.038354274974612364,0.0011406767128344028,0.0
44,2231,31-54,0,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,8232,2,0.0,0.3853135313531303,0.038354274974612364,0.0006508700976394543,0.0
45,2236,55-65,0,0,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,8234,1,0.0,0.2943564356435646,0.038354274974612364,0.0005888120379259746,0.0
46,2322,0,0,0,Longueuil,Montérégie,Saint-Hubert,J4T,115,8139,2,0.0,0.23625412541253785,0.038354274974612364,0.0007302789176716749,0.0
47,2324,55-65,0,0-10000,Montréal,Montréal,Ahuntsic-Cartierville,H1H,104,8141,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
48,2345,18-30,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,8124,1,0.0,0.2706270627062699,0.038354274974612364,0.0006593832950119188,0.0
49,2366,66-80,0,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,8098,1,0.0,0.2943564356435646,0.038354274974612364,0.0005888120379259746,0.0
50,2395,96-150,0,0-10000,Montréal,Montréal,Montréal-Nord,H1G,113,8069,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
51,2414,0,0,0,Montréal,Montréal,Montréal-Nord,H1H,104,8061,9,811.6894105894119,0.3805280528052762,0.038354274974612364,0.002036646663994284,6.0
52,2417,31-54,1,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,8046,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
53,2419,55-65,0,0,Longueuil,Montérégie,Saint-Hubert,J3Y,115,8038,2,0.0,0.2943564356435646,0.038354274974612364,0.0005934889705665694,0.0
54,2429,31-54,0,30001-50000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,8033,1,0.0,0.2667161716171602,0.038354274974612364,0.0010165480029612596,0.0
55,2457,31-54,0,10001-20000,Montréal,Montréal,Ville-Marie,H2K,104,8000,13,243.73545476765383,0.3816831683168272,0.038354274974612364,0.0013547237841793139,7.0
56,2458,18-30,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,113,8001,6,0.0,0.37904290429042486,0.038354274974612364,0.0010620054574046129,0.0
57,2487,31-54,0,30001-50000,Montréal,Montréal,Anjou,H1M,104,7985,16,305.94066769826435,0.3034818481848203,0.038354274974612364,0.0006667721396537747,7.0
58,2562,66-80,0,20001-30000,Rimouski,Bas-Saint-Laurent,,G5L,118,7920,1,0.0,0.21675153229608213,0.038354274974612364,0.0008070780360721444,0.0
59,2564,55-65,1,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,7896,4,0.0,0.37813531353134905,0.038354274974612364,0.0005841351052853799,6.0
60,2601,55-65,0,0-10000,Longueuil,Montérégie,Saint-Hubert,J3Y,115,7858,1,0.0,0.2943564356435646,0.038354274974612364,0.0005888120379259746,0.0
61,2614,31-54,0,50001-,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,7855,2,0.0,0.37813531353134905,0.038354274974612364,0.0007082512247123389,0.0
62,2616,31-54,0,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H4G,88,7857,2,0.0,0.2764686468646862,0.038354274974612364,0.0006808135024661271,0.0
63,2619,55-65,0,10001-20000,Montréal,Montréal,Ahuntsic-Cartierville,H2B,104,7843,3,0.0,0.2737788778877884,0.038354274974612364,0.0007844984575367719,0.0
64,2626,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,113,7840,2,0.0,0.37813531353134905,0.038354274974612364,0.0007082512247123389,0.0
65,2629,81-95,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,113,7838,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
66,2650,31-54,1,30001-50000,Montréal,Montréal,Ahuntsic-Cartierville,H2C,104,7809,2,0.0,0.226419141914187,0.038354274974612364,0.0005841351052853799,8.0
67,2651,31-54,0,20001-30000,Montréal,Montréal,Ahuntsic-Cartierville,H2C,104,7810,10,812.9999999999991,0.2987623762376245,0.038354274974612364,0.0010806499447779526,7.0
68,2652,31-54,0,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,7811,2,0.05,0.2756600660066003,0.038354274974612364,0.0006140257183823299,7.0
69,2683,55-65,0,0-10000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,7790,1,0.0,0.28717821782178216,0.038354274974612364,0.0006196498211642466,0.0
70,2685,66-80,0,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1L,88,7792,1,0.0,0.2943564356435646,0.038354274974612364,0.0005888120379259746,0.0
71,2686,31-54,0,10001-20000,Blainville,Laurentides,,J7C,114,7793,3,0.0,0.3853135313531303,0.038354274974612364,0.000655547030280049,0.0
72,2687,55-65,0,50001-,Montréal,Montréal,Rivière-des-Prairies--Pointe-aux-Trembles,H1E,113,7780,4,0.0,0.37813531353134905,0.038354274974612364,0.000832367344139298,0.0
73,2692,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,7774,16,0.0,0.3842409240924044,0.038354274974612364,0.0008843665021461822,6.0
74,2693,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,113,7775,2,0.0,0.37813531353134905,0.038354274974612364,0.0007082512247123389,0.0
75,2696,55-65,0,20001-30000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2E,104,7769,5,0.0,0.30292079207920974,0.038354274974612364,0.0005841351052853799,7.0
76,2697,31-54,0,0-10000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2R,104,7770,10,43.97199649153834,0.389851485148509,0.038354274974612364,0.0008944254038513297,6.0
77,2698,31-54,0,0,Montréal,Montréal,Montréal-Nord,X0X,104,7771,1,0.0,0.29811881188118916,0.038354274974612364,0.0006009452622644521,0.0
78,2713,66-80,0,0-10000,Montréal,Montréal,Montréal-Nord,H1G,104,7753,2,0.0,0.37813531353134905,0.038354274974612364,0.0007082512247123389,0.0
79,2741,31-54,0,0-10000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,7725,5,0.0,0.3853135313531303,0.038354274974612364,0.0007222820226341233,0.0
80,2795,31-54,1,50001-,Montréal,Montréal,Montréal-Nord,H1H,104,7683,14,609.4040934021134,0.38333333333332864,0.038354274974612364,0.0009738001023434466,6.0
81,2821,31-54,0,20001-30000,Montréal,Montréal,Le Plateau-Mont-Royal,H2H,88,7643,3,0.0,0.37813531353134905,0.038354274974612364,0.0007703092844258183,0.0
82,2822,31-54,0,10001-20000,Montréal-Est,Montréal,,H1L,88,7641,6,0.0,0.3853135313531303,0.038354274974612364,0.0008991023364933723,0.0
83,2824,0,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,5058,2,0.0,0.29046204620462157,0.038354274974612364,0.0006757025091337223,0.0
84,2833,31-54,0,20001-30000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2R,88,7627,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
85,2834,31-54,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,7628,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
86,2908,66-80,1,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1M,114,7559,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
87,2950,31-54,1,0-10000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2R,88,7515,7,0.0,0.3812706270627017,0.038354274974612364,0.0017592511992045373,0.0
88,2986,0,0,10001-20000,Montréal,Montréal,Ahuntsic-Cartierville,H1H,104,7481,8,0.0,0.37813531353134905,0.038354274974612364,0.0007082512247117599,6.0
89,2987,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,7482,3,20.193310855602025,0.29100660066006623,0.038354274974612364,0.0006630535473739823,7.0
90,3055,0,1,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,7408,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
91,3056,0,1,0,Montréal,Montréal,Montréal-Nord,H1G,113,7409,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
92,3057,0,1,0,Montréal,Montréal,Montréal-Nord,H1H,104,7410,4,0.0,0.37813531353134905,0.038354274974612364,0.000832367344139298,0.0
93,3063,0,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,88,7400,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
94,3064,31-54,0,50001-,Montréal,Montréal,Le Plateau-Mont-Royal,H2H,88,7401,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
95,3081,31-54,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,7385,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
96,3084,31-54,0,20001-30000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,7364,1,0.0,0.2943564356435646,0.038354274974612364,0.0005888120379259746,0.0
97,3104,31-54,1,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,113,7360,3,0.0,0.39359735973596754,0.038354274974612364,0.0006736288417289877,0.0
98,3134,66-80,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,7336,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
99,3135,31-54,0,0-10000,Montréal,Montréal,Montréal-Nord,H1G,113,7337,3,0.0,0.37813531353134905,0.038354274974612364,0.0007703092844258183,0.0
100,3136,31-54,1,30001-50000,Montréal,Montréal,Rivière-des-Prairies--Pointe-aux-Trembles,H1E,104,7338,3,0.15384615384615385,0.37978547854785055,0.038354274974612364,0.000614025718382258,6.0
101,3262,66-80,0,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,88,7199,13,0.0,0.3853135313531303,0.038354274974612364,0.0009318408649775361,0.0
102,3263,31-54,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,7200,6,0.0,0.38844884488448284,0.038354274974612364,0.0010973137932371183,0.0
103,3282,55-65,1,50001-,Laval,Laval,,H7N,104,7194,1,0.0,0.2834323432343231,0.038354274974612364,0.000640802971052976,0.0
104,3301,55-65,0,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1W,114,7161,3,0.0,0.2943564356435646,0.038354274974612364,0.0005981659032071642,0.0
105,3302,66-80,1,20001-30000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1T,114,7163,5,0.0,0.2977227722772281,0.038354274974612364,0.0006156201786886965,0.0
106,3307,31-54,0,30001-50000,Montréal,Montréal,LaSalle,H8P,114,7168,1,0.0,0.2943564356435646,0.038354274974612364,0.0005888120379259746,0.0
107,3309,31-54,0,30001-50000,Mont-Royal,Montréal,,H3S,114,7170,1,0.0,0.2737788778877884,0.038354274974612364,0.0006509228893691772,0.0
108,3342,18-30,0,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,7130,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
109,3355,31-54,0,30001-50000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,7116,6,0.0,0.37813531353134905,0.038354274974612364,0.000956483463566257,0.0
110,3370,66-80,1,30001-50000,Montréal,Montréal,Rivière-des-Prairies--Pointe-aux-Trembles,H1A,104,7105,3,0.6181894858069777,0.3787953795379497,0.038354274974612364,0.0006597026144461268,6.0
111,3411,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,7068,1,0.0,0.2727062706270622,0.038354274974612364,0.0006393034207845545,0.0
112,3449,0,0,20001-30000,Montréal,Montréal,Verdun,H3E,114,7026,1,0.0,0.2726402640264021,0.038354274974612364,0.0006993421490864045,0.0
113,3459,66-80,0,0,Montréal,Montréal,Montréal-Nord,H1G,113,7007,1,0.0,0.29811881188118916,0.038354274974612364,0.0006009452622644521,0.0
114,3472,81-95,0,20001-30000,Montréal-Est,Montréal,,H1G,113,6998,6,0.0,0.38231023102309764,0.038354274974612364,0.0009112355608318496,0.0
115,3473,55-65,0,20001-30000,Montréal,Montréal,Montréal-Nord,H1G,113,6999,6,0.0,0.37813531353134905,0.038354274974612364,0.000956483463566257,0.0
116,3475,31-54,0,50001-,Montréal,Montréal,Montréal-Nord,H1H,104,7001,1,0.0,0.23902640264026134,0.038354274974612364,0.0006361174198570435,0.0
117,3476,31-54,1,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,7002,2,0.0,0.2810066006600664,0.038354274974612364,0.0005973039699968662,0.0
118,3477,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,7003,64,147.0069955061062,0.38726072607260204,0.038354274974612364,0.0017943739309636431,6.0
119,3519,66-80,1,30001-50000,Longueuil,Montérégie,Le Vieux-Longueuil,J4M,115,6968,3,0.0,0.2943564356435646,0.038354274974612364,0.0005981659032071642,0.0
120,3535,31-54,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,6936,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
121,3536,31-54,0,50001-,Montréal,Montréal,Ahuntsic-Cartierville,H1V,88,6937,5,0.0,0.37813531353134905,0.038354274974612364,0.0008944254038527775,0.0
122,3539,31-54,0,20001-30000,Montréal,Montréal,Ahuntsic-Cartierville,H2S,88,6940,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
123,3607,0,0,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,104,6854,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
124,3623,0,0,10001-20000,Montréal,Montréal,Ville-Marie,H2K,114,6835,4,0.0,0.2783498349834975,0.038354274974612364,0.0011446545275656124,0.0
125,3626,31-54,0,30001-50000,Montréal,Montréal,Ahuntsic-Cartierville,H3L,104,6838,3,0.0,0.2153889674681705,0.038354274974612364,0.0005841351052853799,1.0
126,3627,31-54,1,20001-30000,Montréal,Montréal,Ahuntsic-Cartierville,H3L,104,6839,9,303.0188340807175,0.39475247524751855,0.038354274974612364,0.000602396073295623,6.0
127,3629,31-54,0,30001-50000,Chertsey,Lanaudière,,J0K,114,6841,1,0.0,0.2943564356435646,0.038354274974612364,0.0005888120379259746,0.0
128,3632,31-54,0,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2G,114,6844,1,0.0,0.27691419141914164,0.038354274974612364,0.0005915121746594222,0.0
129,3634,55-65,0,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,6846,2,0.0,0.27691419141914164,0.038354274974612364,0.0005988892440334646,0.0
130,3638,66-80,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,113,6828,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
131,3669,31-54,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,6808,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
132,3677,66-80,0,10001-20000,Montréal,Montréal,Ville-Marie,H2K,88,6795,3,0.0,0.2943564356435646,0.038354274974612364,0.0005981659032071642,0.0
133,3697,31-54,0,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,6779,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
134,3702,66-80,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,113,6775,3,0.0,0.37813531353134905,0.038354274974612364,0.0007703092844258183,0.0
135,3717,55-65,0,50001-,Dollard-des-Ormeaux,Montréal,,H9G,104,6753,24,1355.5832132097032,0.38424092409240446,0.038354274974612364,0.0007384739706305306,6.0
136,3721,66-80,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,104,6749,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
137,3724,81-95,1,10001-20000,Montréal,Montréal,Le Plateau-Mont-Royal,H2K,114,6759,11,0.0,0.38316831683167835,0.038354274974612364,0.0016058556538434347,0.0
138,3743,,0,30001-50000,Montréal,Montréal,Montréal-Nord,H1H,104,6744,1,0.0,0.2834323432343231,0.038354274974612364,0.000640802971052976,0.0
139,3747,31-54,1,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,104,6719,2,0.0,0.20482555398396635,0.038354274974612364,0.0005841351052853799,2.0
140,3759,0,0,0,Montréal,Montréal,Montréal-Nord,H1G,113,6697,4,0.0,0.37813531353134905,0.038354274974612364,0.000832367344139298,0.0
141,3760,66-80,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,113,6698,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
142,3762,55-65,1,50001-,Montréal,Montréal,Montréal-Nord,H1H,104,6706,20,0.0,0.37813531353134905,0.038354274974612364,0.0005841351052853799,6.0
143,3798,55-65,0,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2K,114,6669,1,0.0,0.27691419141914164,0.038354274974612364,0.0005915121746594222,0.0
144,3807,55-65,0,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,6657,5,0.0,0.27691419141914164,0.038354274974612364,0.0006210204521555915,0.0
145,3815,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,6696,56,0.4557147211327253,0.3854785478547805,0.038354274974612364,0.0019121869112350633,6.0
146,3856,31-54,0,0-10000,Montréal,Montréal,Ahuntsic-Cartierville,H2P,88,6606,1,0.0,0.2993399339934005,0.038354274974612364,0.0006050467473587512,0.0
147,3858,66-80,0,10001-20000,Montréal,Montréal,Ahuntsic-Cartierville,H1H,104,6608,11,0.0,0.38061056105610125,0.038354274974612364,0.000833124235027245,6.0
148,3910,66-80,1,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,6567,2,0.0,0.27691419141914164,0.038354274974612364,0.0005988892440334646,0.0
149,3920,55-65,0,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1T,104,6546,1,0.0,0.27132013201320065,0.038354274974612364,0.000662235562921283,0.0
150,3921,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1G,113,6572,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
151,3938,66-80,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,113,6527,3,0.0,0.3800330033003257,0.038354274974612364,0.0007493529600929635,0.0
152,3942,31-54,0,0,Montréal,Montréal,Verdun,H3E,104,6519,3,0.0,0.38102310231022657,0.038354274974612364,0.0005841351052853799,6.0
153,3951,66-80,1,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1N,88,6509,1,0.0,0.2993399339934005,0.038354274974612364,0.0006050467473587512,0.0
154,3954,31-54,1,50001-,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,104,6513,6,0.0,0.29976897689769094,0.038354274974612364,0.0005841351052853799,7.0
155,3970,55-65,1,30001-50000,Mirabel,Laurentides,,J7J,104,6493,9,0.0,0.38734323432342704,0.038354274974612364,0.0005841351052853799,6.0
156,3971,31-54,0,0,Laval,Laval,,H7M,104,6494,19,1849.3036732554654,0.39067656765676007,0.038354274974612364,0.0011786079544199536,6.0
157,3994,31-54,1,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,6481,1,0.0,0.37813531353134905,0.038354274974612364,0.0006461931649988593,0.0
158,4009,31-54,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,6459,48,2095.107393846637,0.39790429042903647,0.038354274974612364,0.001637329433454155,6.0
159,4011,66-80,0,10001-20000,Montréal,Montréal,Saint-Léonard,H1S,104,6461,1,0.0,0.27731023102310226,0.038354274974612364,0.0005841351052853799,1.0
160,4062,31-54,0,0-10000,Saint-Hyacinthe,Montérégie,,J2T,115,6672,1,0.0,0.2943564356435646,0.038354274974612364,0.0005888120379259746,0.0
