source,target,duree,date,service,detailservice,accorderie,id
314,488,4,2016-06-03,Organisation événements sociaux
71,357,4,2013-12-13,Animation kiosque pour L'Accorderie
527,148,4,2022-12-22,Promenade chien
346,325,2,2022-03-14,Tâches cléricales pour L'Accorderie
95,200,6,2017-04-08,Réflexologie
598,208,6,2021-11-06,Initiation générale é l'informatique
89,402,6,2018-06-06,Montage PowerPoint
312,34,3,2007-10-12,Coud bas de pantalon
580,124,3,2018-04-03,Tâches pour Fétes ou 5 é 7 de L'Accorderie
387,471,2,2010-10-14,Rapport d'impét personnel
175,265,5,2019-03-11,Tâches diverses - Café
525,528,0,2021-04-23,Des bras pour petit déménagement
106,227,2,2020-12-27,Organisation petits événements
300,532,6,2017-07-19,Ménage léger
443,585,2,2016-01-12,Accompagnement rendez-vous divers
423,267,0,2020-11-17,Des bras pour petit déménagement
43,138,3,2006-10-14,Confection cartes de souhait artisanales
149,349,5,2015-06-13,Remboursement
169,279,5,2021-09-08,Conseils consommation responsable
299,91,4,2015-04-04,Apprentissage de l'anglais
509,386,5,2011-12-09,Rédaction textes en franéais
175,331,4,2019-08-15,Chansonnier pour spectacle
181,67,5,2016-04-02,Initiation cellulaires / téléphones intelligents
38,568,5,2016-02-08,Travaux d'entretien de terrains
22,243,3,2022-06-16,Tâches cléricales pour L'Accorderie
49,456,1,2008-11-01,Conseils pour soins des arbres
568,41,0,2020-08-01,Recherche d'emploi
245,543,1,2013-06-05,Chansonnier pour spectacle
276,421,0,2017-10-13,Dépannage pour ordinateurs P.C.
499,80,3,2020-10-14,Aide pour fabrication de meubles rustiques
471,118,5,2014-08-18,Accompagnement rendez-vous divers
5,410,2,2011-12-09,Ménage léger
175,525,6,2019-08-11,Initiation retouche de photo informatisée
511,439,4,2011-06-05,Aménagement paysager
3,9,3,2022-03-25,Couture de type industriel
214,289,2,2007-02-02,Optimisation matériel informatique (hardware)
195,572,0,2016-09-12,Des bras pour petit déménagement
198,53,2,2022-02-15,Ménage léger
110,286,5,2021-02-20,Confection pétisserie
471,260,2,2016-09-12,Entretien de plates-bandes
32,359,3,2016-03-02,Initiation Word
446,156,5,2019-01-14,Comité communications - rencontre et téches
447,211,3,2015-06-10,Animation fétes et événements
232,382,5,2009-01-20,Transport moyenne distance
305,335,2,2018-01-20,Organisation et animation d'activités - milieux de vie dynamisés
355,323,4,2015-04-18,Session d'accueil de L'Accorderie
58,558,0,2021-05-20,Tâches cléricales pour L'Accorderie
422,549,0,2019-05-25,Assistance probléme Internet
446,575,3,2019-09-05,Comptabilité de L'Accorderie
56,312,6,2011-04-17,Massage des pieds et mains
229,584,3,2018-08-26,Réparation appareils électroniques
188,436,2,2022-12-08,Réparations de petits moteurs électriques
511,169,0,2016-02-19,Transport pour les courses
166,593,6,2013-04-08,Reiki
488,478,4,2016-05-03,Assistance probléme Internet
575,38,6,2009-03-05,Accueil/réception permanence Accorderie
432,381,1,2017-05-06,Entretien ou réparation automobile
537,39,2,2008-05-28,Assistance probléme Internet
372,338,3,2013-11-15,Réparation machine é coudre
446,301,0,2022-11-23,Accompagnement rendez-vous divers
129,181,1,2016-12-13,Fabrication de bijoux
183,563,6,2020-03-18,Reiki
195,217,6,2012-05-23,Dépannage pour ordinateurs P.C.
19,485,0,2013-07-09,Transport pour les courses
395,570,3,2019-03-01,Lavage de voiture
313,501,0,2014-04-21,Correction textes en franéais
323,397,4,2019-02-27,Accompagnement musée
585,215,0,2021-06-01,Lavage de voiture
102,269,3,2019-10-27,Optimisation systéme d'exploitation (software)
203,125,6,2018-07-11,Dépannage pour ordinateurs P.C.
322,574,2,2014-05-16,Entretien ou réparation automobile
285,516,0,2020-04-25,Utilisation Illustrator
451,103,4,2017-12-05,Aide pour jardinage
440,332,3,2012-02-03,Aide pour cuisiner
73,46,4,2020-08-07,Menus travaux ébénisterie
57,27,5,2018-04-05,Mise en page sur ordinateur
262,471,3,2021-10-14,Bricoleur pour petits travaux
123,223,3,2019-07-26,Lavage de voiture
332,157,4,2018-05-31,Conseils pour travaux de peinture / teinture
6,538,0,2013-10-06,Tâches cléricales pour L'Accorderie
483,64,4,2015-09-26,Bricoleur pour petits travaux
126,584,3,2008-08-22,Organisation événements sociaux
42,21,1,2015-10-12,Accompagnement rendez-vous divers
247,333,5,2021-10-22,Formation pour L'Accorderie
344,481,2,2021-04-19,Création ou élaboration d'un potager
164,365,1,2013-11-05,Soins chat
562,512,2,2012-12-13,Accompagnement raquette
461,445,1,2010-10-01,Recherche Internet
363,202,2,2019-01-25,Harmonisation énergétique
235,186,0,2017-04-26,Accompagnement démarches médicales
379,446,0,2021-06-01,Transport besoins divers
321,496,1,2013-08-24,Appels de courtoisie
424,397,2,2022-10-02,Menus travaux soudure
452,538,1,2015-11-20,Mise en page sur ordinateur
565,241,1,2022-06-09,Réflexologie
431,537,3,2016-05-04,Prise de photos portrait
34,140,1,2020-01-28,Conseils pour travaux de peinture / teinture
449,537,3,2014-04-09,Fabrication objets en macramé
457,250,4,2022-01-06,Des bras pour gros déménagement
269,83,0,2016-01-27,Aide dénichage d'aubaines
287,72,3,2013-06-30,Conseils consommation responsable
428,510,4,2014-12-16,Initiation et aide Espace membre
489,29,3,2019-11-01,Initiation générale é l'informatique
288,291,1,2019-04-26,Aide pour jardinage
128,188,3,2015-05-26,Nettoyage saisonnier de terrains
524,432,1,2015-08-24,Des bras pour petit déménagement
331,302,0,2012-09-07,Accompagnement rendez-vous divers
311,356,5,2009-09-17,Réparation vélos
142,245,5,2017-06-11,Nettoyage saisonnier de terrains
178,497,1,2021-11-15,Accueil/réception permanence Accorderie
175,268,2,2017-04-28,Optimisation matériel informatique (hardware)
72,475,0,2020-11-24,Rencontre de travail comité gestion
348,432,6,2021-11-21,Tâches pour Fétes ou 5 é 7 de L'Accorderie
585,8,4,2019-04-13,Aide dénichage d'aubaines
119,320,2,2014-05-06,Apprentissage de l'espagnol
444,572,6,2015-01-07,APIC-Accompagnement d'aénés
509,143,2,2017-10-12,Commissions é votre place
575,64,4,2013-05-24,Confection cartes de souhait artisanales
214,569,4,2020-05-04,Transport avec remorque
136,250,4,2008-09-05,Modifications vétements
320,239,3,2016-06-04,Peinture décorative
318,436,6,2022-06-22,Confection desserts pour événements
548,241,0,2020-02-03,Restauration ou fabrication de petits meubles
274,27,1,2020-09-10,Visite maison lors d'absence
97,292,6,2012-12-05,Réseau d'éclaireurs
410,263,6,2021-10-19,Tâches diverses - Café
337,475,1,2017-08-09,Organisation / animation activité de L'Accorderie
147,195,3,2019-01-17,Ménage léger
590,289,2,2020-12-22,Initiation médias sociaux sur Internet
589,513,1,2015-09-22,Toilettage chien
330,179,2,2021-02-27,Développement d'outils pour L'Accorderie
304,483,6,2022-04-01,Tonte de gazon
247,368,1,2010-07-23,Coupe cheveux
55,136,1,2008-03-30,Parrainage nouveaux AccordeurEs
474,32,3,2008-03-11,Sondages pour L'Accorderie
194,202,1,2013-06-24,Préparation repas é congeler
441,6,6,2021-11-24,Organisation événements sociaux
264,98,3,2014-06-23,Initiation retouche de photo informatisée
184,312,6,2019-04-11,Montage vidéo
31,547,3,2007-01-08,Aide au désencombrement
131,507,4,2009-06-30,Des bras pour gros déménagement
30,437,4,2020-03-31,Tâches pour Fétes ou 5 é 7 de L'Accorderie
413,434,2,2020-11-08,Rapport d'impét personnel
280,178,0,2020-05-09,Rencontre de travail comité gestion
306,289,1,2019-10-16,Prét d'un objet location solidaire
338,478,1,2012-08-29,Développement d'outils pour L'Accorderie
262,291,3,2015-07-13,Formation pour L'Accorderie
270,222,0,2020-07-14,Accompagnement rendez-vous divers
284,344,3,2021-01-23,Aide pour cuisiner
233,322,0,2019-05-21,Représentation de L'Accorderie
366,311,1,2017-11-18,Initiation tablettes électroniques / iPad
123,152,0,2019-07-23,Accompagnement démarches médicales
552,359,1,2021-09-21,Prét d'un objet location solidaire
387,578,4,2022-07-22,Préparation repas é congeler
248,517,0,2015-11-18,Communication interne
447,342,5,2020-08-31,Taille de haie / arbustes
320,151,0,2010-01-24,Tableaux Excel
443,133,6,2011-10-05,Emballage cadeau
557,8,0,2022-02-09,Comité accueil - équipe téléphone
147,490,5,2017-12-09,Session d'accueil de L'Accorderie
253,390,0,2009-11-14,Facteur et factrice d'un jour
131,384,2,2014-07-25,Aide pour aménager
145,365,4,2019-08-07,Initiation é Internet et courriel
431,119,1,2013-10-30,Massothérapie de détente
135,352,6,2016-12-25,Petit déneigement
238,294,5,2021-09-26,Rencontre de travail comité de financement
151,492,5,2021-08-17,Entretien ménager des locaux
276,473,5,2022-06-21,Foire artisanale
298,379,0,2022-12-12,Correction textes en franéais
401,251,1,2017-01-18,Des bras pour moyen déménagement
598,267,2,2012-10-09,Changement de pneus
293,92,5,2022-07-21,Animation kiosque pour L'Accorderie
155,148,3,2015-03-18,Menus travaux ébénisterie
330,367,5,2012-02-01,Accueil/réception permanence Accorderie
158,556,2,2022-04-01,Nettoyage saisonnier de terrains
562,255,3,2020-12-04,Aide cordage de bois
330,385,1,2017-07-17,Initiation création littéraire
476,465,5,2017-09-17,Massothérapie de détente
401,422,1,2014-12-20,Bricoleur pour petits travaux
554,352,1,2020-11-27,Comptabilité de L'Accorderie
359,48,0,2020-05-11,Initiation générale é l'informatique
48,83,6,2022-04-26,Projet Résilience
542,444,2,2018-08-10,Initiation usage de machine é coudre
348,217,6,2008-06-23,Menus travaux plomberie
108,216,0,2016-12-17,Formation pour L'Accorderie
220,224,1,2022-04-16,Classement documents
505,20,1,2015-05-20,Menus travaux électricité
254,335,1,2021-10-22,Reiki
459,365,2,2019-09-28,Organisation et animation groupes de discussion
293,484,2,2017-06-11,Massothérapie de détente
213,579,1,2013-09-09,Reiki
151,504,3,2022-10-04,Menus travaux plomberie
126,522,0,2021-11-07,Conseils pour décoration intérieure
389,300,5,2020-04-05,Remboursement
354,226,1,2020-04-21,Accompagnement marche
271,322,5,2021-01-03,Menus travaux plomberie
330,471,4,2014-08-07,Initiation cellulaires / téléphones intelligents
333,282,3,2018-09-17,Initiation retouche de photo informatisée
285,367,2,2022-09-02,Menus travaux ébénisterie
270,88,5,2012-05-10,Des bras pour petit déménagement
264,518,1,2021-04-26,Organisation et animation d'activités - milieux de vie dynamisés
200,227,6,2020-05-13,Des bras pour petit déménagement
578,222,2,2017-08-10,Des bras pour moyen déménagement
507,560,0,2013-01-13,Organisation événements sociaux
515,188,5,2008-06-16,Initiation orientation avec cartes et boussole
415,545,3,2018-05-19,Nettoyage saisonnier de terrains
451,313,0,2022-10-30,Transport pour les courses
42,279,5,2009-12-13,Dépannage pour ordinateurs Macintosh
282,27,6,2015-11-06,Initiation photographie numérique
174,339,3,2016-03-16,Cuisine plats ou repas
534,3,2,2018-02-27,Initiation tablettes électroniques / iPad
53,568,4,2022-06-02,Coud bas de pantalon
486,86,0,2014-12-16,Accompagnement magasinage
225,228,1,2021-10-29,Modifications vétements
103,174,6,2014-12-07,Rencontre de travail comité gestion
598,359,1,2017-08-04,Utilisation Illustrator
309,154,2,2018-11-07,Organisation et animation d'activités - milieux de vie dynamisés
489,554,5,2015-09-24,Session d'accueil de L'Accorderie
269,339,0,2015-02-21,Animation jardin collectif
223,205,1,2018-04-21,Menus travaux électricité
314,136,2,2016-06-29,Confection pétisserie
140,427,2,2007-10-20,Initiation création littéraire
309,491,5,2016-10-10,Montage vidéo
545,360,4,2010-03-23,Coud bas de pantalon
59,147,1,2013-11-29,Aide pour préparer déménagement
62,167,0,2012-07-08,Commissions é votre place
188,314,3,2022-02-28,Aide pour jardinage
186,531,2,2016-06-17,Initiation usage de machine é coudre
123,72,6,2016-07-07,Tâches manuelles pour L'Accorderie
463,482,1,2015-05-28,Rencontre de travail comité accueil
588,437,0,2015-04-08,Aide pour rénovation
327,519,5,2018-12-22,Préparation muffins santé
180,18,4,2013-06-27,Rapport d'impét personnel
500,282,6,2022-05-20,Entretien de plates-bandes
561,36,3,2017-03-18,Transport moyenne distance
529,489,3,2017-07-02,Aide pour préparer déménagement
27,306,2,2011-02-09,Tâches manuelles pour L'Accorderie
378,197,2,2022-08-16,Aide au désencombrement
545,436,2,2017-05-09,Aménagement de l'espace maison
186,424,0,2022-01-09,Rencontre de travail comité de financement
442,479,1,2022-10-08,Dépannage pour ordinateurs P.C.
478,403,6,2009-01-22,Envoi postal pour L'Accorderie
207,546,4,2017-04-29,Récupération outils usagés
463,213,3,2021-08-22,Réalisation vidéo
237,87,2,2022-01-25,Garde d'animaux é ma maison
46,382,3,2020-04-06,Aménagement paysager
20,267,5,2013-07-27,Aide au désencombrement
444,133,1,2013-11-20,Conseils budgétaires
262,227,6,2021-06-16,Tâches cléricales comité de financement
247,137,4,2020-08-23,Des bras pour petit déménagement
24,473,4,2016-01-25,Coud bas de pantalon
267,463,2,2017-11-16,Aide dénichage d'aubaines
463,131,5,2016-07-15,Tâches pour Fétes ou 5 é 7 de L'Accorderie
408,130,3,2022-05-26,Accompagnement magasinage
150,471,6,2010-10-18,Transfert d'heures
115,574,0,2020-11-12,Tâches manuelles pour L'Accorderie
97,534,6,2013-04-15,Aide pour rénovation
69,290,3,2019-06-23,Soutien en informatique
447,300,2,2011-02-07,Clown pour fétes d'enfants ou événements
478,293,0,2020-04-09,Montage PowerPoint
16,290,3,2021-12-17,Rencontre comité Vie associative et gestion de l'échange
503,148,4,2011-01-20,Aide pour préparer déménagement
380,302,5,2018-04-03,Accueil/réception permanence Accorderie
271,372,1,2022-09-26,Mise en page sur ordinateur
343,397,1,2007-11-08,Réparations de petits moteurs électriques
349,122,0,2014-05-06,Conception site web
243,519,4,2012-05-26,Réseau informatique sans fil é domicile
122,284,5,2019-08-01,Coud bas de pantalon
168,88,6,2012-01-12,Des bras pour moyen déménagement
467,586,3,2009-09-26,Animation kiosque pour L'Accorderie
332,473,2,2021-08-08,Petites réparations vétements
286,556,0,2009-11-25,Dépannage pour ordinateurs P.C.
503,390,5,2018-05-22,Emballage cadeau
149,26,1,2021-10-16,Illustration
481,496,2,2014-08-02,Dépannage pour ordinateurs P.C.
534,361,2,2022-02-19,Tâches activité de financement
385,535,3,2007-08-05,Communication interne
452,271,0,2013-03-07,Comité mobilisation - rencontre et téches
392,267,3,2017-10-20,Garde d'enfants é ma maison avec les miens
271,399,2,2016-11-19,Accompagnement épicerie
44,210,0,2018-11-01,Accompagnement musée
542,593,6,2020-06-20,Session d'accueil de L'Accorderie
287,581,2,2010-09-21,Transport de matériel avec voiture
129,258,5,2017-06-25,Toilettage chien
477,583,0,2022-07-13,Mise à jour de la liste des membres
10,26,6,2011-10-21,Aide pour jardinage
587,367,0,2016-11-23,Couture de type industriel
8,447,5,2018-01-23,Recherche Internet
450,70,2,2020-02-01,Garde de maison (home-sitting)
312,285,5,2017-04-23,Correction textes en franéais
115,413,1,2019-08-13,Préparation muffins santé
41,354,4,2009-09-11,Accompagnement magasinage
205,462,6,2013-04-06,Accompagnement marche
172,288,5,2022-04-25,Aide pour remplir formulaires
329,450,4,2015-08-24,Rencontre de travail comité accueil
1,2,5,2013-04-16,Tonte de gazon
67,524,0,2014-10-24,Réparation bijoux
99,291,2,2022-02-22,Coupe cheveux
136,213,0,2012-12-17,Méditation
30,484,3,2022-06-15,Maquillage
17,472,3,2017-03-26,Transport besoins divers
103,125,3,2020-06-04,Soins chat
46,250,2,2012-01-16,Transport avec remorque
426,155,5,2017-11-02,Accueil/réception permanence Accorderie
4,163,3,2019-09-07,Rencontre de travail comité de financement
288,287,6,2020-11-28,Tâches cléricales comité de financement
449,468,0,2014-12-22,Petites réparations vétements
549,265,6,2019-12-07,Vérification comptable de L'Accorderie
558,578,3,2022-03-26,Garde d'enfants é ma maison
328,26,1,2019-09-12,Session d'accueil de L'Accorderie
529,243,4,2019-06-17,Numérisation photos
28,190,4,2018-12-21,Bricoleur pour petits travaux
124,289,5,2020-04-24,Massage des pieds et mains
418,581,2,2017-01-07,Assistance achat matériel informatique
10,219,2,2017-02-04,Réparation petits appareils électriques
202,558,5,2020-12-27,Démarrage du projet
274,110,3,2019-01-17,Toilettage chien
482,49,5,2013-02-07,Changement de pneus
4,25,2,2017-05-06,Menus travaux ébénisterie
567,114,6,2006-06-12,Initiation générale é l'informatique
305,311,0,2019-03-20,Garde d'animaux é votre maison
207,545,5,2019-02-23,Apprentissage de l'anglais
140,272,5,2017-07-25,Comité communications - rencontre et téches
120,309,1,2022-04-27,Gestion projet de rénovation
500,432,4,2011-02-16,Tonte de gazon
449,240,4,2021-03-16,Installation Internet
261,456,5,2022-04-28,Entretien ou réparation automobile
585,481,5,2011-09-24,Accompagnement épicerie
399,299,3,2016-08-23,Petit déneigement
135,136,6,2016-09-16,Vérification comptable de L'Accorderie
187,457,1,2010-03-13,Apprentissage de l'anglais
501,222,3,2018-10-26,Correction textes en franéais
393,395,1,2022-01-18,Menus travaux plomberie
483,145,2,2014-05-02,Initiation tablettes électroniques / iPad
3,217,6,2019-09-11,Organisation / animation activité de L'Accorderie
147,26,5,2015-03-15,Tâches manuelles pour L'Accorderie
474,72,5,2013-01-23,Aide pour remplir formulaires
525,522,1,2014-10-30,Développement d'outils pour L'Accorderie
72,210,2,2020-10-29,Tâches pour Fétes ou 5 é 7 de L'Accorderie
434,123,6,2008-12-19,Transport moyenne distance
319,151,5,2014-02-17,Transport besoins divers
289,122,5,2016-08-22,Tableaux Excel
79,243,1,2021-07-31,Aide pour aménager
56,177,6,2012-07-20,Ménage léger
412,27,4,2012-07-05,Harmonisation énergétique
330,232,3,2021-02-10,Reiki
382,543,4,2022-05-21,Commissions é votre place
540,124,0,2010-02-15,Coupe cheveux
169,293,3,2019-02-08,Menus travaux électricité
269,233,2,2015-08-12,Petit déneigement
308,330,0,2018-05-09,Bricoleur pour petits travaux
221,335,1,2012-04-01,Numérisation photos
14,113,2,2013-01-20,Parrainage nouveaux AccordeurEs
182,490,0,2010-03-13,Représentation de L'Accorderie
411,399,6,2019-02-21,Bon cadeau
334,379,1,2013-06-17,Accueil/réception permanence Accorderie
310,556,4,2020-04-05,Garde d'enfants é votre maison
66,216,5,2020-04-17,Massothérapie de détente
564,50,4,2018-10-13,Coupe cheveux
232,343,4,2017-12-01,Aide pour aménager
275,193,6,2019-01-25,Apprentissage de l'anglais
315,495,0,2016-08-05,Transport pour les courses
191,505,5,2018-04-17,Comité communications - rencontre et téches
157,7,5,2019-07-24,Transport avec remorque
214,316,0,2021-05-24,Petit déneigement
134,238,3,2014-07-30,Fabrication vétements en tricot
63,380,6,2008-08-01,Tâches pour Fétes ou 5 é 7 de L'Accorderie
517,382,6,2013-04-08,Rencontre de travail comité gestion
50,136,4,2013-05-17,Nettoyage saisonnier de terrains
447,553,2,2015-07-13,Prise de photos portrait
209,386,5,2007-03-25,Rapport d'impét personnel
550,4,3,2008-06-26,Coud bas de pantalon
418,577,1,2019-06-21,Travaux d'aménagement de terrains
97,371,6,2019-05-09,Appels de courtoisie
168,54,4,2019-06-18,Ménage léger
184,22,0,2010-01-22,Peinture intérieure
100,484,5,2018-04-25,Rédaction textes en franéais
227,471,6,2019-04-16,Peinture intérieure
403,225,2,2021-10-04,Transport besoins divers
445,555,3,2013-11-04,Dépannage pour ordinateurs P.C.
295,183,2,2012-10-06,Initiation générale é l'informatique
181,115,0,2012-05-14,Réparation vélos
439,185,1,2022-04-17,Accompagnement musée
449,434,4,2007-05-30,Conseils démarrage entreprise
13,335,4,2016-11-07,Conception site web
157,117,0,2014-04-05,Massothérapie de détente
360,396,1,2020-08-07,Création ou élaboration d'un potager
436,233,6,2019-11-03,Accompagnement rendez-vous médicaux
293,50,6,2022-10-14,Réparation ou restauration d'objets décoratifs
23,291,3,2009-05-09,Aide aux courses
498,126,0,2016-07-23,Entretien jardin collectif
444,142,5,2022-06-22,Menus travaux soudure
2,290,1,2014-04-11,- Foire de l'Artisanat
59,246,2,2019-07-03,Réparation machine é coudre
69,53,5,2021-11-08,Facteur et factrice d'un jour
574,449,6,2012-09-11,Accompagnement rendez-vous divers
444,317,0,2020-04-11,Initiation Word
464,290,2,2013-09-15,Massothérapie de détente
532,124,3,2006-06-08,Tableaux Excel
470,421,3,2018-01-19,Garde d'enfants é ma maison
543,58,2,2020-11-29,Montage vidéo
277,118,1,2021-02-01,Organisation événements sociaux
328,402,2,2015-05-12,Réparation bijoux
