source,target,duree,date,service,detailservice,accorderie,id
286,399,2,2008-09-12,Réseau d'éclaireurs
219,399,5,2006-08-07,Peinture intérieure
275,121,0,2009-12-09,Aide pour aménager
249,176,5,2019-09-17,Modifications vétements
599,336,5,2019-05-24,Accompagnement cuisine
568,51,0,2015-10-10,Gestion projet de rénovation
546,176,6,2016-01-30,Sondages pour L'Accorderie
132,60,6,2015-10-04,Ménage léger
266,399,0,2017-01-26,Garde d'enfants é votre maison
93,332,2,2019-12-05,Rencontre de travail comité accueil
236,89,0,2010-09-04,Petites réparations vétements
321,448,0,2006-11-30,Accompagnement rendez-vous médicaux
586,176,3,2021-04-28,Soutien en informatique
135,257,2,2009-04-22,Optimisation systéme d'exploitation (software)
359,267,3,2006-12-16,Bricoleur pour petits travaux
160,399,2,2021-04-20,Garde d'animaux é ma maison
456,176,5,2022-06-27,Formation pour L'Accorderie
586,399,2,2018-04-26,Travaux d'entretien de terrains
568,576,6,2013-05-22,Transport avec remorque
291,176,5,2009-09-01,Accompagnement musée
390,259,6,2021-01-13,Fabrication vétements en tricot
95,456,6,2019-05-24,Références fibromyalgie
93,332,3,2012-08-02,Lavage de voiture
138,176,3,2008-09-30,Fabrication vétements
313,246,1,2006-05-22,Bricoleur pour petits travaux
264,341,3,2010-08-17,Tâches cléricales pour L'Accorderie
219,399,0,2022-01-22,Envoi postal pour L'Accorderie
616,399,3,2022-02-12,élaboration du Journal / du Bottin
72,333,3,2019-12-25,Petites réparations vétements
198,492,1,2019-08-26,Tâches pour Fétes ou 5 é 7 de L'Accorderie
314,228,6,2020-03-17,Initiation Word
454,399,0,2012-02-12,Travaux d'entretien de terrains
286,339,0,2007-11-26,Lavage vitres
51,359,0,2021-01-17,Apprentissage de l'anglais
72,481,5,2008-04-17,Commissions é votre place
429,246,5,2014-09-15,Accompagnement démarches suite é un décés
198,218,1,2007-08-04,Tâches cléricales pour L'Accorderie
540,176,1,2021-09-01,Transport besoins divers
111,314,6,2008-01-17,Tonte de gazon
328,536,5,2019-12-15,Préparation biscuits
197,359,1,2014-06-11,Initiation danse sociale
133,399,5,2010-03-10,Chansonnier pour spectacle
104,614,1,2021-09-18,Réparation ou restauration d'objets décoratifs
391,387,6,2017-11-06,Tâches manuelles pour L'Accorderie
143,474,2,2006-08-29,Petit déneigement
586,215,0,2021-03-23,Travaux d'entretien de terrains
6,617,0,2022-12-26,Organisation et animation d'activités - milieux de vie dynamisés
428,285,0,2014-10-01,Accompagnement raquette
61,399,4,2008-05-30,Réseau informatique sans fil é domicile
124,176,1,2010-10-12,Accompagnement rendez-vous divers
140,418,2,2006-10-23,Menus travaux plomberie
198,399,0,2012-12-06,Parrainage nouveaux AccordeurEs
535,296,1,2012-05-06,Aide pour remplir formulaires
111,109,5,2017-03-07,Accueil/réception permanence Accorderie
577,90,4,2016-03-13,Transport pour les courses
504,438,0,2014-01-05,Comité accueil - coordination
507,250,4,2019-08-25,Massage des pieds et mains
143,90,2,2008-10-27,Ménage léger
315,372,3,2022-10-13,Aide pour remplir formulaires
390,408,0,2017-01-12,Tonte de gazon
224,481,0,2017-12-05,Clown pour fétes d'enfants ou événements
391,399,1,2015-10-25,Organisation / animation activité de L'Accorderie
194,23,5,2010-12-16,Préparation biscuits
111,51,5,2015-06-23,Réparation vélos
284,51,2,2006-12-09,Initiation aquarelle
390,201,1,2011-05-23,Accompagnement rendez-vous divers
198,259,5,2022-05-14,Formation pour L'Accorderie
131,176,1,2007-12-03,Rencontre représentants de comités
93,447,3,2008-07-26,Emballage cadeau
72,481,1,2020-08-27,Réparation ou restauration d'objets décoratifs
6,250,0,2011-08-03,Comité Améliorons l'Accorderie
394,359,6,2022-02-15,Parrainage nouveaux AccordeurEs
153,399,0,2020-10-03,Entretien de plates-bandes
477,561,3,2011-07-31,Installation de logiciels
198,215,3,2021-01-13,Accompagnement magasinage
565,399,0,2014-07-09,Initiation é Internet et courriel
586,399,6,2018-09-11,Petit déneigement
586,51,5,2006-04-13,Fabrication de bijoux
599,54,3,2019-11-13,Aide pour remplir formulaires
205,309,1,2009-12-06,Initiation médias sociaux sur Internet
390,420,5,2008-10-17,Tâches cléricales pour L'Accorderie
151,176,6,2015-04-02,Conversation espagnole
590,306,3,2019-04-14,Confection cartes de souhait artisanales
171,228,5,2017-08-26,Accompagnement marche
70,51,3,2019-03-15,Ménage léger
391,359,2,2008-09-17,Rencontre de travail comité gestion
72,399,1,2013-05-01,Références fibromyalgie
311,176,2,2016-04-02,Des bras pour moyen déménagement
390,450,2,2017-03-27,Initiation générale é l'informatique
76,399,2,2021-11-13,Massothérapie thérapeutique
331,228,3,2018-12-18,Montage vidéo
413,594,6,2021-01-28,Fabrication de bijoux
599,318,6,2019-09-28,Transport moyenne distance
390,619,0,2022-04-25,Transport pour les courses
412,176,5,2010-06-27,Ménage léger
601,399,0,2021-09-05,AccordeurE inscritE é la location solidaire (é titre d'information)
259,176,2,2015-06-02,Des bras pour gros déménagement
197,2,5,2020-05-22,Accompagnement raquette
407,614,5,2009-09-24,Tâches cléricales pour L'Accorderie
568,56,3,2020-08-13,Visite maison lors d'absence
57,399,0,2022-03-17,Accompagnement rendez-vous médicaux
205,359,2,2009-10-24,Réseau d'éclaireurs
5,273,2,2012-07-03,Parrainage nouveaux AccordeurEs
198,587,2,2008-06-16,Initiation Excel
512,411,5,2013-08-12,Bon cadeau
171,399,4,2015-03-14,Lavage de voiture
84,603,3,2016-03-27,Travaux d'entretien de terrains
434,604,4,2020-05-06,Démarrage du projet
599,260,2,2007-02-11,Transport besoins divers
135,375,6,2021-02-24,Modifications vétements
203,594,5,2011-06-11,Optimisation matériel informatique (hardware)
389,215,4,2019-07-28,Travail sur carosserie auto
513,143,1,2016-08-01,Portraitiste
510,399,2,2018-03-10,Des bras pour petit déménagement
629,11,3,2016-03-15,Organisation petits événements
226,482,1,2017-07-15,Numérisation photos
290,540,4,2018-05-21,Conception site web
197,456,0,2017-11-01,Accompagnement rendez-vous médicaux
448,399,4,2018-10-13,Aide cordage de bois
238,176,1,2019-02-22,Travail sur carosserie auto
198,0,2,2015-01-12,Transport avec remorque
390,228,5,2009-09-13,Méditation
435,408,4,2012-08-06,Envoi postal pour L'Accorderie
599,557,3,2009-07-04,Harmonisation énergétique
378,213,3,2009-04-29,Informations plantes potagéres
314,399,1,2019-05-06,Menus travaux électricité
311,438,0,2010-02-26,Transport avec remorque
451,443,4,2007-12-13,Correction textes en franéais
194,347,2,2010-01-30,Rencontre comité Vie associative et gestion de l'échange
435,25,2,2019-06-13,Préparation lunchs
289,462,3,2009-08-24,Des bras pour petit déménagement
527,213,2,2010-11-06,Initiation et aide Espace membre
171,176,1,2018-03-18,Références fibromyalgie
128,176,4,2011-07-19,Références fibromyalgie
400,176,2,2015-12-04,Tâches cléricales pour L'Accorderie
520,228,0,2017-08-18,Conversation espagnole
585,121,0,2008-03-14,Initiation retouche de photo informatisée
219,467,5,2012-06-25,Petit déneigement
171,399,2,2006-04-09,Ménage léger
132,314,4,2016-12-10,Initiation orientation avec cartes et boussole
407,314,6,2011-10-26,Traitement de texte
435,176,5,2006-01-10,Correction textes en franéais
230,197,6,2014-07-27,Dépannage pour ordinateurs Macintosh
187,218,4,2006-11-04,Réparation de meubles
198,159,6,2016-10-13,Transport avec remorque
518,176,0,2009-06-24,Peinture extérieure
435,399,1,2011-03-06,Soutien en informatique
139,70,0,2019-07-25,Conseils consommation responsable
314,113,0,2006-01-02,Initiation é Internet et courriel
577,389,1,2011-06-14,Des bras pour moyen déménagement
41,399,1,2014-05-07,Bricoleur pour petits travaux
171,399,3,2022-06-03,Rencontre comité Vie associative et gestion de l'échange
390,90,5,2019-03-24,Communications pour L'Accorderie
599,228,4,2013-02-25,Tâches activité de financement
139,176,0,2009-11-06,Rédaction textes en franéais
159,477,0,2014-07-19,Transport pour les courses
192,54,1,2016-10-26,Bricoleur pour petits travaux
519,49,2,2011-09-24,Dépannage pour ordinateurs P.C.
93,399,1,2016-05-03,Tonte de gazon
391,554,1,2007-05-29,Tâches cléricales pour L'Accorderie
171,399,1,2012-02-03,Animation kiosque pour L'Accorderie
359,399,0,2016-04-12,Massothérapie sur chaise
545,176,1,2021-03-26,Travaux d'entretien de terrains
540,399,3,2008-05-03,Des bras pour gros déménagement
477,481,3,2011-02-03,Accompagnement pour courses et magasinage
540,399,4,2008-06-10,Réparation électroménagers
79,159,6,2013-01-27,Initiation générale é l'informatique
135,361,1,2012-04-21,Ménage léger
469,528,5,2015-08-28,Accompagnement rendez-vous médicaux
586,341,4,2018-12-31,Transport pour les courses
586,436,0,2008-02-13,Travaux d'entretien de terrains
23,176,1,2019-04-02,Transcription enregistrement audio (verbatim)
284,246,3,2012-10-12,Transport de matériel avec voiture
68,77,6,2017-02-07,APIC-Accompagnement d'aénés
390,271,1,2007-07-21,Initiation usage de machine é coudre
347,399,3,2007-12-09,Accompagnement rendez-vous médicaux
405,352,1,2008-09-09,Rencontre de travail comité de financement
514,75,4,2022-02-04,Session d'accueil de L'Accorderie
249,176,6,2017-05-06,Aide pour jardinage
72,28,6,2017-07-19,Des bras pour gros déménagement
119,39,6,2011-11-07,Confection pétisserie
390,259,5,2022-05-07,Prét d'un objet location solidaire
219,228,1,2012-09-27,Conception jouets en fibres naturelles
391,462,5,2022-04-08,Rencontre comité Vie associative et gestion de l'échange
249,176,2,2021-08-07,Coud bas de pantalon
219,399,2,2019-01-17,Développement d'outils pour L'Accorderie
198,176,0,2019-12-08,Animation kiosque pour L'Accorderie
577,309,6,2012-10-02,Accompagnement magasinage
586,51,3,2018-03-18,Des bras pour petit déménagement
390,451,5,2018-12-14,Aide pour jardinage
198,239,2,2006-10-17,Correction textes en franéais
290,399,2,2018-10-01,Transport avec remorque
424,399,4,2014-05-20,Numérisation photos
586,470,5,2016-10-18,Apprentissage de la guitare
219,399,6,2017-04-25,élaboration du Journal / du Bottin
164,399,4,2016-04-18,Travaux d'entretien de terrains
135,121,1,2006-08-28,Menus travaux plomberie
390,404,6,2008-11-21,Peinture intérieure
429,400,0,2007-03-18,Aide pour cuisiner
235,228,0,2010-12-01,Accueil/réception permanence Accorderie
586,120,3,2016-01-05,Accompagnement marche
559,159,3,2019-09-23,Accompagnement cuisine
390,309,1,2018-10-14,Aide pour jardinage
392,448,0,2013-01-20,Confection pétisserie
17,399,1,2007-02-20,Développement d'outils pour L'Accorderie
578,498,1,2006-10-11,Tâche contact communautaire
93,359,0,2009-12-02,Accompagnement cuisine
391,359,0,2019-08-25,Envoi postal pour L'Accorderie
242,399,0,2022-06-10,Organisation petits événements
171,423,5,2006-09-27,Menus travaux ébénisterie
599,148,4,2017-12-17,Tâches cléricales comité de financement
282,554,2,2022-06-24,Travaux d'entretien de terrains
93,399,2,2007-08-23,Réparations de petits moteurs électriques
391,136,2,2006-08-06,Initiation retouche de photo informatisée
248,399,3,2010-02-07,Bricoleur pour petits travaux
194,44,3,2012-07-31,Bricoleur pour petits travaux
619,280,4,2016-11-12,Comité communications - rencontre et téches
23,126,5,2010-01-30,Réparation vélos
359,176,4,2011-10-24,Ménage léger
390,429,2,2019-01-27,Conversation anglaise
586,493,6,2018-06-15,Peinture intérieure
243,228,4,2010-08-22,Des bras pour moyen déménagement
135,50,4,2014-06-11,Bricoleur pour petits travaux
331,176,3,2010-06-01,Menus travaux ébénisterie
171,465,2,2015-09-20,Correction textes en franéais
540,176,0,2013-10-25,Aide démarches juridiques
171,228,4,2022-10-09,Envoi postal pour L'Accorderie
252,439,1,2009-04-17,Accompagnement rendez-vous divers
69,408,0,2019-01-05,Aide au désencombrement
233,314,1,2014-03-15,Tâches manuelles pour L'Accorderie
607,131,2,2019-11-16,Accompagnement magasinage
488,399,1,2017-09-06,Formation pour L'Accorderie
60,399,4,2021-03-22,Taille de haie / arbustes
492,115,2,2020-11-25,Des bras pour petit déménagement
198,420,2,2021-12-23,Reiki
172,176,0,2013-01-17,Conception site web
189,70,1,2008-09-23,Numérisation photos
186,92,1,2012-10-31,Initiation photographie numérique
198,393,5,2017-08-17,Initiation Excel
407,176,1,2007-06-23,Entretien ou réparation automobile
599,358,3,2018-08-22,Petites réparations vétements
185,399,1,2007-07-08,Tâches manuelles pour L'Accorderie
198,420,3,2012-09-13,Initiation tablettes électroniques / iPad
391,314,5,2007-09-14,Tonte de gazon
150,399,0,2016-09-12,Communication interne
366,339,6,2022-06-15,Montage vidéo
314,399,2,2008-04-03,Tâches pour Fétes ou 5 é 7 de L'Accorderie
99,260,2,2009-02-03,Montage vidéo
35,399,2,2007-11-05,Développement d'outils pour L'Accorderie
23,348,0,2010-06-07,Préparation biscuits
84,467,0,2022-09-03,Conversation espagnole
72,159,5,2006-07-22,Menus travaux électricité
188,460,5,2021-03-13,Changement de pneus
281,228,3,2020-10-31,Tâche contact communautaire
311,176,1,2006-07-08,Production de sacs écologiques pour Accorderie
599,12,4,2010-03-10,Initiation orientation avec cartes et boussole
58,492,4,2019-07-21,Peinture extérieure
391,586,1,2020-12-01,Reiki
391,552,2,2021-11-02,Réparation petits appareils électriques
390,357,3,2011-05-20,Réflexologie
28,72,6,2014-05-03,Entretien ou réparation automobile
478,326,1,2014-05-06,Réparation vélos
359,176,6,2020-02-09,Préparation muffins
390,399,0,2021-04-08,Comité communications - rencontre et téches
577,399,5,2007-06-21,Création ou élaboration d'un potager
407,176,2,2017-04-11,Confection bijoux en matiéres recyclées
525,399,5,2017-11-18,Dépannage pour ordinateurs P.C.
424,61,4,2007-06-02,Organisation et animation groupes de discussion
391,259,4,2018-03-02,Petit déneigement
172,66,6,2020-12-17,Formation pour L'Accorderie
390,90,3,2014-12-16,Parrainage nouveaux AccordeurEs
112,255,1,2012-10-11,Accompagnement rendez-vous divers
332,399,4,2009-11-04,Organisation et animation d'activités - milieux de vie dynamisés
411,10,0,2010-11-25,Garde d'enfants é ma maison
40,399,2,2008-12-08,Parrainage nouveaux AccordeurEs
169,599,3,2011-07-23,Initiation Excel
390,51,6,2020-07-31,Rencontre de travail aménagement / entretien des locaux
586,51,4,2019-02-13,- Foire de l'Artisanat
258,176,3,2006-11-12,Changement de pneus
103,73,0,2021-12-31,Conseils pour soins des arbres
353,100,1,2008-07-23,Reiki
586,438,3,2007-08-02,Représentation de L'Accorderie
386,399,1,2022-07-24,Tâches manuelles pour L'Accorderie
514,228,3,2007-02-07,Dépannage pour ordinateurs Macintosh
489,399,0,2013-12-13,Accompagnement choix de décoration
586,22,1,2011-12-20,Apprentissage de la guitare
391,536,4,2016-12-29,Fabrication objets en macramé
171,266,4,2006-02-18,Apprentissage de l'espagnol
390,414,6,2007-06-05,Travaux d'entretien de terrains
139,417,1,2017-05-30,Des bras pour moyen déménagement
72,399,6,2015-02-25,Gestion projet de rénovation
298,80,5,2022-02-28,Accompagnement marche
194,259,1,2019-11-07,Rencontre de travail comité de financement
309,345,2,2006-12-06,Soutien en informatique
139,215,3,2008-03-15,Préparation biscuits
313,593,2,2018-08-12,Coud bas de pantalon
423,399,4,2016-04-22,Petites réparations vétements
390,608,6,2017-01-10,Mise à jour de la liste des membres
586,213,6,2021-05-11,Aide au désencombrement
111,213,0,2015-11-08,Garde d'enfants é votre maison
163,594,1,2013-09-13,Réseau d'éclaireurs
197,399,5,2014-10-05,Aide pour préparer déménagement
434,44,3,2021-12-16,Aide aux courses
599,550,5,2011-10-24,Aide pour rénovation
514,228,0,2016-10-13,Comité accueil - coordination
67,399,6,2022-09-17,Récupération outils usagés
169,481,1,2015-12-28,Réparations de petits moteurs électriques
599,176,2,2022-03-23,Petites réparations vétements
199,176,6,2020-04-05,Harmonisation énergétique
415,34,5,2014-03-31,Reiki
12,408,3,2009-06-02,Comité mobilisation - rencontre et téches
302,399,2,2022-09-27,Promenade chien
308,464,6,2016-02-15,Des bras pour moyen déménagement
68,280,6,2017-01-25,Dépannage pour ordinateurs P.C.
127,228,0,2009-08-14,Confection sacs réutilisables en tissu
49,213,2,2016-10-20,Aide pour jardinage
148,399,3,2015-09-25,Conseils pour soins des arbres
111,70,6,2011-12-09,Menus travaux électricité
599,399,4,2008-11-16,Communications pour L'Accorderie
575,228,6,2006-12-07,Rapport d'impét personnel
160,228,1,2018-09-29,Coud bas de pantalon
215,194,3,2012-11-30,Aide cordage de bois
228,399,5,2011-03-07,Ménage léger
582,110,2,2011-03-20,Initiation et aide Espace membre
124,176,5,2017-12-05,Garde d'animaux é ma maison
540,4,0,2010-09-21,Réparation ou restauration d'objets décoratifs
198,260,2,2014-01-01,Transport pour les courses
66,88,5,2015-03-27,Rédaction textes en franéais
599,603,4,2016-01-24,Peinture extérieure
198,192,1,2016-07-17,Apprentissage de l'anglais
456,399,0,2017-11-21,Réparation appareils électroniques
599,54,2,2011-06-04,Initiation orientation avec cartes et boussole
341,546,5,2017-09-25,Réalisation vidéo
586,18,5,2009-04-01,Transport avec remorque
369,399,2,2013-12-20,Comité mobilisation - rencontre et téches
599,399,1,2014-04-10,Garde d'enfants é ma maison avec les miens
586,408,0,2008-08-12,Des bras pour moyen déménagement
586,359,2,2009-07-14,Travaux d'entretien de terrains
518,554,2,2022-05-18,Organisation / animation activité de L'Accorderie
391,518,6,2022-11-16,Conseils pour autoconstruction
93,399,1,2017-07-04,Organisation / animation activité de L'Accorderie
293,618,0,2021-07-05,Transport de matériel avec voiture
194,400,1,2009-08-11,Rencontre comité jardin collectif
599,96,3,2016-09-06,Rencontre de travail comité de financement
194,228,2,2011-03-23,Correction textes en franéais
353,176,3,2006-04-21,Rapport d'impét personnel
219,399,0,2022-03-27,Menus travaux plomberie
232,472,3,2014-06-06,Rédaction textes en franéais
429,51,2,2020-06-02,Commissions é votre place
286,424,4,2022-10-11,Transport besoins divers
606,399,5,2015-01-25,Ménage léger
72,54,6,2013-08-27,Confection cartes de souhait artisanales
599,481,2,2020-01-06,Conception site web
430,399,6,2015-09-28,Des bras pour moyen déménagement
536,359,3,2018-11-21,Tâches pour Fétes ou 5 é 7 de L'Accorderie
604,399,2,2016-08-04,Menus travaux ébénisterie
394,359,6,2012-09-16,Parrainage nouveaux AccordeurEs
586,550,2,2006-09-27,Formation pour L'Accorderie
586,575,3,2016-06-17,Conception jouets en fibres naturelles
219,399,4,2015-04-04,Conception site web
97,61,6,2012-09-04,Des bras pour petit déménagement
147,481,6,2009-05-23,Cuisine plats ou repas
37,396,2,2016-08-10,Petit déneigement
245,399,4,2009-02-09,Garde d'enfants é votre maison
527,215,1,2022-12-08,Références fibromyalgie
522,23,2,2010-01-30,Accompagnement rendez-vous médicaux
407,215,6,2008-03-15,Initiation médias sociaux sur Internet
72,399,3,2008-08-01,Garde d'enfants é ma maison avec les miens
391,399,2,2016-05-24,Film événements spéciaux
588,309,4,2010-01-27,Développement d'outils pour L'Accorderie
277,597,4,2017-01-06,Numérisation photos
586,513,6,2018-08-27,Tâches activité de financement
390,442,1,2020-07-11,Fabrication vétements
465,399,3,2009-09-10,Représentation de L'Accorderie
599,287,1,2017-06-13,Réparation de meubles
194,357,3,2006-10-08,Aide pour préparer déménagement
577,474,4,2017-07-20,Petites réparations vétements
354,199,6,2007-07-27,Aide pour jardinage
391,462,0,2012-05-02,Accompagnement rendez-vous divers
390,399,3,2022-06-19,Garde d'enfants é ma maison
390,359,1,2021-08-04,Bilan de santé naturopathique
615,399,4,2011-03-31,Menus travaux électricité
518,359,6,2006-03-08,Réparation petits appareils électriques
143,239,6,2021-07-05,Nettoyage saisonnier de terrains
599,399,5,2015-11-28,Optimisation matériel informatique (hardware)
577,90,3,2008-07-30,Taille de haie / arbustes
381,399,3,2007-12-23,Accueil/réception permanence Accorderie
353,176,4,2021-06-03,Bilan de santé naturopathique
599,72,3,2021-07-29,Rapport d'impét personnel
196,159,1,2017-07-03,Aide pour cuisiner
