,id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid,degrees,betweenness,harmonic_centrality,transitivity_undirected,pagerank,eccentricity
15,2113,31-54,1,10001-20000,Lac-Mégantic,Estrie,,G6B,112,8351,1,0.0,0.3985102420856616,0.11671162856737186,0.0018818950459119689,7.0
16,2169,55-65,1,0-10000,Lambton,Estrie,,G0M,112,8300,2,0.0,0.4022346368715088,0.11671162856737186,0.002171735793155288,7.0
17,2172,31-54,0,10001-20000,Saint-Augustin-de-Woburn,Estrie,,G0Y,112,8290,10,0.0,0.42551210428305364,0.11671162856737186,0.0018818950459119689,6.0
18,2173,66-80,1,0,Lac-Mégantic,Estrie,,G6B,112,8291,1,0.0,0.3985102420856616,0.11671162856737186,0.0018818950459119689,7.0
19,2174,81-95,0,20001-30000,Lac-Mégantic,Estrie,,G6B,112,8292,2,0.0,0.33202979515828734,0.11671162856737186,0.005688950860606327,0.0
20,2577,0,0,0-10000,Marston,Estrie,,G0Y,112,7884,5,0.0,0.30986964618249546,0.11671162856737186,0.0033429830295108503,0.0
21,2579,66-80,0,10001-20000,Lac-Mégantic,Estrie,,G6B,112,7886,5,0.0,0.3271880819366855,0.11671162856737186,0.002713183612984651,7.0
22,2580,66-80,0,30001-50000,Lac-Mégantic,Estrie,,G6B,112,7887,4,0.0,0.4022346368715088,0.11671162856737186,0.0018818950459119689,6.0
23,2628,0,0,0,Sherbrooke,Estrie,Fleurimont,J1G,109,7837,3,0.0,0.00558659217877095,0.11671162856737186,0.003481505834937142,0.0
24,2669,31-54,1,0,Weedon,Estrie,,J0B,112,7798,8,0.0,0.4087523277467414,0.11671162856737186,0.0018818950459119689,5.0
25,2846,66-80,0,0,Stratford,Estrie,,G0Y,112,7605,3,0.0,0.40595903165735603,0.11671162856737186,0.002433676203147222,7.0
26,2967,55-65,0,10001-20000,Lingwick,Estrie,,J0B,112,7493,4,0.0,0.31405959031657366,0.11671162856737186,0.004799604526457158,0.0
27,2968,66-80,0,0,Lac-Mégantic,Estrie,,G6B,112,7494,8,76.75099771350682,0.42877094972067,0.11671162856737186,0.002527192580120988,5.0
28,2969,0,0,0,Lac-Mégantic,Estrie,,G6B,112,7495,20,705.1426792721638,0.38500931098696584,0.11671162856737186,0.004164555268630335,5.0
29,3061,66-80,1,0,Stratford,Estrie,,G0Y,112,7398,3,37.093992884510136,0.3270018621973933,0.11671162856737186,0.002433676203147315,8.0
30,3400,66-80,1,10001-20000,Lac-Mégantic,Estrie,,G6B,112,7078,1,0.0,0.30456238361266297,0.11671162856737186,0.0018818950459119689,7.0
31,3597,66-80,1,0,Piopolis,Estrie,,G0Y,112,6887,2,0.0,0.3985102420856616,0.11671162856737186,0.0018818950459119689,7.0
32,3714,0,0,0,Notre-Dame-des-Bois,Estrie,,J0B,112,6750,4,41.97381120678067,0.35297951582867854,0.11671162856737186,0.002608311428752999,6.0
33,3715,66-80,0,10001-20000,Notre-Dame-des-Bois,Estrie,,J0B,112,6751,15,854.3691101256017,0.43575418994413356,0.11671162856737186,0.0030962932287118667,6.0
34,3919,66-80,0,0,Piopolis,Estrie,,G0Y,112,6545,9,155.73118279569894,0.43389199255120986,0.11671162856737186,0.004221182834813073,7.0
35,3937,66-80,0,50001-,Lac-Drolet,Estrie,,G0Y,112,6526,8,77.05238543097937,0.35744878957169535,0.11671162856737186,0.004568209527071821,5.0
36,3966,66-80,1,10001-20000,Nantes,Estrie,,G6B,112,6504,6,0.0,0.40828677839851046,0.11671162856737186,0.002466145121866634,6.0
37,4103,31-54,0,10001-20000,Nantes,Estrie,,G0Y,112,6359,2,0.0,0.353724394785848,0.11671162856737186,0.0027122546358498358,0.0
38,4191,31-54,0,10001-20000,Audet,Estrie,,G0Y,112,6271,5,117.93071300358714,0.3250465549348233,0.11671162856737186,0.0026484514518469917,1.0
39,4193,0,0,0,Courcelles,Estrie,,G0M,112,6270,2,0.0,0.3136871508379889,0.11671162856737186,0.0021272898828646946,0.0
40,4303,55-65,1,10001-20000,Saint-Augustin-de-Woburn,Estrie,,G0Y,112,6170,12,10.733103256545203,0.34040968342644357,0.11671162856737186,0.0024684190018878656,6.0
41,4304,31-54,0,10001-20000,Lac-Mégantic,Estrie,,G6B,112,6171,1,0.0,0.2684357541899444,0.11671162856737186,0.003166948171502476,0.0
42,4317,55-65,0,20001-30000,Frontenac,Estrie,,G6B,112,6152,1,0.0,0.3163873370577282,0.11671162856737186,0.0029042921789765846,0.0
43,4337,0,1,20001-30000,Stratford,Estrie,,G0Y,112,6144,1,0.0,0.24171322160149047,0.11671162856737186,0.0024150986422536934,0.0
44,4338,55-65,0,20001-30000,Stratford,Estrie,,G0Y,112,6145,3,2.659333711246394,0.4092178770949723,0.11671162856737186,0.002596043537778526,7.0
45,4385,55-65,1,10001-20000,Lac-Drolet,Estrie,,G0Y,112,6083,4,0.0,0.3497206703910621,0.11671162856737186,0.0018818950459119689,6.0
46,4406,31-54,0,10001-20000,Saint-Sébastien,Estrie,,G0Y,112,6081,2,0.0,0.2919925512104282,0.11671162856737186,0.0029483022385954176,0.0
47,4407,66-80,0,20001-30000,Lac-Mégantic,Estrie,,G6B,112,6082,14,171.41816260789818,0.43808193668528805,0.11671162856737186,0.004293218300226472,5.0
48,4418,66-80,0,10001-20000,Lac-Mégantic,Estrie,,G6B,112,6051,4,0.0,0.3376163873370581,0.11671162856737186,0.0027699191369298785,6.0
49,4419,55-65,0,50001-,Marston,Estrie,,G0Y,112,6052,4,0.0,0.4045623836126633,0.11671162856737186,0.002027314208550621,7.0
50,4420,66-80,1,50001-,Marston,Estrie,,G0Y,112,6053,14,21.07055530739906,0.42877094972067,0.11671162856737186,0.002424729732486467,5.0
51,4439,31-54,1,50001-,Marston,Estrie,,G0Y,112,6031,15,493.3686947381,0.4557728119180622,0.11671162856737186,0.0020628399414368017,5.0
52,4512,81-95,1,20001-30000,Lac-Mégantic,Estrie,,G6B,112,5961,9,146.77805277596394,0.4231843575418992,0.11671162856737186,0.00512764505534845,6.0
53,4514,66-80,1,0,La Patrie,Estrie,,J0B,112,5963,1,0.0,0.3985102420856616,0.11671162856737186,0.0018818950459119689,7.0
54,4582,55-65,1,10001-20000,Lambton,Estrie,,G0Y,112,5886,19,2312.637509280362,0.4590316573556784,0.11671162856737186,0.00477384760166196,4.0
55,4583,31-54,0,10001-20000,Saint-Martin,Chaudière-Appalaches,,G0M,112,5887,2,0.0,0.3665735567970214,0.11671162856737186,0.004222175702862496,0.0
56,4594,31-54,0,30001-50000,Stratford,Estrie,,G0Y,112,5930,4,0.0,0.3021415270018622,0.11671162856737186,0.002807687266750545,0.0
57,4604,66-80,0,30001-50000,Stratford,Estrie,,G0Y,112,5905,1,0.0,0.2364990689013042,0.11671162856737186,0.0018818950459119689,1.0
58,4605,66-80,0,30001-50000,Stratford,Estrie,,G0Y,112,5906,1,0.0,0.2593109869646189,0.11671162856737186,0.002148496844082831,0.0
59,4606,0,0,20001-30000,Stratford,Estrie,,G0Y,112,5907,1,0.0,0.31359404096834287,0.11671162856737186,0.001984829332953851,0.0
60,4621,66-80,1,10001-20000,Audet,Estrie,,G0Y,112,5847,4,0.0,0.3301675977653634,0.11671162856737186,0.002209204774202231,6.0
61,4645,31-54,0,30001-50000,Lac-Drolet,Estrie,,G0Y,112,5827,2,0.0,0.4143389199255121,0.11671162856737186,0.0018818950459119689,6.0
62,4663,66-80,1,10001-20000,Lac-Mégantic,Estrie,,G6B,112,5808,45,1654.9115245055725,0.494878957169459,0.11671162856737186,0.0041029147470428365,5.0
63,4664,66-80,1,20001-30000,Lac-Mégantic,Estrie,,G6B,112,5809,33,622.5469957515303,0.45670391061452387,0.11671162856737186,0.006357359412101075,4.0
64,4732,31-54,0,50001-,Montréal,Montréal,Ahuntsic-Cartierville,H2B,104,5737,1,0.0,0.26080074487895777,0.11671162856737186,0.002468234810352651,0.0
65,4752,66-80,1,20001-30000,Lac-Mégantic,Estrie,,G6B,112,5726,15,459.4438815294274,0.4047486033519561,0.11671162856737186,0.005223671123634762,6.0
66,4774,66-80,1,0-10000,Saint-Robert-Bellarmin,Estrie,,G0A,112,5721,2,0.0,0.2941340782122904,0.11671162856737186,0.004371524106223612,0.0
67,4803,66-80,1,50001-,Stratford,Estrie,,J0Y,112,5664,6,0.0,0.35959031657355756,0.11671162856737186,0.0018818950459119689,5.0
68,4805,66-80,0,30001-50000,Stratford,Estrie,,G0Y,112,5666,12,0.23376623376623382,0.4120111731843577,0.11671162856737186,0.0026804375860531794,7.0
69,4806,66-80,0,20001-30000,Stratford,Estrie,,G0Y,112,5667,10,377.92926693022866,0.43342644320297913,0.11671162856737186,0.0024746456556771004,5.0
70,4807,66-80,1,20001-30000,Stratford,Estrie,,G0Y,112,5668,13,716.0559544695493,0.4436685288640588,0.11671162856737186,0.0027229182965840476,5.0
71,4808,81-95,0,10001-20000,Stratford,Estrie,,G0Y,112,5669,1,0.0,0.3985102420856616,0.11671162856737186,0.0018818950459119689,7.0
72,4809,66-80,1,20001-30000,Stratford,Estrie,,G0Y,112,5670,30,651.7437745599208,0.47206703910614384,0.11671162856737186,0.003027479030643603,5.0
73,4810,81-95,1,10001-20000,Stratford,Estrie,,G0Y,112,5671,3,0.0,0.32448789571694614,0.11671162856737186,0.0018818950459119689,8.0
74,4811,66-80,0,0,Sainte-Cécile-de-Whitton,Estrie,,G0Y,112,5658,2,0.0,0.2785847299813783,0.11671162856737186,0.00364735628423397,0.0
75,4816,31-54,1,10001-20000,Lac-Mégantic,Estrie,,G6B,112,5655,7,0.0,0.3896648044692749,0.11671162856737186,0.0018818950459119689,5.0
76,4817,0,0,30001-50000,Lac-Drolet,Estrie,,G0Y,112,5656,4,0.0,0.2815642458100561,0.11671162856737186,0.0023259070914209003,7.0
77,4836,0,\N,,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,116,5626,2,0.0,0.3509310986964625,0.11671162856737186,0.002240299935375933,0.0
78,4837,55-65,0,0-10000,Lambton,Estrie,,G0M,112,5627,4,0.23226371636415163,0.41061452513966495,0.11671162856737186,0.0030013671921394315,7.0
79,4850,81-95,0,10001-20000,Lac-Mégantic,Estrie,,G6B,112,5625,8,431.77162745731215,0.37700186219739407,0.11671162856737186,0.004535481619731202,6.0
80,4880,55-65,0,0,Lac-Drolet,Estrie,,G0Y,112,5590,1,0.0,0.3166666666666669,0.11671162856737186,0.0018818950459119689,6.0
81,4971,55-65,0,30001-50000,Milan,Estrie,,G0Y,112,5501,26,285.77501059682095,0.44599627560521327,0.11671162856737186,0.002389801466634519,6.0
82,4972,31-54,1,20001-30000,Saint-Gédéon-de-Beauce,Chaudière-Appalaches,,G0M,112,5502,19,11.317678436600671,0.4175977653631285,0.11671162856737186,0.002438054685479546,7.0
83,4992,55-65,0,10001-20000,Lac-Mégantic,Estrie,,G6B,112,5486,5,54.46072915413411,0.3647113594040977,0.11671162856737186,0.0029628147770609397,6.0
84,5027,0,0,30001-50000,Lac-Drolet,Estrie,,G0Y,112,5441,3,0.0,0.3985102420856616,0.11671162856737186,0.0018818950459119689,7.0
85,5029,66-80,1,0,Lac-Mégantic,Estrie,,G6B,112,5443,1,0.0,0.30633147113594045,0.11671162856737186,0.002007138899499203,0.0
86,5030,55-65,0,50001-,Lac-Drolet,Estrie,,G0Y,112,5444,2,0.0,0.40828677839851046,0.11671162856737186,0.0018818950459119689,6.0
87,5042,55-65,1,10001-20000,Nantes,Estrie,,G6B,112,5412,3,0.0,0.40316573556797064,0.11671162856737186,0.0018818950459119689,7.0
88,5067,66-80,0,20001-30000,Saint-Ludger,Estrie,,G0M,112,5411,10,6.6526203297461945,0.41061452513966507,0.11671162856737186,0.002524715219029772,7.0
89,5133,66-80,0,0-10000,Lac-Mégantic,Estrie,,G6B,112,5336,42,818.9990959663446,0.4697392923649892,0.11671162856737186,0.015302204036439088,6.0
90,5142,66-80,1,0-10000,Lac-Mégantic,Estrie,,G6B,112,5329,4,0.0,0.4143389199255121,0.11671162856737186,0.0018818950459119689,6.0
91,5165,55-65,0,50001-,Sherbrooke,Estrie,Jacques-Cartier,J1L,109,5307,1,0.0,0.31359404096834287,0.11671162856737186,0.001984829332953851,0.0
92,5199,31-54,0,0-10000,Nantes,Estrie,,G6B,112,5273,1,0.0,0.00558659217877095,0.11671162856737186,0.0018818950459119689,1.0
93,5200,0,0,20001-30000,Nantes,Estrie,,G0Y,112,5274,2,0.0,0.3257914338919928,0.11671162856737186,0.0018818950459119689,7.0
94,5221,66-80,0,20001-30000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1T,114,5270,1,0.0,0.31359404096834287,0.11671162856737186,0.001984829332953851,0.0
95,5225,55-65,0,30001-50000,Stratford,Estrie,,G0Y,112,5237,14,1344.1555092517801,0.46787709497206564,0.11671162856737186,0.004096398024861528,5.0
96,5226,55-65,1,30001-50000,Stratford,Estrie,,G0Y,112,5238,8,296.7520633398888,0.43575418994413345,0.11671162856737186,0.0020694344627316336,5.0
97,5313,66-80,0,20001-30000,Lac-Mégantic,Estrie,,G6B,112,5177,18,126.16630918422486,0.32551210428305427,0.11671162856737186,0.005215002898720621,6.0
98,5345,31-54,1,10001-20000,Magog,Estrie,,J1X,109,5131,1,0.0,0.00558659217877095,0.11671162856737186,0.003481505834937142,0.0
99,5384,66-80,1,0-10000,Lac-Mégantic,Estrie,,G6B,112,5083,4,135.4175616967232,0.3364990689013038,0.11671162856737186,0.003213078920154607,7.0
100,5388,31-54,0,50001-,Lac-Mégantic,Estrie,,G6B,112,5085,5,229.79002375944083,0.3786778398510254,0.11671162856737186,0.0035699756778842804,6.0
101,5391,55-65,0,30001-50000,Stornoway,Estrie,,G0Y,112,5080,13,46.581256848189575,0.4149906890130359,0.11671162856737186,0.002285322019714594,5.0
102,5428,66-80,0,20001-30000,Lac-Mégantic,Estrie,,G6B,112,5037,53,1624.7221223212894,0.46508379888268025,0.11671162856737186,0.03160369977844054,5.0
103,5433,31-54,0,20001-30000,Lac-Mégantic,Estrie,,G6B,112,5035,4,19.431195633822583,0.33184357541899473,0.11671162856737186,0.003854501775625263,7.0
104,5434,66-80,1,30001-50000,Sainte-Cécile-de-Whitton,Estrie,,G0Y,112,5036,3,2.8985994397759107,0.3148044692737431,0.11671162856737186,0.002777333206301117,6.0
105,5439,55-65,0,50001-,Lac-Mégantic,Estrie,,G6B,112,5031,3,85.89318585211628,0.32830540037243977,0.11671162856737186,0.0043545584438476805,1.0
106,5440,55-65,0,0,Sainte-Cécile-de-Whitton,Estrie,,G0Y,112,5032,3,0.0,0.4045623836126633,0.11671162856737186,0.0018818950459119689,7.0
107,5442,31-54,0,20001-30000,Milan,Estrie,,G0Y,112,5021,6,28.496545495899863,0.3326815642458103,0.11671162856737186,0.002798528957301945,6.0
108,5451,66-80,0,30001-50000,Sainte-Cécile-de-Whitton,Estrie,,G0Y,112,5019,8,3.2,0.4231843575418992,0.11671162856737186,0.0020871194389504443,6.0
109,5460,66-80,0,20001-30000,Beaulac-Garthby,Chaudière-Appalaches,,G0Y,112,5167,4,247.0,0.35977653631285,0.11671162856737186,0.002069434462731819,1.0
110,5467,31-54,0,0-10000,Marston,Estrie,,G0Y,112,5012,1,0.0,0.34953445065176975,0.11671162856737186,0.002069434462731819,0.0
111,5468,31-54,0,30001-50000,Beaulac-Garthby,Chaudière-Appalaches,,G0Y,112,5084,1,0.0,0.34953445065176975,0.11671162856737186,0.002069434462731819,0.0
112,5473,66-80,0,20001-30000,Lac-Drolet,Estrie,,G0Y,112,5011,3,0.0,0.3301675977653634,0.11671162856737186,0.002372859638348046,0.0
113,5493,66-80,1,10001-20000,Val-Racine,Estrie,,G0Y,112,4976,1,0.0,0.28547486033519553,0.11671162856737186,0.0018818950459119689,8.0
114,5494,55-65,1,20001-30000,Notre-Dame-des-Bois,Estrie,,J0B,112,4978,3,0.0,0.34906890130353885,0.11671162856737186,0.0018818950459119689,5.0
115,5495,31-54,0,30001-50000,Notre-Dame-des-Bois,Estrie,,J0B,112,4979,1,0.0,0.30633147113594045,0.11671162856737186,0.002007138899499203,0.0
116,5496,31-54,1,0-10000,Lac-Mégantic,Estrie,,G6B,112,4974,7,40.69518636039625,0.4038175046554942,0.11671162856737186,0.0020694344627316336,5.0
117,5499,66-80,0,20001-30000,Val-Racine,Estrie,,G0Y,112,4985,11,130.0526567696565,0.43482309124767177,0.11671162856737186,0.00422121568276222,6.0
118,5500,66-80,1,20001-30000,Notre-Dame-des-Bois,Estrie,,J0B,112,4991,5,257.0,0.40595903165735603,0.11671162856737186,0.007954781407370418,7.0
119,5504,31-54,0,30001-50000,Saint-Ludger,Estrie,,G0M,112,4973,9,127.0,0.4310986964618244,0.11671162856737186,0.004412744308144048,7.0
120,5522,31-54,0,30001-50000,Nantes,Estrie,,G6B,112,4965,7,151.83650136383054,0.3434823091247677,0.11671162856737186,0.004313571347717534,6.0
121,5524,55-65,0,50001-,Lac-Mégantic,Estrie,,G6B,112,4967,20,0.0,0.44692737430167506,0.11671162856737186,0.0018818950459119689,5.0
122,5572,81-95,1,10001-20000,Sainte-Cécile-de-Whitton,Estrie,,G0Y,112,4912,164,2659.836805614278,0.5190875232774661,0.11671162856737186,0.022141540443195634,5.0
123,5592,66-80,1,0,Lac-Mégantic,Estrie,,G6B,112,4880,35,1494.7907470724203,0.475791433891991,0.11671162856737186,0.0048961559965577705,4.0
124,5593,66-80,0,10001-20000,Lac-Mégantic,Estrie,,G6B,112,4881,13,543.8359992176281,0.451582867783984,0.11671162856737186,0.00479946264107702,6.0
125,5594,66-80,0,30001-50000,Sainte-Cécile-de-Whitton,Estrie,,G0Y,112,4882,50,6480.449998891846,0.4799813780260694,0.11671162856737186,0.09624019661760677,5.0
126,5595,55-65,0,30001-50000,Nantes,Estrie,,G0Y,112,4892,7,0.0,0.43156424581005526,0.11671162856737186,0.0020694344627316336,6.0
127,5597,31-54,0,30001-50000,Lac-Mégantic,Estrie,,G6B,112,4875,7,143.92767322546734,0.4189944134078212,0.11671162856737186,0.003915785287706143,6.0
128,5625,31-54,0,50001-,Lac-Mégantic,Estrie,,G6B,112,4848,1,0.0,0.34953445065176975,0.11671162856737186,0.0018818950459119689,6.0
129,5648,31-54,0,20001-30000,Frontenac,Estrie,,G6B,112,4825,3,1.7785765963496507,0.368901303538176,0.11671162856737186,0.00273511796164002,7.0
130,5649,31-54,0,30001-50000,Frontenac,Estrie,,G6B,112,4822,9,141.85862123404627,0.43994413407821154,0.11671162856737186,0.0052206882832435495,5.0
131,5650,31-54,1,50001-,Lac-Mégantic,Estrie,,G6B,112,4823,4,38.83001410923372,0.35772811918063385,0.11671162856737186,0.002513446508240565,6.0
132,5651,31-54,0,50001-,Nantes,Estrie,,G0Y,112,4826,1,0.0,0.29106145251396637,0.11671162856737186,0.002547578544822013,0.0
133,5652,31-54,0,0-10000,Lac-Mégantic,Estrie,,G6B,112,4827,70,423.2027356569385,0.4632216014897566,0.11671162856737186,0.007546226361412298,6.0
134,5653,31-54,1,0-10000,Lac-Mégantic,Estrie,,G6B,112,4828,16,344.5262830764337,0.4557728119180621,0.11671162856737186,0.005096831652775661,5.0
135,5657,66-80,0,30001-50000,Val-Racine,Estrie,,G0Y,112,4817,5,243.0,0.43389199255120986,0.11671162856737186,0.0021946783163188503,7.0
136,5658,66-80,1,30001-50000,Val-Racine,Estrie,,G0Y,112,4818,14,159.51587909072225,0.4278398510242083,0.11671162856737186,0.005977967775658585,7.0
137,5659,0,1,20001-30000,Lac-Drolet,Estrie,,G0Y,112,4819,2,0.0,0.4022346368715088,0.11671162856737186,0.0025793580783446506,7.0
138,5667,66-80,1,30001-50000,Saint-Sébastien,Estrie,,G0Y,112,4802,3,0.0,0.31378026070763515,0.11671162856737186,0.0018818950459119689,7.0
139,5668,55-65,0,10001-20000,Nantes,Estrie,,G6B,112,4803,65,1238.9919070045323,0.4837057728119166,0.11671162856737186,0.011455883842270883,5.0
140,5669,31-54,0,20001-30000,Nantes,Estrie,,G6B,112,4804,11,190.91258207842736,0.39171322160149086,0.11671162856737186,0.00941316096768283,5.0
141,5671,66-80,0,0,Frontenac,Estrie,,G6B,112,4806,24,432.7589723187584,0.44739292364990585,0.11671162856737186,0.006279012451678302,6.0
142,5674,66-80,0,50001-,Lac-Mégantic,Estrie,,G6B,112,4809,1,0.0,0.2972067039106145,0.11671162856737186,0.0018818950459119689,8.0
143,5680,66-80,1,0,Notre-Dame-des-Bois,Estrie,,J0B,112,4799,3,0.0,0.28547486033519553,0.11671162856737186,0.005262677144039146,8.0
144,5682,66-80,0,20001-30000,Piopolis,Estrie,,G0Y,112,4789,2,0.0,0.36517690875232867,0.11671162856737186,0.003091831595796435,0.0
145,5683,66-80,1,20001-30000,Piopolis,Estrie,,G0Y,112,4790,1,0.0,0.29459962756052127,0.11671162856737186,0.0018818950459119689,8.0
146,5688,31-54,0,30001-50000,Saint-Ludger,Estrie,,G0M,112,4795,96,40.82138825147118,0.4636871508379875,0.11671162856737186,0.011448043595041755,7.0
147,5696,31-54,1,10001-20000,Frontenac,Estrie,,G6B,112,4778,10,1.7785765963496507,0.44180633147113507,0.11671162856737186,0.0020694344627316336,6.0
148,5697,31-54,0,10001-20000,Frontenac,Estrie,,G6B,112,4779,3,0.0,0.42504655493482274,0.11671162856737186,0.0018818950459119689,6.0
149,5698,31-54,1,30001-50000,Saint-Ludger,Estrie,,G0M,112,4780,4,188.02298821004146,0.36722532588454465,0.11671162856737186,0.002268777081593001,6.0
150,5699,66-80,0,20001-30000,Lac-Mégantic,Estrie,,G6B,112,4781,7,26.034900719131578,0.43202979515828627,0.11671162856737186,0.0025393262453638,6.0
151,5702,55-65,1,20001-30000,Lac-Mégantic,Estrie,,G6B,112,4771,6,0.0,0.3392923649906895,0.11671162856737186,0.0018818950459119689,6.0
152,5710,0,1,20001-30000,Lac-Mégantic,Estrie,,G6B,110,4767,1,0.0,0.3163873370577282,0.11671162856737186,0.0029042921789765846,0.0
153,5717,55-65,0,20001-30000,Frontenac,Estrie,,G6B,112,4764,22,94.05402956595975,0.36983240223463787,0.11671162856737186,0.0032356473738335526,6.0
154,5718,55-65,0,10001-20000,Lambton,Estrie,,G0M,112,4765,4,0.013513513513513514,0.41247672253258855,0.11671162856737186,0.0029539262714583423,7.0
155,5745,55-65,0,0-10000,Lac-Mégantic,Estrie,,G6B,112,4737,12,157.84517679164787,0.43854748603351884,0.11671162856737186,0.003282178976153796,7.0
156,5746,31-54,0,50001-,Lac-Mégantic,Estrie,,G6B,112,4738,4,2.0045788837210203,0.3665735567970214,0.11671162856737186,0.00252357567772216,7.0
157,5769,55-65,0,30001-50000,Saint-Ludger,Estrie,,G0M,112,4718,3,0.0,0.3985102420856616,0.11671162856737186,0.0018818950459119689,7.0
158,5773,0,0,20001-30000,Sainte-Cécile-de-Whitton,Estrie,,G0Y,112,4705,12,66.09804756214568,0.4352886405959025,0.11671162856737186,0.0021329953459743927,6.0
159,5775,31-54,0,20001-30000,Marston,Estrie,,G0Y,112,4709,44,1859.3898258148804,0.4860335195530709,0.11671162856737186,0.0180423023481991,6.0
160,5814,31-54,1,10001-20000,Marston,Estrie,,G0Y,112,4664,98,5842.530842239091,0.5716945996275595,0.11671162856737186,0.014120614913494615,5.0
161,5821,0,\N,,Nantes,Estrie,,G6B,112,4657,578,5862.236888494365,0.7020484171322158,0.11671162856737186,0.20285307234143002,6.0
162,7327,0,\N,,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,2434,14,0.0,0.31471135940409695,0.11671162856737186,0.002527725527074082,0.0
163,7380,66-80,0,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,3089,1,0.0,0.3985102420856616,0.11671162856737186,0.08809445079101973,0.0
164,8338,55-65,0,50001-,Montréal,Montréal,Côte-des-Neiges--Notre-Dame-de-Grâce,H4B,88,2107,1,0.0,0.31471135940409695,0.11671162856737186,0.0019280257945664056,0.0
165,8343,31-54,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,2112,2,0.0,0.31471135940409695,0.11671162856737186,0.001974156543220842,0.0
166,8385,0,0,0,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H1Z,104,2076,1,0.0,0.31471135940409695,0.11671162856737186,0.0019280257945664056,0.0
167,8589,0,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,1861,1,0.0,0.31471135940409695,0.11671162856737186,0.0019280257945664056,0.0
168,8625,81-95,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1825,1,0.0,0.31471135940409695,0.11671162856737186,0.0019280257945664056,0.0
169,8657,66-80,0,0-10000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1792,1,0.0,0.31471135940409695,0.11671162856737186,0.0019280257945664056,0.0
170,8715,81-95,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,1738,1,0.0,0.31471135940409695,0.11671162856737186,0.0019280257945664056,0.0
171,8716,66-80,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1739,2,0.0,0.31471135940409695,0.11671162856737186,0.001974156543220842,0.0
