id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid
2217,0,0,20001-30000,Rimouski,Bas-Saint-Laurent,,G0L,118,8256
2562,66-80,0,20001-30000,Rimouski,Bas-Saint-Laurent,,G5L,118,7920
3293,66-80,1,20001-30000,Rimouski,Bas-Saint-Laurent,,G5L,118,7180
3321,66-80,1,30001-50000,Rimouski,Bas-Saint-Laurent,,G5N,118,7154
3516,31-54,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,6970
3573,81-95,0,0,Rimouski,Bas-Saint-Laurent,,G5L,118,6912
3583,55-65,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5N,118,6899
3591,66-80,0,20001-30000,Rimouski,Bas-Saint-Laurent,,G5N,118,6883
3705,31-54,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,6771
3857,0,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,6607
3917,81-95,1,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,6543
4082,31-54,1,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,118,6380
4120,31-54,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,6379
4138,66-80,0,20001-30000,Saint-Charles-Garnier,Bas-Saint-Laurent,,G0K,108,6328
4232,55-65,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,118,6227
4236,66-80,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,6231
4334,31-54,1,10001-20000,Montréal,Montréal,Le Plateau-Mont-Royal,H1H,114,6136
4509,31-54,0,30001-50000,Rimouski,Bas-Saint-Laurent,,G5L,108,6057
4520,31-54,0,10001-20000,Québec,Capitale-Nationale,Les Rivières,G2B,2,5988
4597,55-65,1,10001-20000,Rimouski,Bas-Saint-Laurent,,G0L,108,5879
4760,66-80,0,0,Rimouski,Bas-Saint-Laurent,,G5L,108,5710
4763,66-80,0,30001-50000,Rimouski,Bas-Saint-Laurent,,G5N,118,5713
4861,66-80,0,10001-20000,Longueuil,Montérégie,Le Vieux-Longueuil,J4H,115,5603
4862,66-80,1,10001-20000,Longueuil,Montérégie,Le Vieux-Longueuil,J4H,115,5604
4953,31-54,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,5521
4954,81-95,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,5522
5126,55-65,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,5345
5430,31-54,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5N,108,5039
5548,31-54,0,30001-50000,Rimouski,Bas-Saint-Laurent,,G5L,108,4926
5743,31-54,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,4735
5813,31-54,1,50001-,Rimouski,Bas-Saint-Laurent,,G0L,108,4663
5920,81-95,0,30001-50000,Rimouski,Bas-Saint-Laurent,,G5L,108,4553
6066,66-80,1,30001-50000,Rimouski,Bas-Saint-Laurent,,G7T,108,4407
6199,66-80,1,20001-30000,Rimouski,Bas-Saint-Laurent,,G5N,118,4278
6251,31-54,0,50001-,Rimouski,Bas-Saint-Laurent,,G5M,108,4225
6271,55-65,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,118,4197
6371,31-54,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,4099
6419,0,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,4062
6542,31-54,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,3933
6547,0,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,3927
6602,0,0,30001-50000,Rimouski,Bas-Saint-Laurent,,G0L,108,3876
6606,66-80,1,30001-50000,Rimouski,Bas-Saint-Laurent,,G5L,108,3866
6618,0,0,20001-30000,Rimouski,Bas-Saint-Laurent,,G5M,108,3862
6634,31-54,0,50001-,Rimouski,Bas-Saint-Laurent,,G5L,108,3842
6705,31-54,0,30001-50000,Saint-Anaclet-de-Lessard,Bas-Saint-Laurent,,G0K,108,3769
6741,66-80,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5N,118,3731
6742,66-80,0,30001-50000,Rimouski,Bas-Saint-Laurent,,G5L,108,3732
6744,31-54,0,20001-30000,Rimouski,Bas-Saint-Laurent,,G0L,108,3735
6887,0,\N,,Rimouski,Bas-Saint-Laurent,,G5L,108,3585
7210,81-95,1,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1N,114,3251
7624,55-65,1,10001-20000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2E,88,2841
7627,66-80,0,0,Rimouski,Bas-Saint-Laurent,,G5L,118,2844
7977,66-80,1,0-10000,Rimouski,Bas-Saint-Laurent,,G0L,118,2482
