source,target,duree,date,service,detailservice,accorderie,id
289,3521,,2022-10-03,,,,
4746,5075,,2016-01-11,,,,
1238,4295,,2017-03-05,,,,
1614,4881,,2021-09-06,,,,
4413,5143,,2015-07-12,,,,
1691,5365,,2016-07-28,,,,
1436,3241,,2019-04-07,,,,
3640,5311,,2020-11-06,,,,
599,4922,,2017-10-22,,,,
1335,1858,,2020-10-28,,,,
1369,1687,,2022-01-31,,,,
954,4305,,2020-11-30,,,,
3841,4146,,2022-06-19,,,,
750,4262,,2019-11-05,,,,
4037,5558,,2019-07-05,,,,
4114,4656,,2016-03-29,,,,
2546,4599,,2020-12-23,,,,
2577,5578,,2020-07-07,,,,
1464,4922,,2021-09-13,,,,
3209,5552,,2020-12-27,,,,
3785,5589,,2021-11-16,,,,
3262,4683,,2021-10-08,,,,
2055,3260,,2018-08-19,,,,
104,4392,,2020-04-21,,,,
1864,3120,,2021-02-21,,,,
1188,3838,,2019-12-05,,,,
618,3812,,2018-09-14,,,,
1858,1938,,2021-06-12,,,,
4426,5543,,2022-08-30,,,,
3210,3242,,2022-10-08,,,,
2215,3043,,2020-11-09,,,,
3070,5224,,2018-01-06,,,,
1195,2545,,2017-12-02,,,,
1807,4101,,2021-08-26,,,,
1296,1480,,2022-07-04,,,,
166,5046,,2018-04-19,,,,
342,3057,,2021-08-31,,,,
20,1714,,2016-08-04,,,,
2397,5215,,2022-06-27,,,,
956,4757,,2018-07-19,,,,
2776,5016,,2016-02-25,,,,
911,4040,,2020-03-06,,,,
3551,4719,,2018-07-25,,,,
758,2454,,2022-06-11,,,,
2144,3098,,2022-02-19,,,,
625,2298,,2022-11-17,,,,
384,671,,2013-12-27,,,,
3065,5084,,2017-12-16,,,,
567,1029,,2018-01-26,,,,
280,1377,,2017-05-28,,,,
1976,4721,,2019-08-31,,,,
773,5467,,2018-08-20,,,,
4324,5467,,2021-02-11,,,,
3988,4324,,2020-07-24,,,,
1858,2741,,2022-07-07,,,,
3544,4470,,2020-11-27,,,,
1265,2393,,2021-10-24,,,,
2492,3946,,2017-10-23,,,,
538,1335,,2022-07-01,,,,
1153,3229,,2016-08-12,,,,
28,5422,,2020-07-07,,,,
3367,4083,,2021-12-25,,,,
1244,4983,,2015-11-14,,,,
911,2806,,2022-03-09,,,,
360,2355,,2018-03-18,,,,
134,3229,,2021-01-14,,,,
143,2961,,2013-12-18,,,,
3365,4129,,2015-06-10,,,,
454,4033,,2021-06-26,,,,
1577,3102,,2018-12-30,,,,
1127,1854,,2022-06-09,,,,
647,2690,,2017-09-05,,,,
1552,1785,,2020-09-24,,,,
3603,3662,,2022-05-15,,,,
400,1526,,2020-07-08,,,,
2130,5365,,2021-06-06,,,,
648,2387,,2022-11-11,,,,
1376,3390,,2020-04-02,,,,
1661,5475,,2017-05-12,,,,
384,5020,,2018-05-25,,,,
3383,5091,,2022-02-24,,,,
822,2387,,2014-12-07,,,,
2050,3861,,2020-02-28,,,,
3161,4701,,2019-08-06,,,,
384,1926,,2015-01-09,,,,
1858,4058,,2019-01-20,,,,
141,1615,,2016-06-11,,,,
3539,5452,,2019-03-19,,,,
767,2671,,2018-04-26,,,,
1335,1436,,2020-05-11,,,,
4092,4969,,2015-03-05,,,,
1004,4485,,2020-08-24,,,,
1895,2935,,2022-06-20,,,,
621,4037,,2019-03-20,,,,
3569,4054,,2019-02-13,,,,
1515,3447,,2016-10-13,,,,
339,4922,,2021-01-24,,,,
3688,4453,,2021-12-28,,,,
500,644,,2020-12-24,,,,
1678,5349,,2016-03-01,,,,
3239,4396,,2021-03-08,,,,
5055,5365,,2020-03-20,,,,
1425,5401,,2022-12-27,,,,
2516,5050,,2019-11-03,,,,
2455,5386,,2018-02-08,,,,
2771,2999,,2013-08-15,,,,
28,2930,,2021-03-13,,,,
2589,2656,,2021-03-08,,,,
1858,3260,,2018-02-28,,,,
1196,1858,,2020-01-29,,,,
3229,5323,,2021-10-30,,,,
384,4528,,2022-12-23,,,,
3262,4601,,2018-04-19,,,,
1753,1858,,2019-06-02,,,,
3203,4590,,2022-09-15,,,,
174,3535,,2021-09-19,,,,
1480,4789,,2022-02-01,,,,
621,5531,,2021-07-03,,,,
4180,4507,,2016-12-01,,,,
1783,4321,,2022-06-12,,,,
2456,4207,,2022-12-04,,,,
534,3224,,2017-04-13,,,,
1374,3229,,2022-10-22,,,,
87,562,,2021-07-11,,,,
1858,3492,,2020-07-21,,,,
1477,5064,,2018-08-20,,,,
2188,2547,,2016-02-22,,,,
5268,5365,,2021-05-16,,,,
538,4114,,2021-02-17,,,,
1611,1937,,2018-08-30,,,,
476,3381,,2022-09-07,,,,
1121,3075,,2021-11-17,,,,
3262,3268,,2022-05-13,,,,
4594,4691,,2022-10-04,,,,
2142,4054,,2014-06-19,,,,
2009,3644,,2021-10-24,,,,
80,1007,,2015-06-15,,,,
1360,4174,,2022-04-17,,,,
4746,5404,,2018-09-28,,,,
1858,3871,,2018-07-20,,,,
3179,3262,,2019-05-08,,,,
1869,3262,,2020-10-26,,,,
384,2306,,2022-10-18,,,,
699,1053,,2021-09-24,,,,
2879,4261,,2017-02-18,,,,
4434,4578,,2020-07-04,,,,
4691,5215,,2018-01-10,,,,
4054,4922,,2021-07-01,,,,
1436,4008,,2019-10-02,,,,
2444,3643,,2015-05-06,,,,
3824,4054,,2015-10-27,,,,
4305,4526,,2018-07-27,,,,
1231,5409,,2020-02-03,,,,
361,4689,,2020-11-07,,,,
567,5440,,2017-04-21,,,,
1208,1406,,2019-08-28,,,,
1570,1611,,2015-09-20,,,,
780,3768,,2020-07-15,,,,
3471,3504,,2015-10-14,,,,
2900,4058,,2020-03-14,,,,
3288,4471,,2019-05-10,,,,
3499,4551,,2017-11-19,,,,
1858,5365,,2018-06-17,,,,
3996,5240,,2018-10-29,,,,
1858,2799,,2021-09-04,,,,
4052,4881,,2021-12-29,,,,
887,4945,,2019-04-03,,,,
3229,4746,,2022-05-27,,,,
638,4592,,2022-12-18,,,,
1900,4929,,2020-02-07,,,,
2840,4703,,2022-11-09,,,,
2821,5415,,2016-11-23,,,,
2125,2152,,2020-11-16,,,,
1382,1700,,2017-11-02,,,,
12,2833,,2021-03-24,,,,
3274,4514,,2018-06-15,,,,
384,4272,,2018-08-12,,,,
154,2930,,2018-03-27,,,,
194,1747,,2021-02-07,,,,
185,5233,,2021-03-27,,,,
928,4161,,2021-01-14,,,,
738,4819,,2018-06-21,,,,
611,5346,,2017-04-15,,,,
4840,5569,,2019-02-08,,,,
1335,2676,,2021-02-21,,,,
1580,4815,,2017-07-19,,,,
1892,5384,,2019-09-04,,,,
1807,4848,,2019-01-29,,,,
227,3758,,2022-08-04,,,,
301,4964,,2020-07-27,,,,
412,1004,,2019-05-30,,,,
3414,5590,,2013-09-07,,,,
3262,5000,,2020-08-16,,,,
4030,4922,,2014-01-14,,,,
1858,4676,,2019-01-29,,,,
2788,2930,,2016-06-21,,,,
2898,5543,,2020-08-10,,,,
1177,5506,,2022-11-28,,,,
3531,5365,,2018-11-05,,,,
3609,4054,,2020-10-10,,,,
2908,2968,,2021-12-09,,,,
2483,3492,,2020-01-25,,,,
1858,2647,,2022-04-08,,,,
57,3215,,2020-06-24,,,,
3266,4024,,2022-06-15,,,,
2306,4816,,2014-10-16,,,,
625,5315,,2015-07-15,,,,
3289,5302,,2020-02-07,,,,
1858,3905,,2021-05-03,,,,
3525,4580,,2017-02-21,,,,
842,3901,,2020-12-31,,,,
2609,4083,,2015-03-14,,,,
3098,3533,,2021-07-31,,,,
1180,1406,,2021-01-23,,,,
2088,4922,,2021-08-12,,,,
1894,2595,,2018-03-20,,,,
3958,4033,,2022-12-16,,,,
1335,3090,,2019-02-06,,,,
2000,4607,,2022-02-28,,,,
78,4046,,2022-01-05,,,,
911,3313,,2018-10-18,,,,
1916,2933,,2022-07-03,,,,
3158,5368,,2014-12-26,,,,
773,1335,,2021-01-12,,,,
1085,4062,,2016-09-24,,,,
1326,2857,,2020-12-30,,,,
620,1022,,2022-05-04,,,,
224,1959,,2021-12-16,,,,
1511,4622,,2020-08-03,,,,
992,3871,,2022-04-02,,,,
3880,5155,,2020-12-19,,,,
2930,4335,,2020-01-27,,,,
2273,4037,,2017-02-21,,,,
638,1335,,2022-05-02,,,,
478,1130,,2021-03-01,,,,
2224,4922,,2020-12-01,,,,
2758,5163,,2019-05-19,,,,
109,4456,,2017-05-29,,,,
1007,2646,,2021-04-14,,,,
1066,4923,,2022-10-12,,,,
621,5387,,2018-03-08,,,,
1211,1480,,2017-03-03,,,,
1803,3514,,2019-10-26,,,,
565,4181,,2022-12-27,,,,
594,2893,,2022-05-21,,,,
3208,4232,,2022-07-08,,,,
1129,2771,,2021-06-23,,,,
384,5365,,2018-07-25,,,,
561,2352,,2018-08-17,,,,
1335,2191,,2017-10-20,,,,
1858,3872,,2019-10-11,,,,
618,3333,,2019-04-24,,,,
286,5543,,2017-03-31,,,,
3559,3796,,2017-02-03,,,,
2789,4607,,2014-11-15,,,,
1005,1177,,2020-12-21,,,,
1419,1858,,2018-03-03,,,,
2488,4380,,2017-02-14,,,,
1892,4939,,2018-08-18,,,,
1765,4380,,2020-09-30,,,,
4005,4114,,2022-03-24,,,,
977,1858,,2021-04-24,,,,
532,3189,,2016-10-28,,,,
3912,4295,,2021-03-13,,,,
657,5249,,2020-03-06,,,,
1007,1480,,2022-01-09,,,,
715,4533,,2021-09-20,,,,
308,618,,2022-01-22,,,,
314,4817,,2021-08-01,,,,
548,3229,,2019-04-05,,,,
2177,4746,,2014-03-19,,,,
1363,1900,,2021-01-27,,,,
59,3908,,2018-10-07,,,,
1253,4271,,2017-06-20,,,,
1644,3262,,2020-05-15,,,,
1858,4770,,2017-02-21,,,,
1208,4619,,2018-02-14,,,,
1848,2618,,2020-03-10,,,,
441,567,,2018-09-15,,,,
2312,4922,,2018-12-16,,,,
2372,3530,,2022-10-21,,,,
1619,5056,,2022-01-16,,,,
3160,4278,,2015-03-01,,,,
3038,3327,,2016-11-25,,,,
1858,5191,,2019-01-16,,,,
351,1719,,2022-09-29,,,,
1892,3367,,2021-09-23,,,,
1903,4263,,2021-05-25,,,,
373,934,,2022-04-03,,,,
384,4510,,2022-02-20,,,,
441,754,,2022-03-28,,,,
3031,3262,,2017-08-25,,,,
3567,4573,,2018-02-22,,,,
3878,4123,,2022-09-05,,,,
3798,5543,,2021-01-09,,,,
1854,2375,,2022-11-09,,,,
1408,5020,,2018-01-22,,,,
441,4058,,2020-11-22,,,,
928,4816,,2022-06-21,,,,
7,1063,,2016-12-29,,,,
611,4746,,2022-11-16,,,,
654,4333,,2022-11-14,,,,
3697,4123,,2020-10-20,,,,
844,1251,,2022-03-11,,,,
2488,5417,,2020-10-07,,,,
259,4738,,2020-03-29,,,,
308,2868,,2022-10-16,,,,
1684,2100,,2018-10-12,,,,
231,4922,,2019-02-27,,,,
513,1560,,2021-04-05,,,,
407,4944,,2022-05-28,,,,
2031,4533,,2019-07-17,,,,
1405,4033,,2022-08-06,,,,
4852,5143,,2022-05-21,,,,
1428,5182,,2019-01-29,,,,
2332,4372,,2016-07-16,,,,
1603,2930,,2021-12-15,,,,
538,611,,2020-06-07,,,,
2619,5219,,2019-06-13,,,,
635,2885,,2020-12-13,,,,
1345,1532,,2022-02-26,,,,
3373,3769,,2022-08-21,,,,
1069,4912,,2015-10-02,,,,
1012,2682,,2016-11-25,,,,
1224,4802,,2017-09-01,,,,
1432,4434,,2021-03-16,,,,
2685,3685,,2020-03-04,,,,
92,1858,,2021-05-29,,,,
85,1588,,2020-09-10,,,,
384,1894,,2020-04-22,,,,
1369,2788,,2017-06-30,,,,
1804,3320,,2020-03-31,,,,
138,3095,,2017-06-11,,,,
2696,4294,,2018-05-20,,,,
1907,2080,,2022-08-07,,,,
3293,3465,,2016-07-18,,,,
1807,3165,,2018-06-26,,,,
2503,2650,,2021-08-14,,,,
3038,4094,,2021-04-01,,,,
659,4148,,2022-06-01,,,,
1482,1546,,2022-12-11,,,,
539,3333,,2021-03-21,,,,
715,5054,,2022-11-11,,,,
442,1742,,2019-01-09,,,,
2930,3282,,2019-07-28,,,,
1223,3504,,2015-09-21,,,,
174,2662,,2015-10-13,,,,
2930,3913,,2021-01-02,,,,
3260,4922,,2018-09-04,,,,
2752,2996,,2017-12-16,,,,
567,3206,,2022-08-02,,,,
1784,2328,,2021-05-22,,,,
801,4449,,2016-04-22,,,,
2080,2751,,2021-12-23,,,,
1386,3848,,2015-06-15,,,,
1858,3677,,2016-07-15,,,,
1615,4192,,2015-01-21,,,,
340,3102,,2020-01-19,,,,
1821,1910,,2016-02-11,,,,
3095,3550,,2021-02-28,,,,
3421,5230,,2022-02-02,,,,
4058,5251,,2017-03-31,,,,
2387,3257,,2020-11-11,,,,
1480,5434,,2018-12-14,,,,
1296,5373,,2022-07-07,,,,
1386,1399,,2022-02-18,,,,
2298,4703,,2015-09-24,,,,
2930,5215,,2016-08-27,,,,
1868,3119,,2022-05-09,,,,
384,5001,,2021-08-26,,,,
703,4458,,2021-02-02,,,,
3619,4922,,2022-03-03,,,,
3239,4922,,2016-01-23,,,,
2318,5511,,2020-12-18,,,,
1674,5215,,2016-04-05,,,,
1312,3935,,2015-07-10,,,,
594,4922,,2021-05-04,,,,
2930,4085,,2019-07-15,,,,
792,5509,,2020-10-25,,,,
1446,5035,,2022-01-27,,,,
3739,5340,,2018-03-25,,,,
2932,3219,,2018-07-03,,,,
1889,4037,,2021-02-20,,,,
1963,2724,,2019-03-28,,,,
4126,5404,,2018-04-05,,,,
2864,5589,,2019-02-14,,,,
613,1585,,2022-11-08,,,,
86,757,,2018-11-10,,,,
2266,2419,,2018-03-29,,,,
587,4770,,2020-02-05,,,,
4005,4816,,2019-12-03,,,,
13,3297,,2019-12-05,,,,
2279,3263,,2013-09-12,,,,
1480,4077,,2016-02-26,,,,
2277,5415,,2020-03-23,,,,
956,1335,,2017-10-08,,,,
855,1661,,2016-03-30,,,,
3843,4450,,2020-10-04,,,,
1480,5540,,2022-10-05,,,,
1858,2782,,2022-10-20,,,,
320,2444,,2022-02-22,,,,
594,2318,,2015-06-13,,,,
3467,4953,,2022-03-14,,,,
2097,3342,,2013-04-12,,,,
5164,5503,,2021-03-23,,,,
3286,4207,,2015-12-10,,,,
638,4240,,2018-08-31,,,,
3567,4871,,2019-06-12,,,,
4922,5460,,2020-05-03,,,,
865,5215,,2017-12-22,,,,
3668,3996,,2021-09-24,,,,
1337,3970,,2022-07-23,,,,
5196,5238,,2020-04-16,,,,
1858,5395,,2022-07-19,,,,
2224,3262,,2015-08-25,,,,
1005,1169,,2017-12-30,,,,
1900,4923,,2018-07-07,,,,
2620,3634,,2020-02-20,,,,
592,3999,,2016-04-24,,,,
1708,1858,,2015-10-04,,,,
1464,4013,,2014-07-31,,,,
2036,2925,,2017-11-09,,,,
538,761,,2021-09-22,,,,
2346,3260,,2020-09-01,,,,
794,4963,,2018-04-14,,,,
1930,4922,,2022-02-07,,,,
1695,2337,,2021-04-20,,,,
2380,4680,,2018-09-12,,,,
1367,1492,,2019-04-19,,,,
2284,5151,,2020-07-21,,,,
87,547,,2021-11-15,,,,
2908,3958,,2020-08-24,,,,
5035,5179,,2021-07-19,,,,
1031,5308,,2017-02-26,,,,
1921,4913,,2018-08-03,,,,
125,5541,,2022-01-06,,,,
2143,4037,,2019-04-14,,,,
2668,3838,,2017-02-26,,,,
1708,5038,,2020-09-06,,,,
1030,2930,,2022-07-19,,,,
20,1958,,2020-02-27,,,,
1335,3420,,2022-07-26,,,,
333,4098,,2020-09-12,,,,
2648,3572,,2021-04-06,,,,
2602,3171,,2020-05-16,,,,
3206,5598,,2016-06-19,,,,
1858,4967,,2019-02-05,,,,
582,2597,,2015-11-14,,,,
496,1858,,2020-02-02,,,,
1647,2968,,2020-05-01,,,,
1828,3643,,2014-04-20,,,,
1165,3980,,2020-02-04,,,,
1358,5205,,2018-05-06,,,,
1868,3958,,2020-01-07,,,,
1706,4434,,2021-03-23,,,,
437,4903,,2022-09-02,,,,
1197,2785,,2020-05-21,,,,
4390,4548,,2021-09-22,,,,
2562,3957,,2021-12-29,,,,
4207,4212,,2014-11-15,,,,
860,3313,,2013-05-20,,,,
2931,5581,,2021-04-12,,,,
315,921,,2017-10-20,,,,
3183,4353,,2017-06-26,,,,
384,2893,,2016-04-26,,,,
375,2381,,2017-06-16,,,,
5051,5215,,2020-08-12,,,,
2979,3963,,2018-08-02,,,,
1926,3874,,2022-07-21,,,,
452,2045,,2019-02-13,,,,
1858,4363,,2019-12-11,,,,
1858,3036,,2022-11-09,,,,
1671,1707,,2013-09-21,,,,
621,2536,,2017-10-01,,,,
2036,4444,,2021-08-13,,,,
2448,5543,,2014-08-11,,,,
503,618,,2022-04-22,,,,
1808,4479,,2021-09-27,,,,
2830,4259,,2019-11-28,,,,
1335,2677,,2022-05-31,,,,
1471,4923,,2016-04-16,,,,
778,3222,,2020-07-16,,,,
4050,4058,,2019-07-15,,,,
895,4295,,2021-11-11,,,,
2279,4164,,2020-01-27,,,,
172,1836,,2016-10-31,,,,
2185,2479,,2017-03-25,,,,
3229,4492,,2017-08-21,,,,
1004,3316,,2022-11-10,,,,
1335,3514,,2022-07-31,,,,
4052,5238,,2020-04-22,,,,
1858,3564,,2021-08-01,,,,
1335,1386,,2021-09-01,,,,
4173,5467,,2020-04-10,,,,
1771,4406,,2020-10-16,,,,
566,4922,,2013-09-27,,,,
4810,5130,,2022-03-20,,,,
3025,4967,,2018-05-16,,,,
911,1267,,2021-01-30,,,,
1449,3467,,2021-03-07,,,,
676,3226,,2022-08-25,,,,
85,1858,,2022-11-10,,,,
1150,3262,,2015-06-20,,,,
595,4896,,2018-03-21,,,,
5342,5498,,2018-05-30,,,,
70,1858,,2021-06-12,,,,
3094,3999,,2022-09-13,,,,
2309,5190,,2020-04-11,,,,
2902,5235,,2020-04-26,,,,
2520,5570,,2021-06-27,,,,
335,3085,,2021-05-24,,,,
1813,4444,,2020-10-28,,,,
1339,4778,,2019-08-05,,,,
2224,2864,,2020-01-12,,,,
3242,4922,,2022-11-03,,,,
1464,2020,,2018-02-01,,,,
131,1286,,2021-08-17,,,,
2119,4283,,2020-02-23,,,,
665,3283,,2022-09-02,,,,
474,2455,,2019-01-14,,,,
1858,3165,,2016-01-05,,,,
3451,4131,,2019-04-11,,,,
544,4153,,2019-09-16,,,,
1858,2916,,2019-04-03,,,,
934,2582,,2019-04-28,,,,
1850,4540,,2021-02-11,,,,
1603,3522,,2021-04-27,,,,
3133,5316,,2022-07-05,,,,
46,890,,2013-01-24,,,,
4137,4783,,2022-10-06,,,,
4982,5588,,2014-05-30,,,,
260,3263,,2022-06-26,,,,
692,2805,,2021-12-25,,,,
3098,3853,,2021-11-14,,,,
2922,3539,,2021-09-07,,,,
3260,4530,,2020-11-13,,,,
2768,4070,,2020-05-21,,,,
4602,5011,,2021-03-14,,,,
2045,2652,,2020-05-09,,,,
2165,4814,,2022-01-19,,,,
1413,2112,,2022-11-19,,,,
709,5190,,2014-10-01,,,,
3347,5403,,2014-11-15,,,,
2125,5111,,2018-10-16,,,,
4164,5143,,2022-08-03,,,,
703,2512,,2020-05-04,,,,
137,1858,,2022-05-12,,,,
4349,4527,,2013-08-31,,,,
848,2104,,2018-04-13,,,,
626,1159,,2016-06-05,,,,
3478,5584,,2016-07-01,,,,
3102,5264,,2018-06-30,,,,
2777,3788,,2021-04-28,,,,
908,1120,,2018-06-12,,,,
402,567,,2021-03-19,,,,
1341,3533,,2018-03-29,,,,
1708,3239,,2022-08-29,,,,
3260,4922,,2022-02-26,,,,
3047,4365,,2019-12-13,,,,
3179,3949,,2021-12-03,,,,
800,2454,,2016-11-14,,,,
1880,4506,,2022-10-12,,,,
2897,3098,,2020-09-03,,,,
2881,4058,,2018-03-04,,,,
4154,4922,,2019-10-08,,,,
860,4434,,2019-07-12,,,,
4276,4922,,2018-05-10,,,,
2918,4367,,2017-02-22,,,,
364,3390,,2020-10-29,,,,
4390,4439,,2016-02-16,,,,
129,1858,,2021-09-07,,,,
249,3770,,2022-08-23,,,,
1469,3070,,2013-05-23,,,,
417,1981,,2019-11-23,,,,
868,2743,,2022-08-04,,,,
4207,4795,,2020-03-30,,,,
2549,2630,,2018-07-09,,,,
1509,3539,,2020-06-15,,,,
1858,3886,,2020-08-08,,,,
3958,5087,,2022-11-23,,,,
1898,4446,,2018-11-13,,,,
310,2321,,2020-04-20,,,,
699,1335,,2014-02-22,,,,
2685,4445,,2016-12-21,,,,
2446,3514,,2019-11-26,,,,
3464,4210,,2017-02-08,,,,
4123,4251,,2022-02-10,,,,
3229,4922,,2022-03-14,,,,
551,3408,,2022-01-13,,,,
699,3348,,2017-08-14,,,,
1327,3958,,2021-03-29,,,,
420,1377,,2020-08-04,,,,
2848,3600,,2015-05-03,,,,
757,3071,,2018-04-19,,,,
804,3798,,2021-06-10,,,,
443,2788,,2017-03-09,,,,
751,2854,,2013-06-02,,,,
1665,3378,,2022-04-11,,,,
668,688,,2016-08-07,,,,
787,1885,,2018-10-05,,,,
4328,4922,,2018-05-24,,,,
928,1227,,2019-08-22,,,,
647,3467,,2022-10-07,,,,
581,3941,,2016-01-08,,,,
2668,4282,,2019-03-04,,,,
1376,1926,,2020-07-21,,,,
911,2239,,2019-12-17,,,,
1131,4946,,2022-02-08,,,,
85,4202,,2022-08-12,,,,
739,5378,,2021-10-31,,,,
567,3098,,2021-05-06,,,,
2249,3476,,2018-06-27,,,,
620,3164,,2020-08-12,,,,
4315,4900,,2016-09-17,,,,
2158,3530,,2019-02-06,,,,
98,3223,,2020-10-25,,,,
1820,1858,,2015-02-09,,,,
65,1823,,2021-12-17,,,,
1566,3630,,2015-05-14,,,,
1672,3117,,2020-02-27,,,,
2957,4441,,2020-06-18,,,,
2387,5245,,2019-04-30,,,,
1676,3260,,2019-03-26,,,,
1858,2108,,2018-08-27,,,,
1858,2734,,2021-05-16,,,,
426,2276,,2022-08-28,,,,
984,4746,,2019-05-15,,,,
934,3980,,2022-01-06,,,,
3229,4938,,2016-05-27,,,,
1948,2614,,2019-04-27,,,,
3245,3300,,2015-10-07,,,,
723,2999,,2021-04-03,,,,
392,1319,,2018-10-02,,,,
928,3615,,2020-12-29,,,,
1326,5510,,2022-08-06,,,,
2136,2165,,2020-12-15,,,,
76,4859,,2020-06-08,,,,
384,1446,,2017-01-10,,,,
1858,3291,,2018-12-11,,,,
2855,4757,,2015-03-10,,,,
1022,5238,,2022-11-28,,,,
1384,3161,,2018-05-10,,,,
2611,2894,,2019-10-09,,,,
72,3958,,2022-06-08,,,,
2400,3564,,2021-09-05,,,,
929,1870,,2017-07-21,,,,
3829,4428,,2020-02-23,,,,
1858,4839,,2019-02-03,,,,
2674,3112,,2022-07-30,,,,
2592,4283,,2021-07-24,,,,
116,1510,,2020-01-30,,,,
884,4028,,2019-07-12,,,,
2734,3976,,2019-12-31,,,,
712,4003,,2022-07-31,,,,
2404,4524,,2017-11-22,,,,
1590,3929,,2020-12-14,,,,
3102,3653,,2022-05-02,,,,
1858,4293,,2020-07-18,,,,
1873,4205,,2022-07-22,,,,
1678,2788,,2015-05-10,,,,
1900,5365,,2020-12-27,,,,
1384,5526,,2016-07-18,,,,
4601,5125,,2019-12-24,,,,
1858,4204,,2017-01-04,,,,
1320,4024,,2016-12-07,,,,
642,3684,,2022-02-28,,,,
757,5310,,2018-12-18,,,,
647,782,,2019-06-10,,,,
1204,4923,,2016-03-12,,,,
117,3841,,2019-03-12,,,,
1007,1895,,2022-08-17,,,,
4920,5002,,2013-05-21,,,,
1812,5404,,2022-06-01,,,,
822,2453,,2018-01-05,,,,
2489,2856,,2022-12-12,,,,
4368,4922,,2018-06-06,,,,
895,1884,,2017-07-12,,,,
2900,3770,,2019-03-18,,,,
1572,2435,,2018-04-05,,,,
443,1963,,2019-01-04,,,,
407,2850,,2019-12-13,,,,
3224,5533,,2021-12-06,,,,
4149,5377,,2022-05-15,,,,
928,1856,,2019-07-25,,,,
2054,4292,,2016-08-15,,,,
