id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid
5355,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,5120
5356,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,5121
5423,55-65,0,20001-30000,Québec,Capitale-Nationale,Les Rivières,G1M,2,5043
5457,55-65,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,5016
5477,55-65,1,50001-,Québec,Capitale-Nationale,Les Rivières,G1M,2,4995
5534,55-65,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,4938
5561,55-65,1,20001-30000,Québec,Capitale-Nationale,Les Rivières,G1M,2,4922
5626,55-65,0,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,4849
5892,55-65,1,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,4585
5935,55-65,1,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,4542
5938,55-65,1,0,Québec,Capitale-Nationale,Beauport,G1E,2,4545
5961,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,4517
6146,55-65,0,30001-50000,Québec,Capitale-Nationale,Beauport,G1C,2,4330
6158,55-65,0,30001-50000,Québec,Capitale-Nationale,Beauport,G1C,2,4309
6375,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,4108
6380,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,4091
6412,55-65,0,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,4064
6527,55-65,0,50001-,Lac-Beauport,Capitale-Nationale,,G3B,2,3946
6551,55-65,0,0-10000,Trois-Rivières,Mauricie,Pointe du Lac,G9A,86,3923
6552,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9A,86,3924
7032,18-30,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,3447
7035,55-65,1,10001-20000,Québec,Capitale-Nationale,Les Rivières,G1M,2,3436
7043,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,3444
7063,55-65,1,20001-30000,Baie-Saint-Paul,Capitale-Nationale,,G3Z,2,3412
7124,55-65,0,10001-20000,Neuville,Capitale-Nationale,,G0A,111,3348
7149,55-65,0,50001-,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1V,2,3317
7192,55-65,0,10001-20000,Lévis,Chaudière-Appalaches,Les Chutes-de-la-Chaudière-Est,G6W,2,3275
7294,55-65,0,30001-50000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8Z,86,3181
7316,55-65,0,0-10000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1X,2,3153
7323,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,3148
7408,55-65,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,3064
7409,55-65,0,0-10000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1X,2,3065
7445,55-65,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,3029
7453,55-65,0,20001-30000,Sainte-Brigitte-de-Laval,Capitale-Nationale,,G0A,2,3021
7490,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,2986
7502,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,2970
7692,55-65,1,30001-50000,Saint-Narcisse,Mauricie,,G0X,86,2779
7729,55-65,0,10001-20000,Saint-Louis,Montérégie,,J0G,86,2231
7746,55-65,0,0,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Z,86,2719
7759,55-65,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,2710
7813,55-65,0,0-10000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1V,2,2650
7848,55-65,1,0-10000,Québec,Capitale-Nationale,Charlesbourg,G1H,2,2613
7868,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2599
7877,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,2588
7963,55-65,0,10001-20000,Québec,Capitale-Nationale,Les Rivières,G1M,2,2497
7969,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,2492
8029,18-30,1,30001-50000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1T,2,2428
8054,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,2404
8106,55-65,0,20001-30000,Québec,Capitale-Nationale,Charlesbourg,G2M,2,2350
8112,55-65,0,50001-,Sainte-Sabine,Chaudière-Appalaches,,G1L,2,2342
8156,55-65,1,20001-30000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1S,2,2305
8162,55-65,0,10001-20000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G2G,2,2294
8207,55-65,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,2249
8215,55-65,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,2242
8219,55-65,1,0-10000,Québec,Capitale-Nationale,Beauport,G1E,2,2240
8252,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,2201
8279,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,2171
8282,55-65,0,10001-20000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1W,2,2174
8311,55-65,1,50001-,Québec,Capitale-Nationale,Charlesbourg,G1H,2,2139
8312,55-65,0,10001-20000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1W,2,2140
8313,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,2137
8345,55-65,1,10001-20000,Québec,Capitale-Nationale,La Haute-Saint-Charles,G3K,2,2114
8361,55-65,0,0,L'Ancienne-Lorette,Capitale-Nationale,,G1E,2,2091
8376,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,2071
8379,55-65,1,10001-20000,Québec,Capitale-Nationale,Charlesbourg,G1H,2,2070
8423,55-65,0,0-10000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1X,2,2028
8448,55-65,1,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,2009
8450,55-65,1,0-10000,Québec,Capitale-Nationale,Les Rivières,G1M,2,2002
8469,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1997
8518,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8T,86,1933
8531,55-65,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1915
8608,55-65,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,1845
8644,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1807
8660,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,1790
8667,55-65,1,10001-20000,Québec,Capitale-Nationale,Charlesbourg,G1Y,2,1784
8690,55-65,1,50001-,Québec,Capitale-Nationale,Charlesbourg,G2M,2,1760
8701,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1750
8702,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1747
8705,55-65,0,30001-50000,Château-Richer,Capitale-Nationale,,G0A,2,1744
8709,55-65,0,10001-20000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1T,2,1742
8723,55-65,0,0-10000,Québec,Capitale-Nationale,Charlesbourg,G1L,2,1729
8747,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1705
8771,55-65,0,0-10000,Québec,Capitale-Nationale,Les Rivières,G1M,2,1680
8772,55-65,1,30001-50000,Donnacona,Capitale-Nationale,,G3M,2,1678
8774,55-65,0,20001-30000,Québec,Capitale-Nationale,Charlesbourg,G1H,2,1677
8779,55-65,1,0-10000,L'Ancienne-Lorette,Capitale-Nationale,,G2E,2,1669
8781,55-65,0,0-10000,L'Ancienne-Lorette,Capitale-Nationale,,G2E,2,1671
8793,55-65,0,20001-30000,Deschambault-Grondines,Capitale-Nationale,,G0A,111,1657
8841,55-65,0,30001-50000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1614
8897,55-65,0,0-10000,Québec,Capitale-Nationale,Les Rivières,G1M,2,1558
8940,55-65,0,50001-,Québec,Capitale-Nationale,La Haute-Saint-Charles,G1X,2,1516
8944,55-65,0,10001-20000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1V,2,1509
8945,55-65,1,0-10000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1X,2,1514
8951,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1498
8962,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1488
8968,55-65,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,1485
8996,55-65,0,0-10000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1X,2,1459
9009,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,1446
9083,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1369
9090,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,1362
9215,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1231
9227,55-65,1,20001-30000,Saint-Jean-de-l'Île-d'Orléans,Capitale-Nationale,,G0A,2,1215
9274,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1166
9316,55-65,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,968
9324,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,964
9330,55-65,1,20001-30000,Saguenay,Saguenay - Lac-Saint-Jean,Jonquière,G7X,2,949
9336,55-65,0,10001-20000,Shawinigan,Mauricie,,G9N,92,946
9340,55-65,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,948
9348,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,934
9351,55-65,1,10001-20000,Lévis,Chaudière-Appalaches,Les Chutes-de-la-Chaudière-Est,G6V,2,847
9363,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1109
9389,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,910
9395,55-65,1,10001-20000,Québec,Capitale-Nationale,Beauport,G1E,2,901
9398,55-65,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,896
9418,55-65,0,20001-30000,Saint-Augustin-de-Desmaures,Capitale-Nationale,,G3A,2,887
9426,55-65,0,50001-,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Y,92,1099
9428,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,875
9431,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,868
9432,55-65,0,10001-20000,Québec,Capitale-Nationale,Beauport,G1E,2,866
9455,55-65,0,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,546
9456,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,275
9458,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9A,86,1088
9466,55-65,1,0-10000,Québec,Capitale-Nationale,Beauport,G1E,2,188
9478,55-65,0,10001-20000,Saint-Gabriel-de-Valcartier,Capitale-Nationale,,G0A,2,706
9481,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,716
9496,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,753
9535,55-65,1,0-10000,Québec,Capitale-Nationale,Les Rivières,G1M,2,120
9567,55-65,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,269
9581,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,295
9627,55-65,1,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,1059
9646,55-65,0,0,Montréal,Montréal,Côte-des-Neiges--Notre-Dame-de-Grâce,H3S,88,477
9702,55-65,1,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,148
9717,55-65,1,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1041
9719,55-65,1,0,Joliette,Lanaudière,,J6F,2,453
9723,55-65,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,197
9728,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8T,86,1040
9759,55-65,1,50001-,Québec,Capitale-Nationale,La Haute-Saint-Charles,G2A,2,673
9846,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,618
9853,55-65,1,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,364
9915,55-65,0,10001-20000,Saint-Laurent-de-l'Île-d'Orléans,Capitale-Nationale,,G0A,2,389
9927,55-65,1,10001-20000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1V,2,233
10017,55-65,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,257
10018,55-65,0,0-10000,Trois-Rivières,Mauricie,Pointe du Lac,G9B,86,1010
10070,55-65,0,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,511
10076,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,533
10080,55-65,1,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,560
10081,55-65,1,0,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1W,2,345
10098,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,219
10107,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,602
10130,55-65,1,30001-50000,Québec,Capitale-Nationale,Les Rivières,G1M,2,454
10141,55-65,0,30001-50000,Québec,Capitale-Nationale,Les Rivières,G2K,2,212
10145,55-65,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,581
10158,55-65,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,529
10171,55-65,1,0-10000,Québec,Capitale-Nationale,Charlesbourg,G1L,2,444
10177,55-65,0,0,Thetford Mines,Chaudière-Appalaches,,G6H,2,490
10180,55-65,1,0-10000,Saint-Aubert,Chaudière-Appalaches,,G0R,2,280
10181,55-65,0,0,Bedford,Montérégie,,J0J,88,259
10182,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,980
10198,55-65,1,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,401
10207,55-65,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,209
10227,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,532
10235,55-65,0,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,159
10259,55-65,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,129
10262,55-65,1,10001-20000,Québec,Capitale-Nationale,Charlesbourg,G1H,2,850
10299,55-65,1,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,385
10303,55-65,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1011
10324,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,736
