source,target,duree,date,service,detailservice,accorderie,id
187,191,03:00:00,2013-10-17,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,111.0,39855
190,191,03:00:00,2013-10-17,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,111.0,39856
182,191,03:00:00,2013-10-17,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,111.0,39857
186,191,03:00:00,2013-10-17,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,111.0,39858
189,191,03:00:00,2013-09-25,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,111.0,39863
189,191,03:00:00,2013-09-07,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,111.0,39864
173,191,03:00:00,2013-08-05,Échanges associatifs,Représentation de L'Accorderie,111.0,39865
175,191,04:00:00,2013-04-20,Échanges associatifs,Représentation de L'Accorderie,111.0,39866
175,191,06:00:00,2013-09-11,Échanges associatifs,Graphisme pour L'Accorderie,111.0,39867
186,191,03:00:00,2013-08-30,Échanges associatifs,Représentation de L'Accorderie,111.0,39989
189,191,02:30:00,2013-10-22,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,39990
188,191,03:00:00,2013-10-23,Échanges associatifs,Communications pour L'Accorderie,111.0,40034
187,191,06:00:00,2013-11-01,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40291
188,191,09:00:00,2013-11-01,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40292
182,191,03:00:00,2013-11-01,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40293
169,191,04:30:00,2013-11-01,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40294
181,191,07:00:00,2013-11-01,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40295
190,191,09:00:00,2013-11-01,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40296
186,191,06:00:00,2013-11-01,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40297
186,191,04:00:00,2013-10-25,Cuisine / Alimentation,Cuisine plats ou repas,111.0,40328
186,191,02:00:00,2013-10-26,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40329
188,191,01:00:00,2013-10-26,Échanges associatifs,Communications pour L'Accorderie,111.0,40330
168,191,03:00:00,2013-11-15,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40875
189,191,01:30:00,2013-11-05,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40438
189,191,02:00:00,2013-11-07,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40439
187,191,03:00:00,2013-11-05,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40442
187,191,03:00:00,2013-11-07,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40443
182,191,07:00:00,2013-11-08,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40526
187,191,04:00:00,2013-11-08,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40532
188,191,05:00:00,2013-11-08,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40533
169,191,05:00:00,2013-11-08,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40534
186,191,04:00:00,2013-11-08,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40535
168,191,05:00:00,2013-11-08,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40536
187,191,02:00:00,2013-11-11,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40569
187,191,04:00:00,2013-02-02,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40660
187,191,04:00:00,2013-03-06,Échanges associatifs,Rencontre de travail comité gestion,111.0,40661
187,191,04:00:00,2013-03-18,Échanges associatifs,Rencontre de travail comité gestion,111.0,40662
187,191,04:00:00,2013-04-05,Échanges associatifs,Représentation de L'Accorderie,111.0,40663
187,191,05:00:00,2013-05-02,Échanges associatifs,Rencontre de travail comité gestion,111.0,40664
187,191,04:00:00,2013-05-16,Échanges associatifs,Rencontre de travail comité gestion,111.0,40665
187,191,04:00:00,2013-05-18,Échanges associatifs,Représentation de L'Accorderie,111.0,40666
187,191,04:00:00,2013-05-29,Échanges associatifs,Rencontre de travail comité gestion,111.0,40667
187,191,04:00:00,2013-06-14,Échanges associatifs,Représentation de L'Accorderie,111.0,40668
187,191,04:00:00,2013-07-09,Échanges associatifs,Représentation de L'Accorderie,111.0,40670
186,191,04:00:00,2013-01-26,Échanges associatifs,Représentation de L'Accorderie,111.0,40678
187,191,04:00:00,2013-07-12,Échanges associatifs,Représentation de L'Accorderie,111.0,40672
187,191,04:00:00,2013-07-31,Échanges associatifs,Représentation de L'Accorderie,111.0,40673
187,191,03:00:00,2013-08-30,Échanges associatifs,Représentation de L'Accorderie,111.0,40674
187,191,03:00:00,2013-08-08,Échanges associatifs,Rencontre de travail comité gestion,111.0,40675
187,191,04:00:00,2013-09-10,Échanges associatifs,Rencontre de travail comité gestion,111.0,40676
187,191,04:00:00,2013-09-16,Échanges associatifs,Rencontre de travail comité gestion,111.0,40677
186,191,04:00:00,2013-02-02,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40679
186,191,04:00:00,2013-02-14,Échanges associatifs,Représentation de L'Accorderie,111.0,40680
182,191,05:00:00,2013-02-02,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40688
186,191,04:00:00,2013-04-03,Échanges associatifs,Représentation de L'Accorderie,111.0,40682
186,191,04:00:00,2013-04-19,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40683
186,191,04:00:00,2013-05-13,Échanges associatifs,Représentation de L'Accorderie,111.0,40684
186,191,04:00:00,2013-05-18,Échanges associatifs,Représentation de L'Accorderie,111.0,40685
186,191,04:00:00,2013-06-14,Échanges associatifs,Représentation de L'Accorderie,111.0,40686
186,191,03:00:00,2013-08-02,Échanges associatifs,Représentation de L'Accorderie,111.0,40687
182,191,04:00:00,2013-06-14,Échanges associatifs,Représentation de L'Accorderie,111.0,40689
182,191,05:00:00,2013-06-20,Échanges associatifs,Représentation de L'Accorderie,111.0,40690
182,191,04:00:00,2013-07-12,Échanges associatifs,Représentation de L'Accorderie,111.0,40691
182,191,05:00:00,2013-07-26,Échanges associatifs,Représentation de L'Accorderie,111.0,40692
182,191,02:00:00,2013-08-02,Échanges associatifs,Représentation de L'Accorderie,111.0,40693
182,191,03:00:00,2013-08-05,Échanges associatifs,Représentation de L'Accorderie,111.0,40694
182,191,04:00:00,2013-08-30,Échanges associatifs,Représentation de L'Accorderie,111.0,40695
182,191,04:00:00,2013-09-09,Échanges associatifs,Représentation de L'Accorderie,111.0,40696
184,191,01:00:00,2013-02-02,Échanges associatifs,Représentation de L'Accorderie,111.0,40697
184,191,04:00:00,2013-02-19,Échanges associatifs,Représentation de L'Accorderie,111.0,40698
184,191,03:00:00,2013-07-12,Échanges associatifs,Représentation de L'Accorderie,111.0,40699
184,191,03:00:00,2013-08-02,Échanges associatifs,Représentation de L'Accorderie,111.0,40700
184,191,03:00:00,2013-08-30,Échanges associatifs,Représentation de L'Accorderie,111.0,40701
188,191,04:00:00,2013-04-03,Échanges associatifs,Représentation de L'Accorderie,111.0,40702
188,191,05:00:00,2013-04-19,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40703
188,191,08:00:00,2013-04-30,Échanges associatifs,Représentation de L'Accorderie,111.0,40704
188,191,02:00:00,2013-05-13,Échanges associatifs,Représentation de L'Accorderie,111.0,40705
188,191,05:00:00,2013-05-18,Échanges associatifs,Représentation de L'Accorderie,111.0,40706
188,191,04:00:00,2013-06-14,Échanges associatifs,Représentation de L'Accorderie,111.0,40707
188,191,03:30:00,2013-07-09,Échanges associatifs,Accueil/réception permanence Accorderie,111.0,40708
188,191,03:00:00,2013-07-30,Échanges associatifs,Représentation de L'Accorderie,111.0,40709
188,191,03:00:00,2013-08-02,Échanges associatifs,Représentation de L'Accorderie,111.0,40710
188,191,02:00:00,2013-08-05,Échanges associatifs,Représentation de L'Accorderie,111.0,40711
188,191,04:00:00,2013-08-30,Échanges associatifs,Représentation de L'Accorderie,111.0,40712
188,191,03:00:00,2013-09-06,Échanges associatifs,Représentation de L'Accorderie,111.0,40713
182,191,04:00:00,2013-11-15,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40876
188,191,07:00:00,2013-11-16,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40877
181,191,07:00:00,2013-11-16,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40878
187,191,07:00:00,2013-11-16,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40879
169,191,07:00:00,2013-11-16,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40880
176,191,04:00:00,2013-09-25,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,40881
177,191,02:00:00,2013-11-17,Échanges associatifs,Entretien ménager des locaux,111.0,40882
187,191,04:00:00,2013-11-19,Échanges associatifs,Rencontre de travail comité gestion,111.0,40982
187,191,01:00:00,2013-11-20,Échanges associatifs,Comptabilité de L'Accorderie,111.0,40983
200,204,05:00:00,2013-11-25,Échanges associatifs,Élaboration du Journal / du Bottin,111.0,41042
200,204,03:30:00,2013-11-17,Échanges associatifs,Animation kiosque pour L'Accorderie,111.0,41215
185,191,01:30:00,2013-11-27,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,41237
182,191,04:30:00,2013-12-02,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,41311
188,191,04:00:00,2013-12-02,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,41312
188,191,02:00:00,2013-12-03,Échanges associatifs,Communications pour L'Accorderie,111.0,41313
175,191,03:00:00,2014-01-13,Échanges associatifs,Graphisme pour L'Accorderie,111.0,41954
168,191,01:00:00,2013-12-15,Échanges associatifs,Communications pour L'Accorderie,111.0,41773
182,191,03:00:00,2013-12-12,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,41527
161,190,06:00:00,2013-12-20,Travaux / Entretien / Jardinage,Fait jardinières de fleurs,111.0,60690
181,191,10:00:00,2013-12-21,Échanges associatifs,Communications pour L'Accorderie,111.0,41768
189,191,02:00:00,2013-12-20,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,41769
188,191,02:00:00,2013-12-20,Échanges associatifs,Communications pour L'Accorderie,111.0,41776
177,188,10:00:00,2013-12-28,Accompagnement / Gardiennage / Animaux,Garde d'animaux à votre maison,111.0,41798
182,186,05:00:00,2014-05-06,Informatique / Bureautique,Traitement de texte,111.0,45640
193,209,20:00:00,2013-12-20,Autres transactions,Transfert d'heures,111.0,41826
188,191,01:00:00,2014-02-10,Échanges associatifs,Communications pour L'Accorderie,111.0,42674
189,191,01:00:00,2014-01-14,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,41953
186,191,01:00:00,2014-01-14,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,41959
158,190,02:00:00,2014-01-30,Artisanat / Couture / Vêtements,Fabrication rideaux,111.0,42426
158,190,03:00:00,2014-01-30,Artisanat / Couture / Vêtements,Petites réparations vêtements,111.0,42427
189,191,03:00:00,2014-01-29,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,42434
181,191,04:30:00,2014-02-07,Échanges associatifs,Rencontre de travail comité gestion,111.0,42546
188,167,00:30:00,2014-02-09,Santé / Maternité / Esthétique,Méditation,111.0,42584
188,189,00:30:00,2014-02-09,Santé / Maternité / Esthétique,Méditation,111.0,42585
188,155,00:30:00,2014-02-09,Santé / Maternité / Esthétique,Méditation,111.0,42586
188,181,00:30:00,2014-02-09,Santé / Maternité / Esthétique,Méditation,111.0,42587
188,154,00:30:00,2014-02-09,Santé / Maternité / Esthétique,Méditation,111.0,42588
188,190,00:30:00,2014-02-09,Santé / Maternité / Esthétique,Méditation,111.0,42589
188,186,00:30:00,2014-02-09,Santé / Maternité / Esthétique,Méditation,111.0,42591
188,191,01:00:00,2014-01-12,Échanges associatifs,Communications pour L'Accorderie,111.0,42673
159,188,03:00:00,2014-02-10,Travaux / Entretien / Jardinage,Menus travaux électricité,111.0,42602
160,191,01:00:00,2014-04-03,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,43916
188,186,02:00:00,2014-02-12,Informatique / Bureautique,Initiation générale à l'informatique,111.0,42672
181,191,06:00:00,2014-02-12,Échanges associatifs,Rencontre de travail comité gestion,111.0,42754
187,191,06:00:00,2014-02-12,Échanges associatifs,Rencontre de travail comité gestion,111.0,42755
160,190,10:00:00,2014-02-12,Artisanat / Couture / Vêtements,Confection sacs réutilisables en tissu,111.0,42771
160,190,04:30:00,2014-02-12,Artisanat / Couture / Vêtements,Fabrication housses de douillettes,111.0,42772
181,191,06:00:00,2014-02-15,Accompagnement / Gardiennage / Animaux,Accompagnement sortie plein air,111.0,42812
188,186,00:30:00,2014-02-20,Sports / Loisirs / Animation,Jeu de cartomancie Zen,111.0,42893
186,188,01:00:00,2014-02-20,Cuisine / Alimentation,Cuisine plats ou repas,111.0,42894
188,190,01:00:00,2014-02-21,Sports / Loisirs / Animation,Jeu de cartomancie Zen,111.0,42903
188,182,00:30:00,2014-02-20,Sports / Loisirs / Animation,Jeu de cartomancie Zen,111.0,42904
160,162,02:00:00,2014-03-03,Cuisine / Alimentation,Initiation fabrication de pâtes alimentaires,111.0,44042
175,191,00:30:00,2014-02-27,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,43080
189,191,01:00:00,2014-02-27,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,43081
160,181,04:00:00,2014-03-08,Cuisine / Alimentation,Initiation fabrication de pâtes alimentaires,111.0,44044
160,180,02:00:00,2014-03-03,Cuisine / Alimentation,Initiation fabrication de pâtes alimentaires,111.0,44043
186,182,03:00:00,2014-03-04,Cuisine / Alimentation,Accompagnement cuisine,111.0,43220
169,182,03:00:00,2014-03-05,Santé / Maternité / Esthétique,Harmonisation énergétique,111.0,43221
177,189,01:00:00,2014-03-03,Travaux / Entretien / Jardinage,Ménage léger,111.0,43222
177,191,01:00:00,2014-03-03,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,43224
155,188,02:00:00,2014-03-08,Informatique / Bureautique,Dépannage pour ordinateurs P.C.,111.0,43232
175,191,06:00:00,2014-03-06,Échanges associatifs,Représentation de L'Accorderie,111.0,43299
181,191,06:00:00,2014-03-06,Échanges associatifs,Animation kiosque pour L'Accorderie,111.0,43300
186,190,01:00:00,2014-03-09,Cuisine / Alimentation,Cuisine plats ou repas,111.0,43301
169,191,06:00:00,2014-03-22,Échanges associatifs,Représentation de L'Accorderie,111.0,43585
190,186,01:00:00,2014-03-09,Informatique / Bureautique,Traitement de texte,111.0,43895
190,186,02:00:00,2014-03-24,Informatique / Bureautique,Traitement de texte,111.0,43896
190,186,01:00:00,2014-04-03,Informatique / Bureautique,Traitement de texte,111.0,43897
186,191,01:00:00,2014-03-27,Échanges associatifs,Représentation de L'Accorderie,111.0,43898
169,191,04:30:00,2014-04-02,Échanges associatifs,Rencontre de travail comité gestion,111.0,43900
189,191,01:00:00,2014-03-27,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,43901
189,191,01:00:00,2014-04-03,Informatique / Bureautique,Initiation générale à l'informatique,111.0,43902
187,191,04:00:00,2013-06-18,Échanges associatifs,Rencontre de travail comité gestion,111.0,43905
187,191,04:00:00,2013-10-08,Échanges associatifs,Rencontre de travail comité gestion,111.0,43906
187,191,04:00:00,2014-03-05,Échanges associatifs,Rencontre de travail comité gestion,111.0,43909
187,191,04:00:00,2014-04-02,Échanges associatifs,Rencontre de travail comité gestion,111.0,43908
189,160,00:30:00,2014-04-05,Informatique / Bureautique,Initiation générale à l'informatique,111.0,43917
169,182,02:00:00,2014-04-02,Santé / Maternité / Esthétique,Harmonisation énergétique,111.0,43952
160,181,02:00:00,2014-04-05,Cuisine / Alimentation,Initiation fabrication de pâtes alimentaires,111.0,44046
190,191,04:00:00,2013-01-26,Échanges associatifs,Représentation de L'Accorderie,111.0,44280
190,186,02:00:00,2014-04-14,Informatique / Bureautique,Traitement de texte,111.0,44281
190,191,04:00:00,2013-02-02,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,44282
190,191,04:00:00,2013-02-14,Échanges associatifs,Représentation de L'Accorderie,111.0,44283
190,191,04:00:00,2013-04-03,Échanges associatifs,Organisation / animation activité de L'Accorderie,111.0,44284
190,191,04:00:00,2013-04-19,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,44285
190,191,04:00:00,2013-05-13,Échanges associatifs,Représentation de L'Accorderie,111.0,44286
190,191,04:00:00,2013-05-18,Échanges associatifs,Représentation de L'Accorderie,111.0,44287
190,191,04:00:00,2013-06-14,Échanges associatifs,Organisation / animation activité de L'Accorderie,111.0,44288
190,191,03:00:00,2013-08-02,Échanges associatifs,Organisation / animation activité de L'Accorderie,111.0,44289
190,191,03:00:00,2013-08-30,Échanges associatifs,Organisation / animation activité de L'Accorderie,111.0,44290
190,191,04:00:00,2013-09-13,Échanges associatifs,Organisation / animation activité de L'Accorderie,111.0,44291
190,191,04:00:00,2013-09-21,Échanges associatifs,Organisation / animation activité de L'Accorderie,111.0,44292
190,191,03:00:00,2013-09-24,Échanges associatifs,Organisation / animation activité de L'Accorderie,111.0,44293
190,191,06:00:00,2013-09-25,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,111.0,44294
190,191,05:00:00,2013-01-05,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44295
190,191,05:00:00,2013-01-12,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44296
190,191,05:00:00,2013-01-19,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44297
190,191,05:00:00,2013-02-09,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44298
190,191,05:00:00,2013-02-23,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44299
190,191,05:00:00,2013-03-02,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,44300
190,191,05:00:00,2013-03-09,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,44301
190,191,05:00:00,2013-03-16,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,44302
190,191,05:00:00,2013-03-23,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,44303
190,191,05:00:00,2013-03-30,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,44304
190,191,05:00:00,2013-04-13,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,44305
190,191,05:00:00,2013-04-27,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,44306
190,191,05:00:00,2013-05-04,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44307
190,191,05:00:00,2013-05-11,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44308
190,191,05:00:00,2013-05-25,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44309
190,191,05:00:00,2013-06-01,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44310
190,191,05:00:00,2013-06-08,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44311
190,191,05:00:00,2013-06-22,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44312
190,191,05:00:00,2013-06-29,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44313
190,191,05:00:00,2013-07-06,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44314
190,191,05:00:00,2013-07-13,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44315
190,191,05:00:00,2013-07-27,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44316
190,191,05:00:00,2013-08-09,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44317
190,191,05:00:00,2013-08-16,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,44318
190,191,05:00:00,2013-08-23,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,44319
190,191,05:00:00,2013-09-14,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,44320
190,191,05:00:00,2013-09-28,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,44321
190,191,05:00:00,2013-10-05,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,44322
190,191,05:00:00,2013-10-12,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,44323
190,191,05:00:00,2013-10-26,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,44324
190,191,05:00:00,2013-11-09,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,44325
190,191,05:00:00,2013-11-16,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,44326
190,191,05:00:00,2013-11-30,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,44327
190,191,05:00:00,2013-12-07,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,44328
190,191,05:00:00,2013-12-14,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,44329
190,191,05:00:00,2013-12-21,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,44330
190,191,05:00:00,2013-12-28,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,44331
190,191,05:00:00,2014-01-04,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,44332
190,191,05:00:00,2014-01-11,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,44333
190,191,05:00:00,2014-01-18,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,44334
190,191,05:00:00,2014-01-25,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,44335
190,191,05:00:00,2014-02-07,Échanges associatifs,Développement d'outils pour L'Accorderie,111.0,44336
190,191,05:00:00,2014-02-14,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44337
190,191,05:00:00,2014-02-21,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44338
190,191,05:00:00,2014-02-28,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44339
190,191,05:00:00,2014-03-01,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44340
190,191,05:00:00,2014-03-15,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,44341
190,191,05:00:00,2014-03-22,Échanges associatifs,Tâches manuelles pour L'Accorderie,111.0,44342
190,191,05:00:00,2014-03-29,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44343
190,191,05:00:00,2014-04-05,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44344
190,191,05:00:00,2014-04-12,Échanges associatifs,Tâches cléricales pour L'Accorderie,111.0,44345
