source,target,duree,date,service,detailservice,accorderie,id
495,455,04:00:00,2008-01-09,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,8504
495,455,02:00:00,2008-01-10,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,8505
495,455,01:30:00,2008-02-18,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,8506
495,455,01:00:00,2007-10-01,Échanges associatifs,Tâches manuelles pour L'Accorderie,92.0,8752
458,455,03:00:00,2008-01-09,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,8539
458,455,03:30:00,2008-01-10,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,8540
458,455,03:30:00,2008-01-10,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,8541
458,455,02:30:00,2008-04-09,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,8542
463,455,03:30:00,2008-01-16,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,8545
463,455,03:00:00,2008-02-06,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,8546
463,455,03:00:00,2008-02-20,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,8547
463,455,03:00:00,2008-01-23,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,8548
463,455,03:00:00,2008-04-02,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,8550
493,455,03:00:00,2008-01-07,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,8573
493,455,02:00:00,2008-01-10,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,8574
493,455,01:00:00,2008-01-15,Travaux / Entretien / Jardinage,Ménage léger,92.0,8575
493,455,03:00:00,2008-01-22,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,8576
493,491,01:00:00,2008-01-20,Travaux / Entretien / Jardinage,Ménage léger,92.0,8577
493,506,10:00:00,2007-03-05,Transport / Déménagement,Des bras pour gros déménagement,92.0,8685
494,506,02:30:00,2006-11-07,Travaux / Entretien / Jardinage,Ménage léger,92.0,8690
494,506,02:00:00,2006-11-22,Travaux / Entretien / Jardinage,Ménage léger,92.0,8691
459,455,01:00:00,2008-02-07,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,8723
459,455,01:00:00,2008-03-06,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,8724
459,455,01:00:00,2008-04-08,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,8725
459,455,00:30:00,2008-03-19,Échanges associatifs,Tâches cléricales pour L'Accorderie,92.0,8726
459,455,07:00:00,2008-03-13,Échanges associatifs,Animation kiosque pour L'Accorderie,92.0,8727
458,455,01:00:00,2008-04-03,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,8739
464,455,01:00:00,2008-02-07,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,8740
464,455,00:30:00,2008-03-06,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,8741
449,455,07:00:00,2008-03-13,Échanges associatifs,Animation kiosque pour L'Accorderie,92.0,8742
493,491,01:00:00,2008-03-23,Accompagnement / Gardiennage / Animaux,Accompagnement épicerie,92.0,8750
486,455,01:00:00,2007-06-25,Autres transactions,Coupon rabais,92.0,8808
459,455,00:30:00,2008-04-17,Échanges associatifs,Facteur et factrice d'un jour,92.0,8892
458,451,03:30:00,2008-04-10,Transport / Déménagement,Transport besoins divers,92.0,8914
458,455,02:30:00,2008-04-17,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,8915
458,455,02:30:00,2008-04-23,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,8916
463,455,03:00:00,2008-04-16,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,8917
493,472,08:00:00,2008-04-15,Transport / Déménagement,Des bras pour gros déménagement,92.0,8919
493,452,07:00:00,2008-04-24,Transport / Déménagement,Des bras pour gros déménagement,92.0,8920
486,455,01:00:00,2008-02-07,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,8935
458,455,02:30:00,2008-05-01,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,9060
463,455,03:00:00,2008-04-30,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,9063
470,474,02:00:00,2007-04-17,Accompagnement / Gardiennage / Animaux,Garde d'enfants à votre maison,92.0,9068
470,499,00:30:00,2007-05-31,Transport / Déménagement,Transport de matériel avec voiture,92.0,9069
493,455,01:30:00,2008-05-08,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,9227
486,455,01:30:00,2008-05-08,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,9228
459,455,01:30:00,2008-05-15,Achat regroupé,Rencontre de travail achat regroupé,92.0,9237
449,455,01:30:00,2008-05-15,Achat regroupé,Rencontre de travail achat regroupé,92.0,9238
486,455,01:30:00,2008-05-15,Achat regroupé,Rencontre de travail achat regroupé,92.0,9239
449,484,01:00:00,2008-04-24,Travaux / Entretien / Jardinage,Réparation appareils électroniques,92.0,9266
493,486,01:00:00,2008-05-05,Travaux / Entretien / Jardinage,Nettoyage saisonnier de terrains,92.0,9270
459,455,02:00:00,2008-05-21,Achat regroupé,Accueil au souper commande,92.0,9380
459,455,03:00:00,2008-05-29,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,92.0,9381
463,455,03:00:00,2008-05-29,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,9393
449,455,02:30:00,2008-05-21,Achat regroupé,Saisie des commandes,92.0,9396
493,503,02:00:00,2008-05-22,Transport / Déménagement,Des bras pour gros déménagement,92.0,9398
486,455,02:00:00,2008-05-21,Achat regroupé,Accueil au souper commande,92.0,9402
493,471,01:00:00,2008-05-23,Langues / Littérature,Aide à la francisation,92.0,9495
459,455,02:00:00,2008-05-30,Achat regroupé,Développement d'outils achat regroupé,92.0,9499
459,455,08:30:00,2008-06-03,Achat regroupé,Partage des commandes,92.0,9500
493,471,01:00:00,2008-06-06,Langues / Littérature,Aide à la francisation,92.0,9506
486,455,07:00:00,2008-06-03,Achat regroupé,Partage des commandes,92.0,9507
493,455,01:30:00,2008-06-05,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,9517
459,455,01:30:00,2008-06-16,Achat regroupé,Recherche de fournisseurs,92.0,9569
449,455,01:00:00,2008-06-16,Achat regroupé,Élaborer liste des produits,92.0,9572
458,462,04:00:00,2008-06-14,Service d'échange d'objets,Acquisition d'un objet service d'échange,92.0,9826
459,455,01:00:00,2008-06-18,Achat regroupé,Animation du souper commande,92.0,9841
459,455,01:00:00,2008-06-18,Échanges associatifs,Tâches manuelles pour L'Accorderie,92.0,9842
459,455,04:00:00,2008-07-02,Achat regroupé,Partage des commandes,92.0,9843
459,455,02:00:00,2008-07-02,Achat regroupé,Transport pour commande,92.0,9844
449,455,02:00:00,2008-06-18,Achat regroupé,Saisie des commandes,92.0,9854
486,455,01:30:00,2008-06-18,Échanges associatifs,Tâches manuelles pour L'Accorderie,92.0,9856
486,455,07:00:00,2008-07-02,Achat regroupé,Partage des commandes,92.0,9858
449,455,07:00:00,2008-07-02,Achat regroupé,Partage des commandes,92.0,9870
449,455,02:00:00,2008-07-02,Achat regroupé,Transport pour commande,92.0,9871
450,504,00:30:00,2008-06-14,Service d'échange d'objets,Acquisition d'un objet service d'échange,92.0,9875
450,455,01:00:00,2008-07-04,Échanges associatifs,Tâches manuelles pour L'Accorderie,92.0,9876
450,455,01:00:00,2008-07-03,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,9877
464,493,01:00:00,2008-04-12,Informatique / Bureautique,Initiation à Internet et courriel,92.0,9956
449,455,03:00:00,2008-07-05,,,92.0,9958
493,471,02:00:00,2008-07-03,Langues / Littérature,Aide à la francisation,92.0,9962
450,455,01:00:00,2008-07-14,Échanges associatifs,Tâches manuelles pour L'Accorderie,92.0,9968
493,471,01:00:00,2008-07-10,Langues / Littérature,Aide à la francisation,92.0,10015
493,471,01:00:00,2008-07-17,Langues / Littérature,Aide à la francisation,92.0,10016
450,455,01:30:00,2008-07-09,Échanges associatifs,Tâches manuelles pour L'Accorderie,92.0,10019
459,455,00:30:00,2008-07-21,Échanges associatifs,Tâches cléricales pour L'Accorderie,92.0,10021
459,476,02:30:00,2008-06-08,Accompagnement / Gardiennage / Animaux,Accompagnement rendez-vous divers,92.0,10182
458,455,02:00:00,2008-08-07,Hébergement / Voyage / Stationnement,Conseils pour préparation voyage,92.0,10184
493,471,01:00:00,2008-08-07,Langues / Littérature,Aide à la francisation,92.0,10191
493,471,01:00:00,2008-08-15,Langues / Littérature,Aide à la francisation,92.0,10194
450,455,01:00:00,2008-08-07,Échanges associatifs,Tâches manuelles pour L'Accorderie,92.0,10320
458,451,07:00:00,2008-08-13,Transport / Déménagement,Transport besoins divers,92.0,10353
450,455,00:30:00,2008-09-10,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,10357
493,471,01:00:00,2008-08-28,Langues / Littérature,Aide à la francisation,92.0,10359
450,455,00:30:00,2008-09-10,Échanges associatifs,Facteur et factrice d'un jour,92.0,10367
450,455,01:00:00,2008-09-10,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,10368
450,455,02:00:00,2008-09-15,Échanges associatifs,Tâches manuelles pour L'Accorderie,92.0,10369
459,455,04:00:00,2008-09-11,Échanges associatifs,Animation kiosque pour L'Accorderie,92.0,10373
486,455,04:00:00,2008-09-11,Échanges associatifs,Animation kiosque pour L'Accorderie,92.0,10378
493,471,01:00:00,2008-09-18,Langues / Littérature,Aide à la francisation,92.0,10443
450,455,01:00:00,2008-09-29,Échanges associatifs,Tâches manuelles pour L'Accorderie,92.0,10448
450,455,01:00:00,2008-09-25,Échanges associatifs,Tâches manuelles pour L'Accorderie,92.0,10449
459,455,02:30:00,2008-09-19,Achat regroupé,Recherche de fournisseurs,92.0,10458
459,455,01:00:00,2008-09-26,Achat regroupé,Animation du souper commande,92.0,10459
459,455,01:00:00,2008-09-26,Achat regroupé,Rencontre de travail achat regroupé,92.0,10460
486,455,01:00:00,2008-09-26,Achat regroupé,Rencontre de travail achat regroupé,92.0,10461
486,455,02:30:00,2008-09-19,Achat regroupé,Recherche de fournisseurs,92.0,10469
486,455,01:00:00,2008-09-26,Achat regroupé,Animation du souper commande,92.0,10470
459,455,01:00:00,2008-09-16,Échanges associatifs,Représentation de L'Accorderie,92.0,10471
458,455,01:00:00,2008-10-02,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,10563
450,455,01:00:00,2008-10-02,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,10564
450,455,01:30:00,2008-10-02,Échanges associatifs,Facteur et factrice d'un jour,92.0,10568
450,455,01:30:00,2008-10-03,Échanges associatifs,Tâches manuelles pour L'Accorderie,92.0,10569
493,461,02:00:00,2008-10-03,Transport / Déménagement,Des bras pour gros déménagement,92.0,10571
459,455,02:30:00,2008-10-09,Achat regroupé,Transport pour commande,92.0,10720
493,501,08:00:00,2008-10-13,Travaux / Entretien / Jardinage,Ménage léger,92.0,11462
493,455,01:30:00,2008-10-07,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,92.0,10750
486,455,01:00:00,2008-10-14,Achat regroupé,Transport pour commande,92.0,10752
450,455,00:30:00,2008-10-08,Langues / Littérature,Composition poèmes,92.0,10760
493,471,02:00:00,2008-10-17,Langues / Littérature,Aide à la francisation,92.0,10978
493,463,02:00:00,2008-10-23,Travaux / Entretien / Jardinage,Nettoyage saisonnier de terrains,92.0,10980
486,455,00:30:00,2008-11-05,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,92.0,10983
459,455,00:30:00,2008-11-05,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,92.0,10990
450,455,01:30:00,2008-11-06,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,11466
493,497,00:30:00,2008-11-24,Artisanat / Couture / Vêtements,Cordonnerie,92.0,11183
493,445,03:00:00,2008-11-24,Travaux / Entretien / Jardinage,Ménage lourd,92.0,11184
458,455,03:00:00,2008-11-21,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,11186
459,486,06:00:00,2008-10-28,Transport / Déménagement,Transport besoins divers,92.0,11189
493,463,01:30:00,2008-11-03,Travaux / Entretien / Jardinage,Nettoyage saisonnier de terrains,92.0,11192
450,455,00:30:00,2008-11-07,Échanges associatifs,Tâches manuelles pour L'Accorderie,92.0,11456
493,471,01:00:00,2008-11-17,Langues / Littérature,Aide à la francisation,92.0,11200
493,439,01:00:00,2008-11-07,Langues / Littérature,Aide à la francisation,92.0,11453
459,455,02:00:00,2008-11-06,Achat regroupé,Transport pour commande,92.0,11208
459,455,07:00:00,2008-11-06,Achat regroupé,Partage des commandes,92.0,11209
459,455,03:00:00,2008-10-15,Achat regroupé,Accueil au souper commande,92.0,11210
486,455,07:00:00,2008-11-06,Achat regroupé,Partage des commandes,92.0,11211
486,455,00:30:00,2008-11-11,Échanges associatifs,Représentation de L'Accorderie,92.0,11444
458,455,01:30:00,2008-11-06,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,11233
459,486,05:00:00,2008-11-27,Transport / Déménagement,Transport besoins divers,92.0,11337
458,455,03:00:00,2008-11-28,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,11339
459,455,02:00:00,2008-12-01,Échanges associatifs,Représentation de L'Accorderie,92.0,11341
459,443,03:00:00,2008-12-01,Cuisine / Alimentation,Accompagnement cuisine,92.0,11342
486,455,08:30:00,2008-12-04,Achat regroupé,Partage des commandes,92.0,11351
459,455,08:30:00,2008-12-04,Achat regroupé,Partage des commandes,92.0,11352
459,455,01:00:00,2008-11-11,Échanges associatifs,Représentation de L'Accorderie,92.0,11417
450,456,01:30:00,2008-12-05,Accompagnement / Gardiennage / Animaux,Accompagnement épicerie,92.0,11580
494,456,00:30:00,2008-11-18,Accompagnement / Gardiennage / Animaux,Commissions à votre place,92.0,11581
494,456,01:00:00,2008-12-12,Accompagnement / Gardiennage / Animaux,Commissions à votre place,92.0,11582
493,458,00:30:00,2008-12-16,Artisanat / Couture / Vêtements,Cordonnerie,92.0,11583
458,455,03:00:00,2008-12-16,Crédit solidaire,Rencontre de travail crédit solidaire,92.0,11593
458,455,03:00:00,2008-12-12,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,11604
458,455,03:00:00,2008-12-05,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,11605
459,455,01:30:00,2008-12-15,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,92.0,11620
486,455,01:30:00,2008-12-15,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,92.0,11621
459,455,02:00:00,2008-12-01,Achat regroupé,Rencontre de travail achat regroupé,92.0,11623
459,455,01:00:00,2008-11-26,Achat regroupé,Animation du souper commande,92.0,11624
459,455,04:30:00,2008-12-02,Achat regroupé,Transport pour commande,92.0,11625
449,455,02:00:00,2008-12-01,Achat regroupé,Rencontre de travail achat regroupé,92.0,11626
449,455,01:00:00,2008-12-03,Achat regroupé,Saisie des commandes,92.0,11627
449,455,00:30:00,2008-12-02,Achat regroupé,Transport pour commande,92.0,11628
493,497,01:30:00,2008-12-06,Travaux / Entretien / Jardinage,Bricoleur pour petits travaux,92.0,11666
450,455,01:00:00,2009-01-11,Échanges associatifs,Tâches manuelles pour L'Accorderie,92.0,11669
458,455,03:00:00,2009-01-16,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,11712
486,459,09:00:00,2008-12-22,Sports / Loisirs / Animation,Animation fêtes et événements,92.0,11717
486,459,06:00:00,2009-01-14,Artisanat / Couture / Vêtements,Petites réparations vêtements,92.0,11718
458,455,02:00:00,2009-01-28,Crédit solidaire,Rencontre de travail crédit solidaire,92.0,11962
464,493,04:00:00,2009-01-28,Informatique / Bureautique,Traitement de texte,92.0,11965
459,486,06:00:00,2009-02-02,Transport / Déménagement,Transport besoins divers,92.0,11967
458,455,02:00:00,2009-02-04,Crédit solidaire,Rencontre de travail crédit solidaire,92.0,11970
493,497,03:00:00,2009-02-10,Transport / Déménagement,Des bras pour gros déménagement,92.0,11981
459,455,08:30:00,2009-01-22,Achat regroupé,Transport pour commande,92.0,12015
449,455,04:30:00,2009-01-22,Achat regroupé,Transport pour commande,92.0,12017
486,455,08:00:00,2009-01-22,Achat regroupé,Transport pour commande,92.0,12018
459,455,07:00:00,2009-02-05,Achat regroupé,Partage des commandes,92.0,12020
486,455,07:00:00,2009-02-05,Achat regroupé,Partage des commandes,92.0,12023
459,455,05:00:00,2009-02-09,Achat regroupé,Rencontre de travail achat regroupé,92.0,12025
486,455,05:00:00,2009-02-09,Accompagnement / Gardiennage / Animaux,Accompagnement rendez-vous divers,92.0,12026
459,486,05:00:00,2008-09-03,Transport / Déménagement,Transport besoins divers,92.0,12299
459,486,05:00:00,2008-09-30,Transport / Déménagement,Transport besoins divers,92.0,12300
459,486,05:00:00,2008-12-19,Transport / Déménagement,Transport besoins divers,92.0,12301
486,455,01:00:00,2009-02-15,Achat regroupé,Rencontre de travail achat regroupé,92.0,12317
486,455,02:00:00,2009-02-16,Achat regroupé,Rencontre de travail achat regroupé,92.0,12318
486,455,04:00:00,2009-02-18,Achat regroupé,Rencontre de travail achat regroupé,92.0,12319
450,455,01:00:00,2009-02-23,Échanges associatifs,Tâches manuelles pour L'Accorderie,92.0,12320
449,455,02:00:00,2009-02-25,Achat regroupé,Rencontre de travail achat regroupé,92.0,12343
459,455,07:00:00,2009-03-03,Achat regroupé,Partage des commandes,92.0,12344
486,455,07:00:00,2009-03-03,Achat regroupé,Partage des commandes,92.0,12346
458,455,02:00:00,2009-03-04,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,12353
464,493,01:00:00,2008-07-16,Informatique / Bureautique,Initiation Word,92.0,12490
464,493,01:30:00,2009-02-20,Informatique / Bureautique,Initiation Word,92.0,12493
458,455,03:00:00,2009-02-18,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,12496
493,433,05:00:00,2009-02-28,Transport / Déménagement,Des bras pour gros déménagement,92.0,12501
493,504,01:00:00,2009-02-17,Artisanat / Couture / Vêtements,Cordonnerie,92.0,12502
464,493,01:30:00,2009-03-06,Informatique / Bureautique,Initiation Word,92.0,12506
450,459,02:00:00,2009-03-11,Service d'échange d'objets,Acquisition d'un objet service d'échange,92.0,12507
450,438,01:30:00,2009-03-11,Service d'échange d'objets,Acquisition d'un objet service d'échange,92.0,12508
450,490,00:30:00,2009-03-11,Service d'échange d'objets,Acquisition d'un objet service d'échange,92.0,12509
450,434,04:30:00,2009-03-11,Service d'échange d'objets,Acquisition d'un objet service d'échange,92.0,12510
450,441,01:30:00,2009-03-11,Service d'échange d'objets,Acquisition d'un objet service d'échange,92.0,12511
450,504,01:30:00,2009-03-11,Service d'échange d'objets,Acquisition d'un objet service d'échange,92.0,12512
450,504,00:30:00,2009-03-11,Service d'échange d'objets,Acquisition d'un objet service d'échange,92.0,12513
458,504,01:00:00,2009-03-11,Service d'échange d'objets,Acquisition d'un objet service d'échange,92.0,12514
464,493,03:00:00,2009-03-20,Informatique / Bureautique,Initiation Word,92.0,12528
450,455,01:00:00,2009-02-04,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,12540
458,455,01:00:00,2009-03-18,Crédit solidaire,Rencontre de travail crédit solidaire,92.0,12548
450,455,02:00:00,2009-03-19,Service d'échange d'objets,Acquisition d'un objet service d'échange,92.0,12550
450,455,01:00:00,2009-03-25,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,12554
464,455,02:30:00,2009-02-23,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,12572
458,455,06:00:00,2009-03-13,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,12575
458,455,02:30:00,2009-03-27,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,12576
464,455,02:00:00,2009-03-02,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,12577
459,476,02:00:00,2009-04-04,Transport / Déménagement,Transport besoins divers,92.0,12801
464,493,00:30:00,2009-03-27,Informatique / Bureautique,Initiation Word,92.0,12815
464,493,02:00:00,2009-04-03,Informatique / Bureautique,Initiation Word,92.0,12816
450,455,00:30:00,2009-04-06,Échanges associatifs,Tâches manuelles pour L'Accorderie,92.0,12833
459,455,06:00:00,2009-04-05,Achat regroupé,Recherche de fournisseurs,92.0,12838
486,455,06:00:00,2009-04-05,Achat regroupé,Recherche de fournisseurs,92.0,12839
449,455,06:00:00,2009-04-05,Achat regroupé,Recherche de fournisseurs,92.0,12840
449,455,02:00:00,2009-04-25,Achat regroupé,Saisie des commandes,92.0,12848
459,455,01:00:00,2009-03-25,Achat regroupé,Rencontre de travail achat regroupé,92.0,12850
449,455,01:00:00,2009-03-25,Achat regroupé,Rencontre de travail achat regroupé,92.0,12851
486,455,01:00:00,2009-03-25,Achat regroupé,Rencontre de travail achat regroupé,92.0,12852
486,455,03:00:00,2009-03-31,Achat regroupé,Partage des commandes,92.0,12870
464,493,03:00:00,2009-04-10,Informatique / Bureautique,Traitement de texte,92.0,13013
464,493,05:30:00,2009-04-17,Informatique / Bureautique,Traitement de texte,92.0,13014
458,455,02:30:00,2009-04-24,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,13035
450,455,01:00:00,2009-05-06,Échanges associatifs,Rencontre comité Vie associative et gestion de l'échange,92.0,13134
459,455,00:30:00,2009-05-12,Achat regroupé,Développement d'outils achat regroupé,92.0,13143
458,455,03:00:00,2009-05-08,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,13152
458,455,01:00:00,2009-05-20,Crédit solidaire,Rencontre de travail crédit solidaire,92.0,13298
450,455,00:30:00,2009-05-09,Échanges associatifs,Tâches manuelles pour L'Accorderie,92.0,13303
459,450,00:30:00,2009-03-06,Transport / Déménagement,Transport besoins divers,92.0,13304
459,486,05:00:00,2009-03-31,Transport / Déménagement,Transport besoins divers,92.0,13305
459,486,05:00:00,2009-04-30,Transport / Déménagement,Transport besoins divers,92.0,13306
486,455,07:30:00,2009-05-05,Achat regroupé,Partage des commandes,92.0,13336
459,455,01:00:00,2009-04-25,Achat regroupé,Rencontre de travail achat regroupé,92.0,13337
449,455,01:00:00,2009-04-25,Achat regroupé,Rencontre de travail achat regroupé,92.0,13338
486,455,01:00:00,2009-04-25,Achat regroupé,Rencontre de travail achat regroupé,92.0,13339
486,459,03:00:00,2009-05-23,Cuisine / Alimentation,Aide pour cuisiner,92.0,13352
458,455,01:00:00,2009-05-14,Échanges associatifs,Envoi postal pour L'Accorderie,92.0,13358
458,455,03:00:00,2009-05-25,Échanges associatifs,Accueil/réception permanence Accorderie,92.0,13423
493,503,02:00:00,2009-04-24,Transport / Déménagement,Des bras pour gros déménagement,92.0,13713
459,486,05:00:00,2009-05-28,Transport / Déménagement,Transport besoins divers,92.0,13717
493,464,03:00:00,2009-05-30,Transport / Déménagement,Des bras pour gros déménagement,92.0,13718
