id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid
294,18-30,0,50001-,Shawinigan,Mauricie,,G9P,92,10182
297,31-54,0,10001-20000,Sainte-Thècle,Mauricie,,G0X,92,10169
299,31-54,0,30001-50000,Sainte-Thècle,Mauricie,,G0X,92,10168
300,31-54,0,0,Sainte-Thècle,Mauricie,,G0X,92,10170
302,31-54,1,10001-20000,Shawinigan,Mauricie,,G9N,92,10166
307,31-54,0,20001-30000,Saint-Étienne-des-Grès,Mauricie,,G0X,92,10161
309,31-54,1,30001-50000,Shawinigan,Mauricie,,G9T,92,10159
314,55-65,0,30001-50000,Lac-aux-Sables,Mauricie,,G0X,92,10152
315,31-54,0,50001-,Lac-aux-Sables,Mauricie,,G0X,92,10151
324,81-95,1,50001-,Saint-Adelphe,Mauricie,,G0X,92,10140
328,66-80,1,10001-20000,Sainte-Thècle,Mauricie,,G0X,92,10138
334,31-54,0,0,Sainte-Thècle,Mauricie,,G0X,92,10128
339,66-80,1,10001-20000,Notre-Dame-de-Montauban,Mauricie,,G0X,92,10133
341,31-54,0,0-10000,Hérouxville,Mauricie,,G0X,92,10126
349,31-54,0,20001-30000,Shawinigan,Mauricie,,G9N,92,10122
351,31-54,1,20001-30000,Lac-aux-Sables,Mauricie,,G0X,92,10117
352,31-54,1,30001-50000,Lac-aux-Sables,Mauricie,,G0X,92,10115
353,66-80,0,10001-20000,Saint-Tite,Mauricie,,G0X,92,10116
361,31-54,1,30001-50000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8Z,92,10106
363,31-54,1,10001-20000,Shawinigan,Mauricie,,G9N,92,10105
365,31-54,0,30001-50000,Lac-aux-Sables,Mauricie,,G0X,92,10102
366,0,\N,,Sainte-Thècle,Mauricie,,G0X,92,10103
461,66-80,0,50001-,Shawinigan,Mauricie,,G9N,92,10008
484,66-80,0,30001-50000,Sherbrooke,Estrie,Fleurimont,J1E,109,10002
485,55-65,0,20001-30000,Shawinigan,Mauricie,,G9N,92,9976
488,31-54,0,0-10000,Shawinigan,Mauricie,,G9N,92,9979
531,31-54,1,10001-20000,Shawinigan,Mauricie,,G9N,92,9938
592,66-80,1,0-10000,Shawinigan,Mauricie,,G9P,92,9875
625,0,\N,,Trois-Rivières,Mauricie,Trois-Rivières Centre,J0J,92,9843
670,31-54,0,10001-20000,Shawinigan,Mauricie,,G9T,92,9807
671,31-54,0,20001-30000,Shawinigan,Mauricie,,G9P,92,9808
797,55-65,1,10001-20000,Shawinigan,Mauricie,,G9N,92,9672
819,55-65,0,10001-20000,Shawinigan,Mauricie,,G9P,92,9648
820,66-80,1,0,Shawinigan,Mauricie,,G9P,92,9649
821,66-80,0,10001-20000,Shawinigan,Mauricie,,G9T,92,9650
902,55-65,0,20001-30000,Shawinigan,Mauricie,,G9P,92,9563
914,31-54,0,50001-,Shawinigan,Mauricie,,G9N,92,9555
915,66-80,0,30001-50000,Shawinigan,Mauricie,,G9T,92,9556
917,31-54,0,0-10000,Shawinigan,Mauricie,,G9N,92,9558
922,18-30,0,0-10000,Shawinigan,Mauricie,,G9N,92,9543
923,81-95,0,20001-30000,Shawinigan,Mauricie,,G9P,92,9544
926,66-80,0,0,Shawinigan,Mauricie,,G9P,92,9538
943,66-80,0,20001-30000,Shawinigan,Mauricie,,G9P,92,9523
965,31-54,0,50001-,Shawinigan,Mauricie,,G9P,92,9503
989,31-54,0,0-10000,Shawinigan,Mauricie,,G9N,92,9482
1070,66-80,0,30001-50000,Shawinigan,Mauricie,,G9T,92,9401
1089,81-95,1,30001-50000,Shawinigan,Mauricie,,G9P,92,9382
1150,31-54,0,30001-50000,Shawinigan,Mauricie,,G9P,92,9319
1152,55-65,1,10001-20000,Shawinigan,Mauricie,,G9N,92,9316
1164,0,0,30001-50000,Shawinigan,Mauricie,,G9T,92,9309
1200,66-80,0,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H3T,114,9277
1284,66-80,1,50001-,Shawinigan,Mauricie,,G9T,92,9182
1477,66-80,0,30001-50000,Shawinigan,Mauricie,,G9R,92,8986
1479,0,0,10001-20000,Saint-Mathieu-du-Parc,Mauricie,,G0X,92,8980
1586,81-95,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,92,8890
1637,66-80,0,50001-,Saint-Étienne-des-Grès,Mauricie,,G0X,92,8837
1652,55-65,0,0,Magog,Estrie,,J1X,109,8811
1665,31-54,0,30001-50000,Sainte-Thècle,Mauricie,,G0X,92,8804
1683,0,0,10001-20000,Sainte-Thècle,Mauricie,,G0X,92,8787
1698,66-80,0,0,Shawinigan,Mauricie,,G9T,92,8771
1766,31-54,0,0-10000,Shawinigan,Mauricie,,G9R,92,8695
1767,55-65,1,20001-30000,Shawinigan,Mauricie,,G9R,92,8696
1807,66-80,0,10001-20000,Saint-Boniface,Mauricie,,G0X,92,8656
1818,66-80,1,30001-50000,Shawinigan,Mauricie,,G9N,92,8648
1952,55-65,0,0,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Y,92,8511
1954,55-65,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9B,86,8513
1963,31-54,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,8504
1970,0,0,30001-50000,Shawinigan,Mauricie,,G9N,92,8503
2069,55-65,0,30001-50000,Saint-Étienne-des-Grès,Mauricie,,G0X,92,8397
2079,31-54,0,0,Shawinigan,Mauricie,,G9N,92,8392
2108,55-65,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,8355
2147,66-80,0,20001-30000,Delson,Montérégie,,J5B,115,8318
2191,31-54,1,0-10000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2K,114,8289
2205,0,1,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9C,92,8261
2242,31-54,1,20001-30000,Shawinigan,Mauricie,,G9N,92,8222
2263,55-65,0,0-10000,Shawinigan,Mauricie,,G9N,92,8205
2266,31-54,0,20001-30000,Shawinigan,Mauricie,,G9N,92,8198
2268,31-54,0,0-10000,Shawinigan,Mauricie,,G9N,92,8200
2278,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9B,86,8191
2323,31-54,0,10001-20000,Shawinigan,Mauricie,,G9T,92,8140
2326,31-54,1,10001-20000,Shawinigan,Mauricie,,G9N,92,8143
2350,55-65,0,0,Shawinigan,Mauricie,,G0X,92,8119
2356,31-54,0,0-10000,Shawinigan,Mauricie,,G9N,92,8086
2398,81-95,0,50001-,Shawinigan,Mauricie,,G9P,92,8065
2419,55-65,0,0,Longueuil,Montérégie,Saint-Hubert,J3Y,115,8038
2423,55-65,1,50001-,Trois-Rivières,Mauricie,Sainte-Marthe,G8V,92,8043
2428,66-80,1,20001-30000,Shawinigan,Mauricie,,G9N,92,8032
2462,66-80,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,8010
2465,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,8011
2498,55-65,0,0-10000,Shawinigan,Mauricie,,G9A,86,7973
2499,31-54,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,92,7974
2508,31-54,1,0-10000,Shawinigan,Mauricie,,G9N,92,7956
2510,66-80,0,0,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8T,92,7946
2617,55-65,0,10001-20000,Shawinigan,Mauricie,,G9P,92,7849
2620,0,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,92,7844
2667,55-65,0,50001-,Trois-Rivières,Mauricie,Saint-Louis de France,G8W,86,7804
2668,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,7805
2688,55-65,0,20001-30000,Shawinigan,Mauricie,,G9T,92,7777
2704,31-54,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,7757
2706,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9A,86,7759
2784,66-80,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,7671
2786,31-54,0,50001-,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,114,7673
2845,66-80,0,0,Shawinigan,Mauricie,,G9T,92,7606
2856,31-54,0,10001-20000,Saint-Stanislas,Mauricie,,G0X,92,7616
2890,31-54,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,7564
2910,55-65,1,0-10000,Shawinigan,Mauricie,,G9T,92,7551
2984,55-65,0,10001-20000,Shawinigan,Mauricie,,G9N,92,7479
3002,66-80,1,30001-50000,Saint-Adelphe,Mauricie,,G0X,92,7462
3003,55-65,0,30001-50000,Shawinigan,Mauricie,,G9T,92,7449
3004,55-65,1,30001-50000,Shawinigan,Mauricie,,G9T,92,7450
3019,66-80,0,10001-20000,Shawinigan,Mauricie,,G9P,92,7438
3040,31-54,1,0-10000,Shawinigan,Mauricie,,A1C,92,7425
3082,66-80,0,20001-30000,Shawinigan,Mauricie,,G9N,92,7381
3100,0,1,30001-50000,Shawinigan,Mauricie,,G9P,92,7380
3205,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,7258
3209,66-80,1,50001-,Saint-Maurice,Mauricie,,G0X,92,7256
3256,66-80,1,10001-20000,Shawinigan,Mauricie,,G9N,92,7207
3272,55-65,0,20001-30000,Sainte-Thècle,Mauricie,,G0X,92,7184
3280,66-80,0,10001-20000,Shawinigan,Mauricie,,G9N,92,7192
3361,66-80,0,30001-50000,Shawinigan,Mauricie,,G0X,92,7111
3365,66-80,1,10001-20000,Shawinigan,Mauricie,,G9N,92,7107
3372,81-95,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,92,7094
3396,66-80,0,30001-50000,Saint-Paulin,Mauricie,,J0K,92,7074
3398,66-80,0,20001-30000,Shawinigan,Mauricie,,G9P,92,7076
3399,66-80,1,20001-30000,Shawinigan,Mauricie,,G9N,92,7077
3404,81-95,0,20001-30000,Shawinigan,Mauricie,,G9N,92,7061
3412,66-80,0,20001-30000,Shawinigan,Mauricie,,G9P,92,7057
3428,55-65,1,0-10000,Notre-Dame-du-Mont-Carmel,Mauricie,,G0X,86,7051
3430,66-80,1,20001-30000,Shawinigan,Mauricie,,G9N,92,7042
3507,55-65,0,10001-20000,Shawinigan,Mauricie,,G9P,92,6964
3517,31-54,0,10001-20000,Shawinigan,Mauricie,,G9T,92,6956
3527,55-65,0,0-10000,Shawinigan,Mauricie,,G9P,92,6946
3572,66-80,1,30001-50000,Shawinigan,Mauricie,,G9T,92,6910
3578,31-54,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8Y,86,6894
3596,55-65,0,0-10000,Shawinigan,Mauricie,,G9T,92,6878
3604,66-80,1,10001-20000,Shawinigan,Mauricie,,G9P,92,6874
3605,66-80,1,20001-30000,Shawinigan,Mauricie,,G9T,92,6875
3666,66-80,0,30001-50000,Saint-Tite,Mauricie,,G0X,92,6811
3674,66-80,0,30001-50000,Shawinigan,Mauricie,,G9T,92,6802
3676,81-95,1,30001-50000,Shawinigan,Mauricie,,G9T,92,6804
3779,31-54,0,30001-50000,Saint-Mathieu-du-Parc,Mauricie,,G0X,92,6688
3803,66-80,0,10001-20000,Shawinigan,Mauricie,,G9T,92,6666
3835,66-80,0,0,Shawinigan,Mauricie,,G9N,92,6623
3837,0,\N,,Shawinigan,Mauricie,,G9N,92,6625
3846,66-80,0,30001-50000,Shawinigan,Mauricie,,G9P,92,6618
3847,0,1,10001-20000,Shawinigan,Mauricie,,G9N,92,6619
3862,55-65,0,0-10000,Notre-Dame-du-Mont-Carmel,Mauricie,,G0X,92,6603
3863,31-54,1,30001-50000,Cowansville,Montérégie,,J2K,92,6604
3864,31-54,0,30001-50000,Saint-Alexis-des-Monts,Mauricie,,J0K,92,6605
3916,55-65,0,50001-,Shawinigan,Mauricie,,G9N,92,6542
3974,66-80,0,20001-30000,Notre-Dame-du-Mont-Carmel,Mauricie,,G0X,92,6484
3982,66-80,0,50001-,Notre-Dame-du-Mont-Carmel,Mauricie,,G0X,92,6483
4045,66-80,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G0X,86,6432
4051,31-54,0,0-10000,Shawinigan,Mauricie,,G9T,92,6416
4052,31-54,0,30001-50000,Shawinigan,Mauricie,,G9P,92,6415
4137,31-54,0,20001-30000,Shawinigan,Mauricie,,G0X,92,6327
4144,66-80,0,10001-20000,Shawinigan,Mauricie,,G9N,92,6325
4159,66-80,0,50001-,Shawinigan,Mauricie,,G9N,92,6314
4171,66-80,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,6285
4186,66-80,1,50001-,Trois-Rivières,Mauricie,Sainte-Marthe,G8V,86,6281
4210,31-54,1,0,Shawinigan,Mauricie,,G9N,92,6263
4289,0,0,0,Shawinigan,Mauricie,,G9N,92,6175
4307,55-65,0,30001-50000,Shawinigan,Mauricie,,G9R,92,6159
4321,55-65,0,10001-20000,Trois-Rivières,Mauricie,Saint-Louis de France,G8W,92,6140
4334,31-54,1,10001-20000,Montréal,Montréal,Le Plateau-Mont-Royal,H1H,114,6136
4387,55-65,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8Y,86,6085
4430,66-80,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Y,86,6041
4440,31-54,1,0-10000,Shawinigan,Mauricie,,G9N,92,6030
4458,55-65,0,10001-20000,Notre-Dame-du-Mont-Carmel,Mauricie,,G0X,86,9053
4485,55-65,0,0-10000,Shawinigan,Mauricie,,G9N,92,5978
4493,55-65,0,30001-50000,Notre-Dame-du-Mont-Carmel,Mauricie,,G0X,92,5964
4501,66-80,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8W,86,5972
4548,55-65,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,92,5900
4585,66-80,0,10001-20000,Shawinigan,Mauricie,,G9N,92,5884
4646,66-80,1,10001-20000,Louiseville,Mauricie,,J5V,92,5823
4648,31-54,0,50001-,Shawinigan,Mauricie,,G9N,92,5818
4657,55-65,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1S,114,5802
4784,31-54,0,30001-50000,Shawinigan,Mauricie,,G9N,92,5686
4821,31-54,0,0-10000,Saint-Boniface,Mauricie,,G0X,92,5650
4826,66-80,0,10001-20000,Montréal,Montréal,Ahuntsic-Cartierville,H2M,114,5640
4953,31-54,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,5521
4969,66-80,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,5505
4986,66-80,1,0,Shawinigan,Mauricie,,G9X,92,5500
4994,0,0,30001-50000,Shawinigan,Mauricie,,G9N,92,5469
5008,0,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,5458
5033,66-80,1,30001-50000,Shawinigan,Mauricie,,G9T,92,5438
5043,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,5413
5046,31-54,1,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,5417
5057,66-80,0,20001-30000,Shawinigan,Mauricie,,G9T,92,5410
5103,55-65,0,50001-,Shawinigan,Mauricie,,G9N,92,5371
5113,66-80,0,0-10000,Shawinigan,Mauricie,,G9N,92,5352
5124,31-54,0,20001-30000,Saint-Mathieu-du-Parc,Mauricie,,G0X,92,5343
5131,66-80,0,20001-30000,Saint-Élie-de-Caxton,Mauricie,,G0X,92,5339
5149,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,5327
5154,31-54,0,0-10000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,88,5320
5298,0,1,0,Boucherville,Montérégie,,J4B,115,5183
5299,31-54,0,50001-,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,5184
5315,0,0,50001-,Otterburn Park,Montérégie,,J3H,115,5159
5341,0,0,50001-,Saint-Adelphe,Mauricie,,G0X,92,5127
5344,0,0,20001-30000,Shawinigan,Mauricie,,G9N,92,5130
5355,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,5120
5359,81-95,1,0-10000,Grandes-Piles,Mauricie,,G0X,92,5109
5397,0,\N,,Montréal,Montréal,Rosemont--La Petite-Patrie,H1X,114,5075
5400,31-54,0,50001-,Shawinigan,Mauricie,,G9N,92,5066
5414,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,92,5048
5435,31-54,0,20001-30000,Shawinigan,Mauricie,,G9R,92,5033
5456,66-80,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8W,86,5015
5490,0,1,0,Shawinigan,Mauricie,,G9T,92,4984
5505,66-80,0,10001-20000,Shawinigan,Mauricie,,G9N,92,4968
5516,66-80,0,50001-,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,4953
5517,31-54,0,30001-50000,Shawinigan,Mauricie,,G9T,92,4954
5519,31-54,1,10001-20000,Shawinigan,Mauricie,,G9N,92,4956
5550,31-54,0,0-10000,Shawinigan,Mauricie,,G9P,92,4924
5551,66-80,1,50001-,Shawinigan,Mauricie,,G0X,92,4917
5575,31-54,0,30001-50000,Shawinigan,Mauricie,,G9N,92,4899
5581,0,1,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,4895
5598,31-54,0,10001-20000,Shawinigan,Mauricie,,G9N,92,4876
5600,31-54,0,20001-30000,Shawinigan,Mauricie,,G9R,92,4853
5660,0,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,4814
5665,66-80,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,4798
5694,0,0,10001-20000,Saint-Mathieu-du-Parc,Mauricie,,G0X,92,4784
5701,0,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8T,86,4770
5726,81-95,0,0-10000,Shawinigan,Mauricie,,G9T,92,4745
5741,31-54,0,50001-,Shawinigan,Mauricie,,G9R,92,4733
5806,31-54,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,4681
5810,31-54,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,4685
5819,66-80,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,4659
5834,0,0,0,Louiseville,Mauricie,,J5V,92,4656
5886,66-80,0,0,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8Z,86,4577
5897,31-54,0,30001-50000,Shawinigan,Mauricie,,G9N,92,4590
5901,55-65,1,0-10000,Shawinigan,Mauricie,,G9P,92,4576
5911,81-95,0,10001-20000,Shawinigan,Mauricie,,G9N,92,4560
5921,31-54,1,0-10000,Saint-Adelphe,Mauricie,,G0X,92,4556
5926,66-80,0,50001-,Shawinigan,Mauricie,,G9T,92,4554
5928,31-54,0,0-10000,Saint-Adelphe,Mauricie,,G0X,86,4549
5952,31-54,0,0-10000,Saint-Séverin,Mauricie,,G0X,92,4526
5965,0,0,30001-50000,Shawinigan,Mauricie,,G9T,92,4516
5973,66-80,0,0-10000,Shawinigan,Mauricie,,G9N,92,4504
5991,31-54,1,0-10000,Shawinigan,Mauricie,,G9N,92,4499
6013,81-95,0,20001-30000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8W,86,4461
6014,31-54,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,4460
6018,66-80,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,4465
6023,0,0,50001-,Shawinigan,Mauricie,,G9N,92,4453
6027,66-80,0,0-10000,Shawinigan,Mauricie,,G9N,92,4451
6060,55-65,0,30001-50000,Saint-Thuribe,Capitale-Nationale,,G0A,111,4413
6079,55-65,0,0-10000,Shawinigan,Mauricie,,G0X,92,4396
6081,55-65,0,0-10000,Shawinigan,Mauricie,,G9T,92,4399
6103,81-95,1,20001-30000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1X,2,4384
6120,31-54,0,20001-30000,Saint-Mathieu-du-Parc,Mauricie,,G0X,92,4357
6170,0,\N,,Saint-Raymond,Capitale-Nationale,,G3L,111,4299
6236,18-30,1,0-10000,Shawinigan,Mauricie,,G9N,92,4244
6237,18-30,1,0-10000,Shawinigan,Mauricie,,G9N,92,4245
6328,31-54,1,0,Shawinigan,Mauricie,,G9P,92,4147
6353,31-54,0,50001-,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Z,86,4117
6355,66-80,0,0-10000,Shawinigan,Mauricie,,G9N,92,4119
6395,66-80,1,30001-50000,Shawinigan,Mauricie,,G9N,92,4083
6420,0,1,0-10000,Shawinigan,Mauricie,,G9N,92,4047
6479,66-80,1,50001-,Sainte-Thècle,Mauricie,,G0X,92,3996
6553,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3925
6564,31-54,1,0,Shawinigan,Mauricie,,G9N,92,3908
6590,0,0,50001-,Shawinigan,Mauricie,,G9P,92,3879
6628,31-54,1,30001-50000,Shawinigan,Mauricie,,G9R,92,3849
6639,31-54,0,0-10000,Trois-Rivières,Mauricie,Saint-Louis de France,G8T,86,3837
6673,81-95,1,10001-20000,Shawinigan,Mauricie,,G9N,92,3796
6740,31-54,0,30001-50000,Shawinigan,Mauricie,,G9T,92,3733
6743,81-95,0,10001-20000,Shawinigan,Mauricie,,G9N,92,3734
6753,0,0,30001-50000,Shawinigan,Mauricie,,G9N,92,3719
6760,31-54,1,50001-,Shawinigan,Mauricie,,G9N,92,3713
6785,81-95,0,10001-20000,Shawinigan,Mauricie,,G9T,92,3686
6787,0,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3688
6792,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3683
6793,66-80,1,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,92,3676
6794,66-80,1,20001-30000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,3677
6797,55-65,0,10001-20000,Shawinigan,Mauricie,,G9N,92,3680
6861,31-54,1,50001-,Notre-Dame-des-Neiges,Bas-Saint-Laurent,,G0L,108,3616
6870,55-65,0,30001-50000,Shawinigan,Mauricie,,G9T,92,3602
6873,31-54,0,0-10000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2E,114,3605
6882,31-54,0,50001-,Shawinigan,Mauricie,,G9N,92,3592
6911,0,1,0,Shawinigan,Mauricie,,G9R,92,3563
6918,66-80,0,0,Saint-Hyacinthe,Montérégie,,J2S,86,3557
6919,0,0,20001-30000,Trois-Rivières,Mauricie,Saint-Louis de France,G8W,92,3555
6940,0,0,0,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Z,86,3531
6941,0,0,0,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Z,86,3532
6943,0,0,0,Shawinigan,Mauricie,,G9N,92,3534
6945,0,0,0,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8Z,86,3530
6954,81-95,1,0,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,3515
6984,81-95,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9A,86,3490
6985,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3491
6995,31-54,0,0-10000,Shawinigan,Mauricie,,G9N,92,3480
6999,0,0,0,Shawinigan,Mauricie,,G0X,92,3477
7000,66-80,0,30001-50000,Shawinigan,Mauricie,,G9T,92,3478
7001,0,0,10001-20000,Shawinigan,Mauricie,,G9N,92,3479
7004,31-54,0,30001-50000,Shawinigan,Mauricie,,G9R,92,3471
7017,31-54,1,30001-50000,Saint-Boniface,Mauricie,,G0X,92,3458
7029,55-65,1,10001-20000,Saint-Élie-de-Caxton,Mauricie,,G0X,92,3449
7033,31-54,0,0-10000,Saint-Tite,Mauricie,,G0X,92,3437
7060,31-54,0,30001-50000,Notre-Dame-du-Mont-Carmel,Mauricie,,G0X,92,3419
7079,81-95,1,0,Shawinigan,Mauricie,,G9P,92,3397
7110,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3361
7116,66-80,1,50001-,Shawinigan,Mauricie,,G0X,92,3356
7125,31-54,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,3345
7156,55-65,1,50001-,Saint-Boniface,Mauricie,,G0X,92,3312
7177,31-54,0,20001-30000,Shawinigan,Mauricie,,G9N,92,3291
7187,0,0,0,Saint-Luc-de-Vincennes,Mauricie,,G0X,86,3282
7188,55-65,1,30001-50000,Shawinigan,Mauricie,,G9T,92,3283
