id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid
2805,81-95,0,20001-30000,Ragueneau,Côte-Nord,,G0H,117,7657
2820,55-65,1,20001-30000,Baie-Comeau,Côte-Nord,,G5C,117,7645
2844,31-54,0,50001-,Baie-Comeau,Côte-Nord,,G4Z,117,7621
2861,31-54,1,30001-50000,Pointe-aux-Outardes,Côte-Nord,,G0H,117,7600
2862,31-54,0,30001-50000,Baie-Comeau,Côte-Nord,,G4Z,117,7603
2863,66-80,0,50001-,Pointe-aux-Outardes,Côte-Nord,,G0H,117,7593
2874,81-95,1,30001-50000,Baie-Comeau,Côte-Nord,,G5C,117,7583
2918,66-80,0,30001-50000,Pointe-aux-Outardes,Côte-Nord,,G0H,117,7541
2920,31-54,0,50001-,Pointe-aux-Outardes,Côte-Nord,,G0H,2,7540
2942,55-65,1,20001-30000,Pointe-aux-Outardes,Côte-Nord,,G0H,117,7521
2943,31-54,0,50001-,Pointe-aux-Outardes,Côte-Nord,,G0H,117,7522
2993,55-65,0,0-10000,Baie-Comeau,Côte-Nord,,G4Z,117,7473
3058,31-54,0,50001-,Longueuil,Montérégie,Le Vieux-Longueuil,J4J,115,7407
3060,66-80,0,0,Baie-Comeau,Côte-Nord,,G5C,117,7397
3075,55-65,0,0-10000,Matane,Bas-Saint-Laurent,,G4W,110,7411
3080,55-65,0,0,Baie-Comeau,Côte-Nord,,G5C,117,7384
3101,96-150,0,0-10000,Baie-Comeau,Côte-Nord,,G4Z,117,7382
3118,31-54,0,20001-30000,Baie-Comeau,Côte-Nord,,G5C,117,7347
3137,55-65,1,30001-50000,Pointe-aux-Outardes,Côte-Nord,,G0H,117,7323
3158,31-54,0,50001-,Baie-Comeau,Côte-Nord,,G5C,117,7306
3159,31-54,1,30001-50000,Baie-Comeau,Côte-Nord,,G4Z,117,7307
3182,66-80,1,0,Baie-Comeau,Côte-Nord,,G4Z,117,7283
3241,55-65,0,50001-,Baie-Comeau,Côte-Nord,,G5C,117,7224
3279,18-30,0,0-10000,Baie-Comeau,Côte-Nord,,G4Z,117,7191
3286,18-30,0,10001-20000,Baie-Comeau,Côte-Nord,,G0H,117,7182
3291,66-80,0,30001-50000,Baie-Comeau,Côte-Nord,,G5C,117,7178
3292,66-80,0,10001-20000,Baie-Comeau,Côte-Nord,,G4Z,117,7179
3298,66-80,1,50001-,Baie-Comeau,Côte-Nord,,G4Z,117,7157
3331,55-65,0,0-10000,Baie-Comeau,Côte-Nord,,G4Z,117,7145
3375,31-54,0,20001-30000,Baie-Comeau,Côte-Nord,,G4Z,117,7097
3415,55-65,0,10001-20000,Baie-Comeau,Côte-Nord,,G5C,117,7060
3419,31-54,0,30001-50000,Baie-Comeau,Côte-Nord,,G5C,117,7054
3422,66-80,1,30001-50000,Pointe-aux-Outardes,Côte-Nord,,G0H,117,7044
3450,55-65,0,30001-50000,Baie-Comeau,Côte-Nord,,G4Z,117,7027
3455,66-80,0,10001-20000,Pointe-aux-Outardes,Côte-Nord,,G0H,117,7032
3458,66-80,0,10001-20000,Baie-Comeau,Côte-Nord,,G5C,117,7011
3464,55-65,0,50001-,Pointe-Lebel,Côte-Nord,,G0H,117,7006
3474,55-65,0,30001-50000,Baie-Comeau,Côte-Nord,,G5C,117,7000
3479,66-80,0,30001-50000,Baie-Comeau,Côte-Nord,,G4Z,117,6995
3493,55-65,1,30001-50000,Baie-Comeau,Côte-Nord,,G4Z,117,6973
3495,66-80,0,30001-50000,Pointe-Lebel,Côte-Nord,,G0H,117,6975
3496,31-54,1,50001-,Baie-Comeau,Côte-Nord,,G4Z,117,6976
3497,18-30,0,0-10000,Baie-Comeau,Côte-Nord,,G5C,117,6977
3499,66-80,0,10001-20000,Baie-Comeau,Côte-Nord,,G4Z,117,6979
3500,66-80,0,0,Baie-Comeau,Côte-Nord,,G5C,117,6980
3505,31-54,0,50001-,Matane,Bas-Saint-Laurent,,G4W,110,4541
3521,31-54,0,10001-20000,Baie-Comeau,Côte-Nord,,G4Z,117,6954
3586,31-54,0,20001-30000,Baie-Comeau,Côte-Nord,,G5C,117,6888
3647,66-80,0,10001-20000,Baie-Comeau,Côte-Nord,,G5C,117,6824
3671,0,0,30001-50000,Baie-Comeau,Côte-Nord,,G5C,117,6807
3703,81-95,1,0,Baie-Comeau,Côte-Nord,,G4Z,117,6774
3706,66-80,0,0,Baie-Comeau,Côte-Nord,,G4Z,117,6772
3722,66-80,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,6757
3734,55-65,0,0,Baie-Comeau,Côte-Nord,,G4Z,117,6735
3758,55-65,0,50001-,Baie-Comeau,Côte-Nord,,G4Z,117,6707
3761,55-65,1,50001-,Baie-Comeau,Côte-Nord,,G5C,117,6699
3802,18-30,0,0,Baie-Comeau,Côte-Nord,,G4Z,117,6665
3849,66-80,0,50001-,Pointe-Lebel,Côte-Nord,,G0H,117,6612
3854,31-54,0,0,Baie-Comeau,Côte-Nord,,G4Z,117,6617
3876,31-54,0,0,Baie-Comeau,Côte-Nord,,G4Z,117,6587
3881,55-65,0,10001-20000,Baie-Comeau,Côte-Nord,,G4Z,117,6577
3882,18-30,0,0-10000,Baie-Comeau,Côte-Nord,,G5C,117,6578
3883,55-65,0,30001-50000,Baie-Comeau,Côte-Nord,,G5C,117,6579
3893,31-54,0,50001-,Baie-Comeau,Côte-Nord,,G4Z,117,6550
3933,18-30,0,0-10000,Baie-Comeau,Côte-Nord,,G5C,117,6522
3934,18-30,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,6523
3948,31-54,1,10001-20000,Baie-Comeau,Côte-Nord,,G4Z,117,6516
3952,31-54,0,10001-20000,Montréal,Montréal,Ville-Marie,H3C,114,6510
3961,66-80,0,10001-20000,Baie-Comeau,Côte-Nord,,G4Z,117,6499
4004,66-80,1,50001-,Franquelin,Côte-Nord,,G0H,117,6451
4024,31-54,0,0-10000,Baie-Comeau,Côte-Nord,,G5C,117,6434
4033,55-65,1,20001-30000,Baie-Comeau,Côte-Nord,,G4Z,117,6420
4049,66-80,0,20001-30000,Baie-Comeau,Côte-Nord,,G4Z,117,6418
4050,55-65,1,50001-,Baie-Comeau,Côte-Nord,,G5C,117,6419
4057,66-80,1,30001-50000,Baie-Comeau,Côte-Nord,,G4Z,117,6413
4063,31-54,1,0-10000,Baie-Comeau,Côte-Nord,,G4Z,117,6389
4066,31-54,0,50001-,Baie-Comeau,Côte-Nord,,G5C,117,6392
4067,0,0,30001-50000,Baie-Comeau,Côte-Nord,,G5C,117,6393
4068,0,1,50001-,Baie-Comeau,Côte-Nord,,G5C,117,6394
4069,0,0,50001-,Baie-Comeau,Côte-Nord,,G5C,117,6395
4072,0,0,50001-,Pointe-Lebel,Côte-Nord,,G0H,117,6398
4074,0,1,20001-30000,Baie-Comeau,Côte-Nord,,G5C,117,6400
4076,0,1,10001-20000,Baie-Comeau,Côte-Nord,,G4Z,117,6402
4077,31-54,1,50001-,Baie-Comeau,Côte-Nord,,G4Z,117,6403
4078,31-54,0,0-10000,Montréal,Montréal,Le Plateau-Mont-Royal,H2H,117,6404
4102,55-65,0,50001-,Baie-Comeau,Côte-Nord,,G4Z,117,6378
4146,66-80,0,20001-30000,Pointe-aux-Outardes,Côte-Nord,,G0H,117,6322
4216,66-80,1,0-10000,Baie-Comeau,Côte-Nord,,G5C,117,6247
4217,0,1,0,Baie-Comeau,Côte-Nord,,G5C,117,6248
4223,0,0,0,Baie-Comeau,Côte-Nord,,G5C,117,6235
4224,0,0,0,Baie-Comeau,Côte-Nord,,G4Z,117,6236
4225,31-54,0,50001-,Baie-Comeau,Côte-Nord,,G4Z,117,6237
4226,31-54,1,20001-30000,Franquelin,Côte-Nord,,G0H,117,6238
4227,31-54,0,50001-,Baie-Comeau,Côte-Nord,,G4Z,117,6239
4230,31-54,0,50001-,Baie-Comeau,Côte-Nord,,G4Z,117,6225
4231,55-65,0,20001-30000,Baie-Comeau,Côte-Nord,,G5C,117,6226
4240,66-80,0,50001-,Québec,Capitale-Nationale,Charlesbourg,G4Z,2,6222
4243,0,0,20001-30000,Baie-Comeau,Côte-Nord,,G4Z,117,6220
4244,55-65,1,50001-,Baie-Comeau,Côte-Nord,,G4Z,117,6218
4245,0,1,0-10000,Baie-Comeau,Côte-Nord,,G5C,117,6219
4318,55-65,0,50001-,Montréal-Est,Montréal,,H1L,117,6153
4325,0,\N,,Baie-Comeau,Côte-Nord,,G4Z,117,6146
4517,66-80,0,0,Montréal,Montréal,Rosemont--La Petite-Patrie,H1Y,114,5944
5461,55-65,1,0-10000,Saint-Léandre,Bas-Saint-Laurent,,G0J,110,5001
5686,0,0,50001-,Québec,Capitale-Nationale,Beauport,G1E,2,4793
5984,31-54,1,50001-,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1X,2,4491
6135,31-54,0,50001-,Québec,Capitale-Nationale,Beauport,G1C,2,4345
6497,0,0,0,Québec,Capitale-Nationale,Beauport,G1E,2,3980
6687,0,\N,,Sherbrooke,Estrie,Mont-Bellevue,J1H,109,3790
6784,66-80,0,0-10000,Ragueneau,Côte-Nord,,G0H,117,3693
7412,66-80,0,0-10000,Québec,Capitale-Nationale,Beauport,G1C,2,3062
8582,31-54,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,1867
